Fecha,Linea,KM
2022-01-12T00:00:00Z,L133/125,4102.177
2020-11-22T00:00:00Z,L102,1241.556
2020-04-04T00:00:00Z,L315,4627.99
2022-08-14T00:00:00Z,L101,1318.704
2019-02-08T00:00:00Z,L440,29953.679
2019-03-23T00:00:00Z,L145,4396.992
2019-04-23T00:00:00Z,L129,3114.584
2022-08-09T00:00:00Z,L110,9174.022
2019-10-23T00:00:00Z,L102,4027.748
2022-09-27T00:00:00Z,L110,9505.714
2020-06-10T00:00:00Z,L101,1859.726
2019-02-14T00:00:00Z,L146,5731.153
2019-09-05T00:00:00Z,L129,3091.534
2020-05-09T00:00:00Z,L145,2759.792
2023-01-11T00:00:00Z,L107,6699.469
2021-03-20T00:00:00Z,L101,1384.023
2020-02-18T00:00:00Z,L144,2312.514
2020-11-04T00:00:00Z,L101,2046.557
2019-08-14T00:00:00Z,L102,4241.072
2023-10-20T00:00:00Z,L143/136/137,7215.503
2020-08-20T00:00:00Z,L101,1984.439
2021-03-17T00:00:00Z,L315,8696.19
2019-02-14T00:00:00Z,LI41,10718.57
2019-07-23T00:00:00Z,L129,3098.078
2021-04-26T00:00:00Z,L133/125,6915.239
2021-06-08T00:00:00Z,L740,8442.35
2023-06-17T00:00:00Z,L110,3408.404
2023-02-23T00:00:00Z,L110,7361.847
2020-10-11T00:00:00Z,L145,2645.353
2021-09-06T00:00:00Z,L740,8835.54
2023-06-18T00:00:00Z,L101,1171.12
2020-10-01T00:00:00Z,L101,1937.173
2020-11-28T00:00:00Z,L145,3004.63
2019-08-10T00:00:00Z,L145,4770.72
2021-05-20T00:00:00Z,LIGM,5855.972
2021-12-12T00:00:00Z,L133/125,3287.796
2023-06-27T00:00:00Z,L107,7862.055
2019-02-07T00:00:00Z,L101,3225.738
2019-09-27T00:00:00Z,L740,11351.559
2023-11-13T00:00:00Z,L110,8617.852
2020-07-31T00:00:00Z,LIGM,3828.216
2022-09-16T00:00:00Z,L110,9862.228
2020-09-28T00:00:00Z,L145,3499.166
2019-01-07T00:00:00Z,L440,31728.896
2019-01-13T00:00:00Z,L143,5054.64
2020-09-14T00:00:00Z,L440,27616.67
2020-06-10T00:00:00Z,L145,3204.104
2019-06-26T00:00:00Z,L315,10561.749
2022-07-03T00:00:00Z,L101,1333.938
2020-09-21T00:00:00Z,L101,1915.236
2023-07-28T00:00:00Z,LIGM,4367.535
2020-01-27T00:00:00Z,L144,1754.82
2022-04-25T00:00:00Z,L110,8755.515
2019-04-12T00:00:00Z,L110,9727.196
2022-12-19T00:00:00Z,L110,8899.939
2020-12-11T00:00:00Z,L107,6630.344
2022-10-18T00:00:00Z,L110,9369.421
2023-02-17T00:00:00Z,L126,1505.134
2020-08-16T00:00:00Z,L315,5470.37
2023-04-08T00:00:00Z,L140,2920.313
2021-09-14T00:00:00Z,L101,3375.454
2020-04-24T00:00:00Z,L101,1925.265
2019-01-09T00:00:00Z,L146,5827.148
2021-04-05T00:00:00Z,L740,8772.63
2022-11-30T00:00:00Z,L143/136/137,6348.015
2023-01-03T00:00:00Z,L110,7567.076
2021-05-10T00:00:00Z,L110,7557.283
2023-08-06T00:00:00Z,L110,3418.173
2021-06-13T00:00:00Z,L440,20249.13
2022-09-19T00:00:00Z,L143/136/137,6796.287
2020-08-29T00:00:00Z,L740,7659.46
2023-01-11T00:00:00Z,LI41,10053.75
2022-02-20T00:00:00Z,L133/125,3143.54
2020-04-12T00:00:00Z,L145,2760.139
2021-08-21T00:00:00Z,L740,6484.73
2020-12-07T00:00:00Z,L145,2885.714
2020-01-22T00:00:00Z,L101,3538.679
2022-12-07T00:00:00Z,L103,7852.106
2021-02-02T00:00:00Z,L133/125,6820.455
2023-08-12T00:00:00Z,L140,2922.089
2019-09-19T00:00:00Z,L129,3139.914
2019-08-13T00:00:00Z,L102,3948.428
2019-07-19T00:00:00Z,L101,3986.929
2023-10-04T00:00:00Z,L101,3936.573
2022-02-23T00:00:00Z,LIGM,5701.169
2023-02-13T00:00:00Z,L145/133,7038.954
2019-01-18T00:00:00Z,L110,7643.269
2023-05-26T00:00:00Z,L315,4326.43
2020-01-14T00:00:00Z,L129,2565.345
2020-01-30T00:00:00Z,L129,2597.888
2022-04-18T00:00:00Z,L101,3652.132
2022-11-15T00:00:00Z,L126,1912.59
2021-11-08T00:00:00Z,L101,3366.452
2020-12-24T00:00:00Z,L740,7987.51
2022-02-21T00:00:00Z,L110,6698.368
2023-01-24T00:00:00Z,L133/125,4915.178
2021-06-07T00:00:00Z,L133/125,4562.985
2019-05-19T00:00:00Z,L145,3224.286
2019-02-13T00:00:00Z,L129,2796.954
2022-03-18T00:00:00Z,L103,7596.952
2020-01-29T00:00:00Z,L129,2617.778
2019-11-06T00:00:00Z,L129,2858.844
2021-09-27T00:00:00Z,L101,3120.631
2023-02-21T00:00:00Z,L440,20453.37
2022-11-06T00:00:00Z,L103,3172.174
2019-04-17T00:00:00Z,L129,2975.205
2020-11-25T00:00:00Z,L101,1647.151
2019-07-27T00:00:00Z,L101,2741.475
2022-10-10T00:00:00Z,359V,1548.132
2019-03-15T00:00:00Z,L128,5583.887
2021-05-07T00:00:00Z,LI41,13453.49
2022-05-02T00:00:00Z,L101,3806.813
2020-06-30T00:00:00Z,L101,1733.807
2020-07-01T00:00:00Z,L101,1879.299
2020-01-21T00:00:00Z,L129,2627.735
2019-10-25T00:00:00Z,L102,3924.616
2021-11-22T00:00:00Z,L133/125,3138.626
2019-09-16T00:00:00Z,L315,9979.86
2019-05-23T00:00:00Z,L129,3149.55
2023-05-27T00:00:00Z,L140,2951.533
2021-04-21T00:00:00Z,L143/136/137,5826.774
2020-06-29T00:00:00Z,L145,4700.043
2022-01-15T00:00:00Z,L103,4788.482
2019-06-06T00:00:00Z,L129,3155.875
2019-12-13T00:00:00Z,L102,3520.647
2020-12-04T00:00:00Z,L101,1963.379
2020-02-14T00:00:00Z,L145,4991.903
2020-01-26T00:00:00Z,L101,1900.095
2022-07-17T00:00:00Z,L101,1378.548
2020-11-27T00:00:00Z,L101,1778.513
2022-12-26T00:00:00Z,L145/133,7109.558
2020-05-01T00:00:00Z,L315,5008.93
2022-12-20T00:00:00Z,L440,20734.52
2022-09-26T00:00:00Z,LIGM,5268.084
2020-09-16T00:00:00Z,L101,1902.301
2020-01-14T00:00:00Z,L110,7666.106
2020-10-02T00:00:00Z,L107,4758.348
2019-03-15T00:00:00Z,L315,8051.9
2019-04-09T00:00:00Z,L110,9610.151
2019-05-08T00:00:00Z,L315,10458.624
2023-02-23T00:00:00Z,L440,28608.01
2020-05-14T00:00:00Z,L740,8112.34
2022-10-02T00:00:00Z,L145/133,3755.228
2021-10-13T00:00:00Z,L102/144,4573.147
2021-09-09T00:00:00Z,L110,8469.429
2019-01-15T00:00:00Z,L110,7799.809
2019-12-04T00:00:00Z,L102,3357.044
2023-06-27T00:00:00Z,LIGM,4066.859
2019-03-29T00:00:00Z,L129,3144.108
2019-06-15T00:00:00Z,L129,2378.813
2020-04-28T00:00:00Z,L145,2883.073
2019-12-07T00:00:00Z,L145,4224.71
2022-04-30T00:00:00Z,L110,4833.453
2023-06-04T00:00:00Z,L110,3441.433
2023-08-18T00:00:00Z,L145/133,8896.581
2022-06-21T00:00:00Z,L110,9390.447
2021-07-25T00:00:00Z,L133/125,3228.559
2020-03-02T00:00:00Z,L101,4203.841
2020-03-09T00:00:00Z,L315,9831.267
2022-04-19T00:00:00Z,L101,3763.031
2020-04-06T00:00:00Z,L315,4865.62
2022-12-08T00:00:00Z,L101,1331.061
2019-11-20T00:00:00Z,L110,9164.772
2020-04-28T00:00:00Z,L101,1918.769
2022-07-31T00:00:00Z,L145/133,3737.449
2023-01-31T00:00:00Z,L145/133,6970.143
2021-09-21T00:00:00Z,L101,3276.303
2019-03-07T00:00:00Z,L110,9232.827
2021-08-25T00:00:00Z,L110,8643.838
2019-05-27T00:00:00Z,L129,3208.701
2020-06-05T00:00:00Z,L101,1904.917
2019-10-30T00:00:00Z,L129,3089.356
2023-08-01T00:00:00Z,L103,8139.402
2023-08-01T00:00:00Z,L110,9189.01
2020-08-06T00:00:00Z,L101,1743.47
2022-10-24T00:00:00Z,L130/146,6629.958
2020-08-10T00:00:00Z,L101,1646.015
2019-10-04T00:00:00Z,L102,3943.675
2020-09-18T00:00:00Z,L101,1845.993
2019-05-18T00:00:00Z,LI41,8510.57
2022-08-21T00:00:00Z,L126,1360.043
2022-12-08T00:00:00Z,L143/136/137,2922.213
2022-08-04T00:00:00Z,L740,10718.38
2022-06-18T00:00:00Z,L315,8557.15
2021-07-12T00:00:00Z,L740,8556.96
2021-03-08T00:00:00Z,L133/125,6718.31
2020-02-10T00:00:00Z,L145,4999.999
2020-10-13T00:00:00Z,L128,2831.332
2021-03-18T00:00:00Z,LIGM,5408.976
2022-03-25T00:00:00Z,L110,9166.434
2023-07-16T00:00:00Z,L110,3989.572
2019-01-06T00:00:00Z,L146,5138.74
2023-03-17T00:00:00Z,L110,7385.759
2020-04-23T00:00:00Z,L101,1922.13
2019-01-28T00:00:00Z,L144,1535.984
2021-02-20T00:00:00Z,L145/133,5044.846
2022-11-15T00:00:00Z,L101,3018.693
2022-07-13T00:00:00Z,L740,10687
2019-08-09T00:00:00Z,L125,2810.214
2020-12-11T00:00:00Z,L145,5107.983
2022-10-11T00:00:00Z,LIGM,4412.57
2022-08-30T00:00:00Z,LIGM,5489.459
2019-10-01T00:00:00Z,L102,3694.964
2023-08-01T00:00:00Z,L128,4466.863
2022-05-02T00:00:00Z,L110,8641.513
2023-05-11T00:00:00Z,L143/136/137,7270.424
2023-08-10T00:00:00Z,L110,9669.963
2019-03-20T00:00:00Z,L129,3101.176
2020-01-28T00:00:00Z,L129,2647.559
2020-12-08T00:00:00Z,L133,3361.522
2019-07-16T00:00:00Z,L129,2749.86
2020-12-05T00:00:00Z,L145,3000.814
2020-07-10T00:00:00Z,L315,4673.492
2022-10-23T00:00:00Z,L110,3418.171
2019-07-17T00:00:00Z,L129,2784.699
2021-10-28T00:00:00Z,L315,6409.08
2022-04-02T00:00:00Z,L315,5442.41
2019-11-28T00:00:00Z,L129,3153.14
2021-11-06T00:00:00Z,359V,1402.553
2019-08-25T00:00:00Z,L125,1278.494
2020-06-18T00:00:00Z,L130,1735.319
2021-04-19T00:00:00Z,L102/144,4103.302
2020-04-19T00:00:00Z,L145,2772.882
2020-01-31T00:00:00Z,L129,2771.698
2021-10-04T00:00:00Z,L101,3234.747
2022-02-17T00:00:00Z,L103,6012.071
2019-11-06T00:00:00Z,L125,2849.817
2021-10-02T00:00:00Z,L130/146,3837.225
2023-03-05T00:00:00Z,L740,4521.59
2019-07-13T00:00:00Z,L102,3623.028
2022-02-12T00:00:00Z,L133/125,4344.595
2021-09-29T00:00:00Z,L101,3321.201
2020-02-01T00:00:00Z,L145,4506.584
2020-07-04T00:00:00Z,L315,6411.73
2022-10-16T00:00:00Z,L110,3294.795
2019-11-22T00:00:00Z,L129,3129.768
2019-01-03T00:00:00Z,L129,2888.139
2020-10-02T00:00:00Z,L101,1864.998
2023-08-31T00:00:00Z,L110,9167.917
2019-06-14T00:00:00Z,L130,3002.594
2019-11-10T00:00:00Z,L101,2022.907
2021-01-05T00:00:00Z,L133,3519.592
2021-05-01T00:00:00Z,L130/146,3212.125
2021-11-25T00:00:00Z,L143/136/137,6352.188
2021-08-14T00:00:00Z,L101,1342.74
2020-04-12T00:00:00Z,L101,1916.348
2022-03-19T00:00:00Z,L315,9553.74
2022-01-09T00:00:00Z,L103,3185.056
2022-07-04T00:00:00Z,L110,9272.915
2019-06-10T00:00:00Z,L110,9661.88
2022-02-22T00:00:00Z,L110,6680.951
2023-07-23T00:00:00Z,L145/133,3999.065
2019-08-21T00:00:00Z,L102,4251.987
2020-12-19T00:00:00Z,L145,3221.675
2022-02-14T00:00:00Z,L110,6561.563
2021-07-28T00:00:00Z,L143/136/137,5444.296
2023-03-31T00:00:00Z,359V,534.77
2020-03-31T00:00:00Z,L133,3710.488
2019-11-08T00:00:00Z,L740,10822.7
2020-12-21T00:00:00Z,L740,9143.15
2023-05-19T00:00:00Z,L440,35762.19
2020-10-28T00:00:00Z,L101,1759.699
2021-11-20T00:00:00Z,L133/125,3319.968
2022-11-15T00:00:00Z,L138,3062.166
2022-02-12T00:00:00Z,L145/133,5771.556
2022-08-26T00:00:00Z,L102/144,3833.504
2020-11-29T00:00:00Z,L103,4193.216
2019-05-30T00:00:00Z,L144,2571.918
2019-12-11T00:00:00Z,L110,9006.292
2021-04-05T00:00:00Z,L133/125,6213.174
2023-09-24T00:00:00Z,L107,3040.52
2022-06-19T00:00:00Z,L101,1203.26
2019-02-06T00:00:00Z,L110,7888.761
2019-11-21T00:00:00Z,L129,3083.136
2019-11-10T00:00:00Z,L315,7108.535
2021-03-27T00:00:00Z,L110,4176.966
2020-06-14T00:00:00Z,L440,20215.008
2020-12-30T00:00:00Z,L128,3376.458
2023-07-30T00:00:00Z,L110,3306.254
2021-08-19T00:00:00Z,LIGM,3423.797
2019-07-21T00:00:00Z,L125,1310.324
2019-08-08T00:00:00Z,L107,7827.644
2021-03-19T00:00:00Z,L102/144,4078.185
2020-08-16T00:00:00Z,L101,1801.292
2022-09-09T00:00:00Z,L110,9724.759
2019-03-23T00:00:00Z,L102,3544.131
2021-05-01T00:00:00Z,L101,1340.471
2023-01-14T00:00:00Z,L122,5675.095
2023-08-21T00:00:00Z,L101,1457.966
2020-01-15T00:00:00Z,L129,2382.356
2021-02-11T00:00:00Z,L145/133,7071.688
2022-06-12T00:00:00Z,359V,1472.694
2022-04-11T00:00:00Z,L101,3586.824
2022-04-17T00:00:00Z,L101,1376.631
2019-03-10T00:00:00Z,L101,1869.66
2020-06-13T00:00:00Z,L101,1713.292
2023-05-20T00:00:00Z,L122,5616.178
2021-09-01T00:00:00Z,L128,3535.535
2020-03-10T00:00:00Z,L129,3120.505
2019-07-10T00:00:00Z,L146,5887.727
2022-12-01T00:00:00Z,LIGM,4579.449
2019-01-14T00:00:00Z,L110,7774.37
2022-06-25T00:00:00Z,L145/133,5569.551
2019-05-14T00:00:00Z,LI41,13256.72
2022-12-01T00:00:00Z,359V,1191.108
2019-02-26T00:00:00Z,L102,4948.066
2023-03-06T00:00:00Z,L740,10127.03
2022-04-21T00:00:00Z,L440,37254.99
2019-09-22T00:00:00Z,L315,7045.07
2021-06-26T00:00:00Z,L130/146,3135.306
2019-10-27T00:00:00Z,L145,2975.731
2023-08-11T00:00:00Z,L440,36515.15
2023-07-03T00:00:00Z,L110,9272.066
2020-08-23T00:00:00Z,L128,2901.18
2021-03-06T00:00:00Z,L133/125,5424.659
2023-08-19T00:00:00Z,L140,2947.947
2023-09-24T00:00:00Z,L146,3223.878
2022-01-10T00:00:00Z,L145/133,5741.173
2019-07-18T00:00:00Z,L145,6079.652
2019-02-15T00:00:00Z,L125,2440.91
2020-06-14T00:00:00Z,L101,1586.663
2019-04-04T00:00:00Z,L110,9348.911
2021-08-26T00:00:00Z,L110,8385.735
2019-09-27T00:00:00Z,L129,2905.226
2022-07-21T00:00:00Z,L130/146,4959.501
2023-04-09T00:00:00Z,L133/125,3391.994
2019-06-11T00:00:00Z,L315,10619.684
2022-05-26T00:00:00Z,L315,10044.36
2019-04-02T00:00:00Z,L129,1758.316
2019-03-04T00:00:00Z,L103,4389.288
2022-12-04T00:00:00Z,L145/133,3853.382
2020-10-07T00:00:00Z,L101,1878.064
2021-10-13T00:00:00Z,L143/136/137,5932.047
2022-11-30T00:00:00Z,359V,889.279
2020-02-27T00:00:00Z,L129,2684.491
2021-12-27T00:00:00Z,L101,2259.691
2019-04-05T00:00:00Z,L129,3033.317
2020-12-25T00:00:00Z,L145,2512.577
2023-02-15T00:00:00Z,L143/136/137,5281.907
2020-10-26T00:00:00Z,L146,5304.312
2020-04-22T00:00:00Z,L101,1929.429
2020-04-07T00:00:00Z,L110,4553.7
2022-09-27T00:00:00Z,L315,9961.78
2020-08-03T00:00:00Z,L101,1961.272
2020-10-03T00:00:00Z,L145,2677.686
2022-01-22T00:00:00Z,L145/133,5639.407
2020-08-09T00:00:00Z,L128,3097.277
2020-04-29T00:00:00Z,L315,5993.23
2021-08-13T00:00:00Z,L740,8589.69
2023-08-07T00:00:00Z,L110,9131.952
2021-05-25T00:00:00Z,L130/146,3404.418
2022-04-02T00:00:00Z,359V,1574.17
2020-01-27T00:00:00Z,L145,4777.615
2021-12-29T00:00:00Z,L740,9008.53
2019-10-03T00:00:00Z,L125,2753.466
2019-08-03T00:00:00Z,L145,4653.615
2022-04-18T00:00:00Z,359V,1268.029
2022-03-21T00:00:00Z,L130/146,6122.204
2021-12-13T00:00:00Z,L101,3060.452
2023-10-22T00:00:00Z,L143/136/137,3395.127
2019-06-12T00:00:00Z,L129,3089.744
2021-09-06T00:00:00Z,L110,8409.914
2022-05-15T00:00:00Z,L101,1378.383
2020-10-12T00:00:00Z,L315,4892.02
2023-03-19T00:00:00Z,359V,615.152
2023-11-02T00:00:00Z,L102/144,4327.763
2020-06-14T00:00:00Z,L315,5467.313
2022-05-02T00:00:00Z,L145/133,9134.234
2020-10-18T00:00:00Z,L145,2537.237
2022-05-22T00:00:00Z,L101,1348.421
2022-11-15T00:00:00Z,L140,3592.014
2022-09-19T00:00:00Z,L128,4526.13
2022-03-29T00:00:00Z,L110,8891.292
2023-04-11T00:00:00Z,L440,38847.16
2022-10-27T00:00:00Z,L110,9915.024
2022-08-01T00:00:00Z,L143/136/137,6892.284
2021-05-01T00:00:00Z,359V,474.191
2020-04-21T00:00:00Z,L101,1955.981
2022-09-11T00:00:00Z,L145/133,3640.856
2023-04-27T00:00:00Z,L440,38847.73
2022-02-04T00:00:00Z,L101,2127.091
2020-04-17T00:00:00Z,L110,4573.655
2020-10-16T00:00:00Z,L101,2028.01
2019-08-15T00:00:00Z,L129,3137.022
2021-11-10T00:00:00Z,L101,3344.095
2023-04-09T00:00:00Z,359V,1015.177
2019-02-11T00:00:00Z,L125,2489.652
2020-10-12T00:00:00Z,L145,2674.776
2020-11-04T00:00:00Z,L146,4871.217
2023-10-10T00:00:00Z,L102/144,4367.952
2020-04-06T00:00:00Z,L145,2814.84
2019-06-05T00:00:00Z,L315,10737.791
2019-02-19T00:00:00Z,L315,7194.821
2019-12-13T00:00:00Z,L125,2859.283
2019-10-26T00:00:00Z,L145,4649.862
2022-07-24T00:00:00Z,L145/133,3825.552
2023-08-28T00:00:00Z,L145/133,8440.842
2022-04-04T00:00:00Z,L110,9042.981
2020-04-15T00:00:00Z,L145,2855.132
2023-01-03T00:00:00Z,L145/133,7342.507
2020-12-06T00:00:00Z,L315,5510.55
2023-07-04T00:00:00Z,L126,1957.802
2020-12-31T00:00:00Z,L143,4720.759
2021-01-05T00:00:00Z,359V,999.304
2023-09-07T00:00:00Z,LIGM,4439.076
2020-10-18T00:00:00Z,L440,17341.69
2021-12-19T00:00:00Z,L315,6383.36
2020-01-16T00:00:00Z,L110,7531.144
2020-03-10T00:00:00Z,L145,6492.041
2019-01-31T00:00:00Z,L129,2363.704
2021-05-14T00:00:00Z,359V,2308.05
2021-04-10T00:00:00Z,L110,4059.573
2020-10-05T00:00:00Z,L101,1776.455
2019-12-30T00:00:00Z,L110,7395.296
2023-10-16T00:00:00Z,L145/133,3717.423
2020-07-01T00:00:00Z,L110,6608.027
2019-01-31T00:00:00Z,L145,4914.853
2022-12-29T00:00:00Z,L110,7494.735
2019-07-20T00:00:00Z,L129,2344.991
2023-06-02T00:00:00Z,L143/136/137,6709.639
2023-04-10T00:00:00Z,L315,10219.31
2019-05-15T00:00:00Z,L129,2930.72
2020-08-02T00:00:00Z,L145,2849.726
2020-10-24T00:00:00Z,L101,1832.856
2021-01-14T00:00:00Z,L129,2012.539
2021-01-11T00:00:00Z,L110,5877.907
2023-04-02T00:00:00Z,L145/133,3494.36
2021-03-17T00:00:00Z,L143/136/137,6630.011
2019-04-22T00:00:00Z,L145,6651.8
2021-04-25T00:00:00Z,L145/133,4723.328
2020-08-15T00:00:00Z,L101,1818.399
2020-04-23T00:00:00Z,L145,2791.593
2019-05-27T00:00:00Z,L144,2647.906
2022-04-11T00:00:00Z,L107,7792.396
2020-05-08T00:00:00Z,L101,1885.357
2019-07-27T00:00:00Z,L102,2165.129
2019-03-30T00:00:00Z,L129,2434.524
2022-03-28T00:00:00Z,L110,8690.544
2022-01-05T00:00:00Z,LI41,11272.34
2023-01-06T00:00:00Z,L143/136/137,5331.649
2019-01-03T00:00:00Z,L110,7792.78
2020-09-25T00:00:00Z,L101,1857.743
2023-02-06T00:00:00Z,L110,7469.046
2020-08-24T00:00:00Z,LIGM,4422.453
2022-05-03T00:00:00Z,L143/136/137,7091.968
2019-07-21T00:00:00Z,L146,4242.153
2023-03-25T00:00:00Z,L110,5725.453
2022-03-22T00:00:00Z,L102/144,3968.113
2019-11-08T00:00:00Z,L144,2710.633
2020-06-04T00:00:00Z,L145,2806.768
2022-12-25T00:00:00Z,L145/133,3406.325
2019-02-04T00:00:00Z,L129,2710.609
2021-03-09T00:00:00Z,L107,7247.524
2023-04-28T00:00:00Z,L110,9227.338
2019-06-21T00:00:00Z,LI41,13243.61
2023-10-22T00:00:00Z,L440,18353.09
2022-05-25T00:00:00Z,L138,1943.644
2021-11-01T00:00:00Z,L740,10050.59
2019-04-18T00:00:00Z,L440,28757.43
2019-11-13T00:00:00Z,L125,3052.554
2022-06-14T00:00:00Z,L130/146,5882.675
2020-05-02T00:00:00Z,L145,2798.847
2019-07-27T00:00:00Z,L315,8595.101
2021-10-16T00:00:00Z,L130/146,3894.099
2023-03-10T00:00:00Z,L122,6538.074
2020-09-12T00:00:00Z,L740,7499.6
2019-10-30T00:00:00Z,L125,2915.52
2020-09-09T00:00:00Z,L740,8832.84
2020-06-08T00:00:00Z,L101,1877.956
2019-01-08T00:00:00Z,L101,3489.601
2021-08-22T00:00:00Z,L133/125,3409.607
2022-10-05T00:00:00Z,L130/146,6101.65
2022-05-28T00:00:00Z,L140,2806.783
2021-08-27T00:00:00Z,L110,8668.743
2022-12-06T00:00:00Z,L130/146,5658.086
2023-08-20T00:00:00Z,L146,3254.636
2023-09-16T00:00:00Z,L146,4175.491
2020-05-01T00:00:00Z,L440,19094.5
2022-01-17T00:00:00Z,L101,1939.59
2021-12-30T00:00:00Z,L440,27521.39
2019-12-20T00:00:00Z,L102,3410.706
2020-06-11T00:00:00Z,L101,1876.797
2021-11-02T00:00:00Z,L102/144,4231.803
2019-10-24T00:00:00Z,L145,6144.122
2019-07-03T00:00:00Z,L130,3232.564
2023-05-02T00:00:00Z,359V,2223.758
2021-06-05T00:00:00Z,L142,5824.717
2021-09-30T00:00:00Z,359V,1216.876
2020-01-15T00:00:00Z,L143,7350.598
2022-05-01T00:00:00Z,L133/125,3161.054
2019-02-06T00:00:00Z,L440,31112.702
2021-12-15T00:00:00Z,L740,10953.41
2020-01-14T00:00:00Z,L145,5131.313
2022-04-24T00:00:00Z,L133/125,3359.349
2021-11-08T00:00:00Z,L740,10098.05
2021-04-29T00:00:00Z,L315,9288.55
2021-09-07T00:00:00Z,L110,8604.474
2020-12-03T00:00:00Z,L440,30534.89
2019-07-26T00:00:00Z,L129,3175.23
2020-04-18T00:00:00Z,L101,1915.707
2021-01-21T00:00:00Z,L101,1948.919
2019-10-03T00:00:00Z,L315,10279.452
2023-10-18T00:00:00Z,L122,9316.096
2019-08-04T00:00:00Z,L101,2029.539
2019-08-03T00:00:00Z,L129,2344.515
2022-01-11T00:00:00Z,L101,1903.685
2021-01-12T00:00:00Z,L128,2912.42
2023-09-25T00:00:00Z,L122,9395.125
2022-07-29T00:00:00Z,L110,9128.778
2019-11-25T00:00:00Z,L125,2912.672
2021-10-27T00:00:00Z,L110,9003.194
2020-12-01T00:00:00Z,LIGM,4668.558
2019-01-15T00:00:00Z,L101,3510.221
2019-01-04T00:00:00Z,L125,2455.136
2019-07-02T00:00:00Z,L130,3093.992
2023-11-06T00:00:00Z,L140,4196.944
2022-08-11T00:00:00Z,L740,10089.75
2020-08-23T00:00:00Z,L101,1535.618
2019-10-15T00:00:00Z,L125,2932.852
2021-09-29T00:00:00Z,L143/136/137,5547.403
2022-09-24T00:00:00Z,L122,5424.722
2020-09-26T00:00:00Z,L103,4159.057
2022-09-05T00:00:00Z,L103,7531.245
2022-02-25T00:00:00Z,L145/133,6901.915
2019-09-11T00:00:00Z,L101,4734.565
2020-12-03T00:00:00Z,L143,6510.96
2021-12-11T00:00:00Z,L145/133,5501.21
2020-09-18T00:00:00Z,LI41,12393.92
2021-12-01T00:00:00Z,L110,8914.185
2023-08-18T00:00:00Z,L102/144,3996.575
2019-10-28T00:00:00Z,L110,9193.164
2021-09-16T00:00:00Z,L145/133,8830.959
2019-08-01T00:00:00Z,L110,9387.432
2022-10-23T00:00:00Z,L440,21075.7
2021-04-18T00:00:00Z,L143/136/137,4288.735
2021-07-28T00:00:00Z,L107,6199.692
2019-08-12T00:00:00Z,L102,4065.156
2022-03-31T00:00:00Z,L110,8869.973
2023-10-27T00:00:00Z,L110,9703.318
2023-11-12T00:00:00Z,L145/133,3531.727
2019-08-13T00:00:00Z,L110,9822.466
2019-11-29T00:00:00Z,L125,2755.948
2021-11-11T00:00:00Z,L130/146,6227.54
2021-03-28T00:00:00Z,L143/136/137,4806.326
2019-10-07T00:00:00Z,L145,4697.68
2021-12-10T00:00:00Z,L101,3247.77
2020-12-19T00:00:00Z,L143,5148.572
2021-11-01T00:00:00Z,L128,3889.748
2021-07-29T00:00:00Z,L133/125,4944.252
2023-01-18T00:00:00Z,L110,7487.386
2019-11-18T00:00:00Z,L145,2865.603
2020-10-25T00:00:00Z,L440,19314.29
2022-05-23T00:00:00Z,L315,11194.14
2019-03-12T00:00:00Z,L315,9939.137
2021-02-09T00:00:00Z,L133/125,6859.727
2021-03-18T00:00:00Z,L440,32597.826
2019-09-01T00:00:00Z,L101,2053.669
2022-01-17T00:00:00Z,L440,26570.76
2020-06-18T00:00:00Z,L145,4499.063
2021-03-28T00:00:00Z,L133/125,5096.682
2022-09-07T00:00:00Z,LIGM,5596.67
2021-09-09T00:00:00Z,L440,35861.41
2020-04-01T00:00:00Z,L101,1872.549
2019-10-19T00:00:00Z,L145,4517.953
2019-05-13T00:00:00Z,LI41,12909.8
2020-10-09T00:00:00Z,L128,2881.295
2023-05-07T00:00:00Z,L145/133,3954.205
2020-09-01T00:00:00Z,L315,7038.27
2021-04-01T00:00:00Z,L128,3407.821
2021-05-23T00:00:00Z,LIGM,326.714
2021-10-15T00:00:00Z,L110,8232.745
2020-06-27T00:00:00Z,L145,3043.361
2019-10-01T00:00:00Z,L110,8827.027
2021-04-05T00:00:00Z,L315,8701.02
2022-11-30T00:00:00Z,L110,9464.697
2019-03-01T00:00:00Z,LIGM,3420.02
2020-06-06T00:00:00Z,L101,1864.455
2020-03-17T00:00:00Z,L144,2547.093
2019-05-07T00:00:00Z,L315,10417.35
2022-05-13T00:00:00Z,L110,8977.114
2021-04-26T00:00:00Z,L315,8554.3
2019-11-13T00:00:00Z,L102,3686.35
2019-05-12T00:00:00Z,L144,1247.995
2021-01-15T00:00:00Z,L110,6216.843
2019-01-11T00:00:00Z,L315,5500.232
2020-02-21T00:00:00Z,L110,6865.05
2020-05-03T00:00:00Z,L101,1927.542
2019-12-30T00:00:00Z,L125,2191.805
2019-10-31T00:00:00Z,L125,3303.85
2019-08-14T00:00:00Z,L110,9653.373
2020-04-26T00:00:00Z,L740,4611.36
2021-12-26T00:00:00Z,L133/125,3333.044
2023-03-03T00:00:00Z,L110,7779.02
2023-07-22T00:00:00Z,L140,2872.718
2022-09-30T00:00:00Z,L101,3826.07
2023-05-08T00:00:00Z,L102/144,3997.79
2019-08-18T00:00:00Z,L315,7135.107
