"Date","Price","Open","High","Low","Vol.","Change %"
"09/26/2016","4,089.39","4,095.12","4,102.43","4,078.31","","-0.11%"
"09/23/2016","4,094.00","4,100.17","4,107.87","4,075.94","","-0.15%"
"09/22/2016","4,100.17","4,074.90","4,103.29","4,074.90","","0.63%"
"09/21/2016","4,074.70","4,063.73","4,076.81","4,059.66","","0.29%"
"09/20/2016","4,063.01","4,048.29","4,074.55","4,041.79","","0.36%"
"09/16/2016","4,048.29","4,067.75","4,070.59","4,032.47","","-0.46%"
"09/15/2016","4,066.88","4,065.55","4,077.01","4,063.31","","0.04%"
"09/14/2016","4,065.27","4,063.20","4,073.01","4,060.16","","0.03%"
"09/13/2016","4,064.04","4,067.71","4,068.06","4,051.21","","-0.09%"
"09/12/2016","4,067.89","4,092.71","4,092.71","4,054.39","","-0.61%"
"09/09/2016","4,092.76","4,105.73","4,116.09","4,087.98","","-0.33%"
"09/08/2016","4,106.14","4,114.38","4,117.69","4,095.78","","-0.21%"
"09/07/2016","4,114.96","4,134.31","4,134.31","4,105.70","","-0.46%"
"09/06/2016","4,133.97","4,129.78","4,146.62","4,110.05","","0.09%"
"09/05/2016","4,130.13","4,146.04","4,150.33","4,118.95","","-0.24%"
"09/02/2016","4,140.15","4,120.89","4,143.07","4,120.65","","0.47%"
"09/01/2016","4,120.80","4,123.26","4,129.14","4,109.66","","0.04%"
"08/31/2016","4,119.28","4,139.83","4,150.26","4,110.52","","-0.52%"
"08/30/2016","4,140.72","4,155.13","4,171.28","4,138.27","","-0.35%"
"08/29/2016","4,155.35","4,147.60","4,162.97","4,145.66","","0.31%"
"08/26/2016","4,142.51","4,152.84","4,157.45","4,134.48","","-0.25%"
"08/25/2016","4,153.02","4,159.30","4,167.80","4,148.49","","-0.16%"
"08/24/2016","4,159.86","4,167.81","4,183.35","4,152.82","","-0.29%"
"08/23/2016","4,172.09","4,162.40","4,182.13","4,159.01","","0.30%"
"08/22/2016","4,159.49","4,144.55","4,165.03","4,123.84","","0.29%"
"08/19/2016","4,147.42","4,143.59","4,154.20","4,136.34","","0.09%"
"08/18/2016","4,143.81","4,132.59","4,146.87","4,124.00","","0.27%"
"08/17/2016","4,132.50","4,170.30","4,173.61","4,121.66","","-0.91%"
"08/16/2016","4,170.30","4,160.34","4,175.21","4,159.37","","0.24%"
"08/12/2016","4,160.28","4,151.50","4,167.79","4,142.56","","0.21%"
"08/11/2016","4,151.63","4,135.42","4,155.74","4,126.87","","0.42%"
"08/10/2016","4,134.18","4,150.51","4,150.66","4,127.45","","-0.34%"
"08/09/2016","4,148.26","4,135.98","4,149.65","4,133.29","","0.22%"
"08/08/2016","4,139.25","4,121.06","4,142.10","4,120.92","","0.45%"
"08/05/2016","4,120.89","4,116.85","4,126.78","4,110.47","","0.10%"
"08/04/2016","4,116.85","4,096.82","4,120.67","4,096.59","","0.46%"
"08/03/2016","4,097.83","4,088.31","4,109.61","4,086.80","","0.21%"
"08/02/2016","4,089.07","4,120.67","4,121.04","4,081.01","","-0.71%"
"08/01/2016","4,118.24","4,117.47","4,130.56","4,096.73","","0.02%"
"07/29/2016","4,117.47","4,140.52","4,141.83","4,108.58","","-0.53%"
"07/28/2016","4,139.38","4,147.85","4,150.80","4,134.51","","-0.18%"
"07/27/2016","4,146.67","4,150.19","4,161.42","4,144.13","","-0.04%"
"07/26/2016","4,148.53","4,144.59","4,156.47","4,140.15","","0.10%"
"07/25/2016","4,144.46","4,145.15","4,153.22","4,132.25","","0.02%"
"07/22/2016","4,143.81","4,121.37","4,149.73","4,120.01","","0.54%"
"07/21/2016","4,121.37","4,108.57","4,124.68","4,097.19","","0.31%"
"07/20/2016","4,108.70","4,141.92","4,152.66","4,100.23","","-0.75%"
"07/19/2016","4,139.71","4,112.95","4,142.45","4,112.00","","0.67%"
"07/18/2016","4,112.28","4,103.02","4,118.44","4,098.24","","0.33%"
"07/15/2016","4,098.61","4,067.15","4,102.95","4,067.15","","0.58%"
"07/14/2016","4,074.97","4,047.98","4,080.34","4,047.98","","0.67%"
"07/13/2016","4,048.02","4,063.29","4,063.29","4,037.30","","-0.29%"
"07/12/2016","4,059.87","4,034.94","4,084.32","4,034.43","","0.64%"
"07/11/2016","4,034.24","4,021.12","4,038.70","4,012.34","","0.23%"
"07/08/2016","4,024.96","3,996.72","4,026.41","3,996.68","","0.68%"
"07/07/2016","3,997.71","3,993.67","4,006.41","3,993.67","","0.07%"
"07/06/2016","3,994.96","4,028.39","4,029.40","3,992.42","","-0.58%"
"07/05/2016","4,018.07","4,029.73","4,031.49","4,005.97","","-0.28%"
"07/04/2016","4,029.17","4,029.91","4,044.02","4,028.50","","-0.01%"
"07/01/2016","4,029.51","3,995.65","4,034.13","3,992.02","","0.84%"
"06/30/2016","3,995.91","3,978.49","3,998.67","3,971.39","","0.44%"
"06/29/2016","3,978.49","3,937.70","3,982.10","3,937.70","","1.08%"
"06/28/2016","3,936.03","3,966.31","3,966.31","3,927.82","","-0.73%"
"06/24/2016","3,965.17","3,992.18","3,992.18","3,929.12","","-1.42%"
"06/23/2016","4,022.23","3,996.49","4,024.44","3,993.80","","0.72%"
"06/22/2016","3,993.43","3,989.21","4,005.09","3,987.36","","0.11%"
"06/21/2016","3,989.21","3,980.95","3,997.76","3,963.26","","0.21%"
"06/20/2016","3,980.95","3,975.16","3,999.74","3,975.16","","0.10%"
"06/17/2016","3,976.86","3,964.00","3,989.70","3,963.55","","0.34%"
"06/16/2016","3,963.30","3,958.68","3,970.28","3,940.97","","0.13%"
"06/15/2016","3,958.12","3,939.93","3,963.43","3,938.25","","0.47%"
"06/14/2016","3,939.66","3,940.90","3,943.23","3,923.24","","-0.03%"
"06/13/2016","3,940.88","3,955.02","3,955.02","3,847.19","","-0.34%"
"06/10/2016","3,954.49","3,977.86","3,979.13","3,953.58","","-0.54%"
"06/09/2016","3,975.91","4,012.52","4,014.33","3,966.97","","-0.92%"
"06/08/2016","4,012.77","4,015.53","4,036.96","4,008.77","","-0.05%"
"06/07/2016","4,014.71","3,987.64","4,016.54","3,987.64","","0.68%"
"06/06/2016","3,987.54","3,955.87","3,990.09","3,955.87","","0.80%"
"06/03/2016","3,955.87","3,919.15","3,960.80","3,915.57","","0.95%"
"06/02/2016","3,918.60","3,929.68","3,939.21","3,917.51","","-0.28%"
"06/01/2016","3,929.72","3,938.93","3,942.57","3,920.58","","-0.13%"
"05/31/2016","3,934.71","3,949.86","3,962.81","3,927.36","","-0.38%"
"05/30/2016","3,949.67","3,947.47","3,957.76","3,947.47","","0.06%"
"05/27/2016","3,947.18","3,951.24","3,964.43","3,941.85","","-0.13%"
"05/26/2016","3,952.45","3,962.84","3,969.41","3,948.38","","-0.16%"
"05/25/2016","3,958.61","3,955.61","3,973.16","3,952.67","","0.08%"
"05/24/2016","3,955.47","3,947.85","3,960.94","3,947.85","","0.16%"
"05/23/2016","3,949.33","3,942.35","3,954.68","3,938.49","","0.24%"
"05/20/2016","3,940.07","3,941.75","3,965.77","3,932.97","","0.04%"
"05/19/2016","3,938.45","3,969.83","3,971.96","3,926.94","","-0.71%"
"05/18/2016","3,966.45","3,993.82","3,993.82","3,942.92","","-0.25%"
"05/17/2016","3,976.35","3,992.62","3,997.96","3,973.99","","-0.41%"
"05/16/2016","3,992.78","4,007.48","4,027.32","3,984.06","","-0.25%"
"05/13/2016","4,002.72","4,013.57","4,018.76","3,991.48","","-0.31%"
"05/12/2016","4,015.10","4,009.29","4,023.86","4,004.64","","0.37%"
"05/11/2016","4,000.23","4,008.16","4,010.82","3,985.90","","-0.12%"
"05/10/2016","4,004.89","3,986.31","4,012.07","3,968.55","","0.47%"
"05/09/2016","3,986.31","4,009.42","4,010.13","3,973.88","","-0.42%"
"05/06/2016","4,003.02","4,017.13","4,022.22","3,995.70","","-0.28%"
"05/05/2016","4,014.44","4,013.34","4,025.35","4,003.58","","0.21%"
"05/04/2016","4,006.14","4,004.13","4,017.55","3,989.68","","0.12%"
"05/03/2016","4,001.36","4,003.73","4,006.64","3,969.11","","-0.07%"
"05/02/2016","4,004.04","4,008.84","4,014.70","3,991.25","","0.05%"
"04/29/2016","4,002.07","4,022.47","4,030.95","3,993.06","","-0.51%"
"04/28/2016","4,022.59","3,980.55","4,027.01","3,977.12","","1.08%"
"04/27/2016","3,979.58","3,952.79","3,984.66","3,952.76","","0.68%"
"04/26/2016","3,952.85","3,953.72","3,962.65","3,941.52","","-0.01%"
"04/25/2016","3,953.20","3,972.74","3,975.55","3,938.40","","-0.48%"
"04/22/2016","3,972.10","3,995.28","3,995.28","3,961.73","","-0.36%"
"04/21/2016","3,986.46","4,053.58","4,084.61","3,978.40","","0.03%"
"04/20/2016","3,985.07","3,990.66","4,002.70","3,977.25","","-0.12%"
"04/19/2016","3,989.69","3,965.31","4,000.75","3,965.31","","0.62%"
"04/18/2016","3,965.07","3,964.97","3,978.05","3,951.05","","0.08%"
"04/15/2016","3,962.06","3,948.52","3,965.72","3,941.59","","0.29%"
"04/14/2016","3,950.56","3,957.96","3,969.80","3,942.71","","-0.17%"
"04/13/2016","3,957.24","3,956.05","3,976.33","3,953.68","","0.09%"
"04/12/2016","3,953.68","3,923.84","3,955.87","3,921.12","","0.77%"
"04/11/2016","3,923.38","3,926.98","3,939.97","3,916.26","","-0.09%"
"04/08/2016","3,926.83","3,898.52","3,930.68","3,898.52","","0.94%"
"04/07/2016","3,890.16","3,885.80","3,891.99","3,866.42","","0.17%"
"04/06/2016","3,883.40","3,919.59","3,919.59","3,877.82","","-0.94%"
"04/05/2016","3,920.31","3,949.27","3,951.27","3,913.80","","-0.75%"
"04/04/2016","3,950.13","3,947.44","3,954.96","3,932.85","","0.07%"
"04/01/2016","3,947.34","3,937.20","3,958.76","3,908.48","","0.25%"
"03/31/2016","3,937.49","3,946.35","3,949.86","3,913.65","","-0.23%"
"03/30/2016","3,946.47","3,919.91","3,951.89","3,919.79","","0.74%"
"03/29/2016","3,917.65","3,880.95","3,922.27","3,880.79","","0.86%"
"03/28/2016","3,884.42","3,886.44","3,899.45","3,882.94","","-0.02%"
"03/24/2016","3,885.12","3,898.60","3,900.83","3,872.70","","-0.36%"
"03/23/2016","3,899.26","3,950.51","3,952.71","3,887.11","","-1.71%"
"03/22/2016","3,967.02","3,968.96","3,968.96","3,937.70","","0.00%"
"03/21/2016","3,967.02","3,970.18","3,978.10","3,953.58","","0.10%"
"03/18/2016","3,962.90","3,899.18","3,978.96","3,899.18","","1.66%"
"03/17/2016","3,898.11","3,865.21","3,900.68","3,838.91","","0.96%"
"03/16/2016","3,861.14","3,849.51","3,862.32","3,836.98","","0.26%"
"03/15/2016","3,851.28","3,856.83","3,859.41","3,838.29","","-0.14%"
"03/14/2016","3,856.83","3,833.00","3,861.57","3,832.20","","0.44%"
"03/11/2016","3,839.83","3,839.11","3,853.81","3,839.11","","0.15%"
"03/10/2016","3,834.24","3,812.67","3,836.17","3,812.67","","0.57%"
"03/09/2016","3,812.65","3,818.61","3,821.87","3,783.60","","-0.21%"
"03/08/2016","3,820.54","3,838.05","3,841.94","3,804.80","","-0.45%"
"03/07/2016","3,838.00","3,845.11","3,857.36","3,833.14","","-0.01%"
"03/04/2016","3,838.39","3,819.40","3,854.03","3,819.40","","0.55%"
"03/03/2016","3,817.47","3,765.96","3,819.38","3,765.95","","1.34%"
"03/02/2016","3,766.83","3,744.50","3,773.06","3,744.50","","0.59%"
"03/01/2016","3,744.66","3,717.68","3,751.81","3,713.48","","0.78%"
"02/29/2016","3,715.84","3,711.75","3,731.48","3,703.36","","0.11%"
"02/26/2016","3,711.75","3,694.75","3,729.06","3,694.75","","0.49%"
"02/25/2016","3,693.51","3,678.11","3,697.20","3,675.04","","0.41%"
"02/24/2016","3,678.46","3,716.27","3,728.44","3,666.91","","-1.02%"
"02/23/2016","3,716.22","3,754.41","3,757.89","3,709.60","","-1.02%"
"02/22/2016","3,754.41","3,757.11","3,774.02","3,748.75","","-0.02%"
"02/19/2016","3,755.26","3,768.17","3,768.17","3,739.51","","-0.34%"
"02/18/2016","3,768.24","3,737.19","3,773.03","3,729.78","","0.79%"
"02/17/2016","3,738.61","3,703.56","3,750.07","3,703.56","","0.65%"
"02/16/2016","3,714.33","3,679.99","3,718.65","3,679.14","","0.94%"
"02/15/2016","3,679.89","3,666.96","3,688.42","3,666.96","","0.34%"
"02/12/2016","3,667.47","3,651.12","3,676.60","3,651.12","","0.45%"
"02/11/2016","3,650.88","3,675.67","3,675.69","3,621.61","","-0.67%"
"02/10/2016","3,675.67","3,650.59","3,683.18","3,650.47","","0.73%"
"02/09/2016","3,649.16","3,651.39","3,653.62","3,630.02","","-0.06%"
"02/08/2016","3,651.39","3,656.44","3,656.46","3,629.35","","-0.14%"
"02/05/2016","3,656.44","3,666.37","3,671.64","3,650.25","","-0.27%"
"02/04/2016","3,666.26","3,590.41","3,682.52","3,590.41","","2.11%"
"02/03/2016","3,590.41","3,632.90","3,636.68","3,573.13","","-1.17%"
"02/02/2016","3,632.90","3,709.95","3,709.95","3,612.84","","-2.00%"
"02/01/2016","3,707.22","3,702.71","3,714.86","3,661.49","","0.04%"
"01/29/2016","3,705.92","3,593.03","3,713.75","3,593.03","","3.14%"
"01/28/2016","3,593.00","3,546.86","3,600.06","3,546.86","","1.32%"
"01/27/2016","3,546.20","3,540.78","3,548.76","3,528.63","","0.15%"
"01/26/2016","3,540.78","3,530.35","3,543.36","3,510.01","","0.24%"
"01/25/2016","3,532.40","3,535.17","3,539.73","3,526.87","","0.02%"
"01/22/2016","3,531.56","3,475.65","3,534.60","3,475.65","","1.64%"
"01/21/2016","3,474.68","3,455.74","3,490.88","3,445.24","","0.55%"
"01/20/2016","3,455.74","3,477.32","3,477.35","3,418.77","","-0.68%"
"01/19/2016","3,479.40","3,478.21","3,510.53","3,474.67","","0.15%"
"01/18/2016","3,474.04","3,486.62","3,488.54","3,470.96","","-0.35%"
"01/15/2016","3,486.34","3,549.04","3,549.53","3,480.67","","-1.72%"
"01/14/2016","3,547.45","3,531.60","3,550.08","3,516.79","","0.45%"
"01/13/2016","3,531.58","3,528.11","3,559.54","3,528.11","","0.12%"
"01/12/2016","3,527.35","3,545.34","3,555.79","3,520.67","","-0.45%"
"01/11/2016","3,543.36","3,555.22","3,572.50","3,535.57","","-0.44%"
"01/08/2016","3,559.16","3,560.40","3,584.91","3,549.19","","0.04%"
"01/07/2016","3,557.77","3,615.89","3,615.89","3,553.17","","-1.58%"
"01/06/2016","3,614.97","3,625.74","3,635.51","3,607.32","","-0.31%"
"01/05/2016","3,626.13","3,621.14","3,632.09","3,614.57","","0.14%"
"01/04/2016","3,621.24","3,678.32","3,687.27","3,614.84","","-1.60%"
"12/30/2015","3,680.21","3,664.29","3,697.83","3,659.96","","0.42%"
"12/29/2015","3,664.64","3,657.43","3,679.65","3,653.25","","0.25%"
"12/28/2015","3,655.40","3,655.49","3,661.71","3,645.47","","0.00%"
"12/24/2015","3,655.26","3,661.38","3,662.10","3,648.33","","-0.16%"
"12/23/2015","3,661.24","3,608.21","3,663.01","3,608.21","","1.47%"
"12/22/2015","3,608.04","3,600.89","3,614.62","3,594.78","","0.20%"
"12/21/2015","3,600.88","3,627.39","3,648.75","3,600.88","","-0.71%"
"12/18/2015","3,626.47","3,663.05","3,672.75","3,615.15","","-1.00%"
"12/17/2015","3,663.05","3,624.23","3,668.29","3,624.23","","1.20%"
"12/16/2015","3,619.54","3,570.29","3,627.79","3,570.29","","1.38%"
"12/15/2015","3,570.23","3,533.43","3,577.56","3,533.43","","1.06%"
"12/14/2015","3,532.73","3,536.86","3,547.99","3,490.34","","-0.01%"
"12/11/2015","3,533.07","3,563.93","3,568.65","3,522.59","","-0.88%"
"12/10/2015","3,564.32","3,559.16","3,581.79","3,553.53","","0.14%"
"12/09/2015","3,559.16","3,590.42","3,590.42","3,554.44","","-0.86%"
"12/07/2015","3,590.00","3,613.95","3,627.20","3,587.09","","-0.63%"
"12/04/2015","3,612.82","3,609.66","3,617.56","3,593.74","","0.21%"
"12/03/2015","3,605.11","3,606.83","3,623.78","3,600.43","","0.00%"
"12/02/2015","3,605.10","3,640.53","3,647.75","3,601.57","","-0.78%"
"12/01/2015","3,633.58","3,657.90","3,683.42","3,620.46","","-0.59%"
"11/30/2015","3,655.30","3,719.29","3,737.51","3,643.99","","-1.71%"
"11/27/2015","3,719.01","3,757.43","3,758.46","3,718.64","","-1.01%"
"11/26/2015","3,757.01","3,761.34","3,770.55","3,753.61","","-0.09%"
"11/25/2015","3,760.31","3,774.96","3,787.02","3,760.31","","-0.38%"
"11/24/2015","3,774.80","3,805.41","3,807.81","3,752.72","","-0.81%"
"11/23/2015","3,805.58","3,844.81","3,863.12","3,800.73","","-1.02%"
"11/20/2015","3,844.66","3,802.74","3,851.01","3,798.96","","1.10%"
"11/19/2015","3,802.74","3,772.70","3,807.80","3,768.43","","0.96%"
"11/18/2015","3,766.65","3,735.10","3,773.43","3,729.35","","0.84%"
"11/17/2015","3,735.10","3,764.49","3,774.67","3,733.69","","-0.65%"
"11/16/2015","3,759.66","3,782.82","3,794.37","3,755.94","","-0.52%"
"11/13/2015","3,779.32","3,797.10","3,797.10","3,760.79","","-0.40%"
"11/12/2015","3,794.35","3,804.62","3,807.40","3,788.14","","-0.27%"
"11/11/2015","3,804.62","3,807.97","3,827.57","3,800.31","","-0.09%"
"11/10/2015","3,808.16","3,830.55","3,832.54","3,792.75","","-0.58%"
"11/09/2015","3,830.55","3,849.69","3,865.80","3,825.34","","-0.50%"
"11/06/2015","3,849.62","3,859.02","3,870.38","3,841.81","","-0.24%"
"11/05/2015","3,858.99","3,866.13","3,874.38","3,853.15","","-0.17%"
"11/04/2015","3,865.68","3,876.62","3,902.74","3,852.41","","-0.19%"
"11/03/2015","3,873.10","3,838.08","3,879.34","3,829.26","","0.89%"
"11/02/2015","3,839.01","3,827.99","3,842.70","3,819.80","","0.29%"
"10/30/2015","3,827.99","3,836.86","3,836.97","3,813.96","","-0.22%"
"10/29/2015","3,836.40","3,873.26","3,873.26","3,836.21","","-0.97%"
"10/28/2015","3,873.86","3,873.54","3,888.56","3,862.60","","-0.05%"
"10/27/2015","3,875.79","3,904.72","3,915.07","3,857.77","","-0.74%"
"10/26/2015","3,904.88","3,897.14","3,943.60","3,895.57","","0.23%"
"10/23/2015","3,896.03","3,873.12","3,899.85","3,871.42","","0.58%"
"10/22/2015","3,873.40","3,834.58","3,878.92","3,832.27","","1.02%"
"10/21/2015","3,834.37","3,822.33","3,838.74","3,819.41","","0.31%"
"10/20/2015","3,822.33","3,811.74","3,830.05","3,807.94","","0.26%"
"10/19/2015","3,812.35","3,796.25","3,814.46","3,789.67","","0.41%"
"10/16/2015","3,796.71","3,810.85","3,819.21","3,790.81","","-0.31%"
"10/15/2015","3,808.45","3,794.58","3,811.30","3,792.84","","0.39%"
"10/14/2015","3,793.73","3,821.82","3,824.18","3,792.95","","-0.70%"
"10/13/2015","3,820.34","3,832.21","3,839.61","3,805.67","","-0.32%"
"10/09/2015","3,832.55","3,805.43","3,840.69","3,805.43","","0.71%"
"10/08/2015","3,805.45","3,796.41","3,808.78","3,777.71","","0.22%"
"10/07/2015","3,797.02","3,776.31","3,803.28","3,768.17","","0.55%"
"10/06/2015","3,776.31","3,745.81","3,779.99","3,743.27","","0.81%"
"10/05/2015","3,745.81","3,694.47","3,747.14","3,693.91","","1.47%"
"10/02/2015","3,691.69","3,684.60","3,697.38","3,662.27","","0.19%"
"10/01/2015","3,684.70","3,685.18","3,701.90","3,675.47","","-0.01%"
"09/30/2015","3,685.18","3,661.58","3,699.14","3,661.58","","0.76%"
"09/29/2015","3,657.39","3,653.05","3,667.92","3,652.03","","0.12%"
"09/28/2015","3,652.83","3,715.11","3,715.11","3,647.96","","-1.71%"
"09/25/2015","3,716.38","3,728.56","3,759.66","3,708.86","","-0.30%"
"09/24/2015","3,727.39","3,721.27","3,729.27","3,682.77","","0.14%"
"09/23/2015","3,722.27","3,753.45","3,769.66","3,712.51","","-0.81%"
"09/22/2015","3,752.66","3,794.89","3,794.89","3,741.22","","-1.08%"
"09/21/2015","3,793.69","3,793.41","3,820.05","3,789.13","","-0.08%"
"09/17/2015","3,796.69","3,808.69","3,821.51","3,788.63","","-0.27%"
"09/16/2015","3,807.10","3,774.47","3,810.05","3,774.21","","0.85%"
"09/15/2015","3,774.99","3,754.14","3,781.05","3,751.57","","0.55%"
"09/14/2015","3,754.50","3,748.59","3,763.97","3,726.01","","0.16%"
"09/11/2015","3,748.68","3,763.53","3,763.55","3,743.28","","-0.40%"
"09/10/2015","3,763.59","3,728.44","3,766.00","3,694.53","","0.78%"
"09/09/2015","3,734.46","3,762.20","3,775.79","3,731.99","","-0.55%"
"09/08/2015","3,755.12","3,778.79","3,798.35","3,750.89","","-0.52%"
"09/07/2015","3,774.92","3,774.14","3,782.09","3,768.59","","0.02%"
"09/04/2015","3,774.27","3,842.07","3,844.94","3,762.88","","-1.79%"
"09/03/2015","3,843.17","3,794.10","3,845.60","3,792.95","","1.15%"
"09/02/2015","3,799.43","3,785.98","3,809.47","3,777.98","","0.35%"
"09/01/2015","3,786.22","3,838.84","3,838.84","3,776.29","","-1.41%"
"08/31/2015","3,840.21","3,798.57","3,850.75","3,755.96","","1.09%"
"08/28/2015","3,798.99","3,795.57","3,808.38","3,789.40","","0.17%"
"08/27/2015","3,792.66","3,681.41","3,803.60","3,681.41","","3.13%"
"08/26/2015","3,677.40","3,667.13","3,690.86","3,541.79","","0.30%"
"08/25/2015","3,666.40","3,627.19","3,712.56","3,627.19","","1.39%"
"08/24/2015","3,615.99","3,709.86","3,709.86","3,587.90","","-2.77%"
"08/21/2015","3,718.90","3,766.67","3,766.67","3,710.32","","-1.23%"
"08/20/2015","3,765.28","3,777.94","3,779.27","3,759.84","","-0.34%"
"08/19/2015","3,777.94","3,778.68","3,779.21","3,761.10","","-0.03%"
"08/18/2015","3,778.94","3,785.38","3,793.61","3,765.97","","-0.17%"
"08/17/2015","3,785.55","3,800.39","3,805.97","3,784.82","","-0.36%"
"08/14/2015","3,799.30","3,811.40","3,811.40","3,787.47","","-0.37%"
"08/13/2015","3,813.34","3,830.96","3,839.77","3,802.98","","-0.39%"
"08/12/2015","3,828.28","3,835.94","3,836.02","3,802.57","","-0.21%"
"08/11/2015","3,836.18","3,869.17","3,870.50","3,834.88","","-0.85%"
"08/10/2015","3,869.17","3,862.43","3,874.65","3,859.01","","0.16%"
"08/07/2015","3,862.89","3,869.01","3,873.77","3,849.15","","-0.10%"
"08/06/2015","3,866.70","3,876.83","3,880.45","3,857.22","","-0.24%"
"08/05/2015","3,875.96","3,856.12","3,893.61","3,853.94","","0.67%"
"08/04/2015","3,850.07","3,839.64","3,856.78","3,838.45","","0.36%"
"08/03/2015","3,836.37","3,867.44","3,867.57","3,823.27","","-0.88%"
"07/31/2015","3,870.35","3,789.03","3,872.30","3,787.88","","2.17%"
"07/30/2015","3,788.04","3,804.89","3,812.52","3,779.49","","-0.44%"
"07/29/2015","3,804.75","3,786.39","3,811.97","3,786.26","","0.58%"
"07/28/2015","3,782.75","3,793.47","3,818.15","3,782.75","","-0.28%"
"07/27/2015","3,793.47","3,837.50","3,837.50","3,781.87","","-1.22%"
"07/24/2015","3,840.26","3,871.02","3,880.26","3,837.16","","-0.80%"
"07/23/2015","3,871.28","3,891.01","3,894.36","3,864.81","","-0.51%"
"07/22/2015","3,891.28","3,923.13","3,923.76","3,882.39","","-0.80%"
"07/21/2015","3,922.79","3,910.38","3,926.97","3,902.30","","0.26%"
"07/20/2015","3,912.48","3,902.50","3,920.77","3,898.98","","0.31%"
"07/17/2015","3,900.26","3,905.19","3,910.94","3,876.62","","-0.06%"
"07/15/2015","3,902.69","3,915.27","3,919.77","3,884.89","","-0.34%"
"07/14/2015","3,915.92","3,903.72","3,925.78","3,892.18","","0.33%"
"07/13/2015","3,903.08","3,884.09","3,908.51","3,884.09","","0.55%"
"07/10/2015","3,881.73","3,799.41","3,886.97","3,799.41","","2.24%"
"07/09/2015","3,796.55","3,768.25","3,804.44","3,766.49","","1.02%"
"07/08/2015","3,758.12","3,778.72","3,782.45","3,752.00","","-0.52%"
"07/07/2015","3,777.91","3,795.42","3,802.71","3,755.04","","-0.48%"
"07/06/2015","3,796.02","3,835.11","3,835.87","3,794.62","","-1.22%"
"07/03/2015","3,842.93","3,854.56","3,860.21","3,839.79","","-0.32%"
"07/02/2015","3,855.09","3,831.99","3,862.48","3,827.00","","0.61%"
"07/01/2015","3,831.88","3,898.23","3,910.73","3,823.20","","-1.67%"
"06/30/2015","3,897.10","3,874.51","3,902.35","3,847.94","","0.40%"
"06/26/2015","3,881.39","3,861.49","3,884.52","3,861.49","","0.55%"
"06/25/2015","3,860.33","3,918.52","3,918.52","3,851.34","","-1.16%"
"06/24/2015","3,905.64","3,923.61","3,924.80","3,897.86","","-0.43%"
"06/23/2015","3,922.31","3,921.28","3,953.98","3,918.14","","0.09%"
"06/22/2015","3,918.64","3,885.35","3,928.27","3,885.35","","0.65%"
"06/19/2015","3,893.14","3,914.61","3,921.36","3,874.06","","-0.54%"
"06/18/2015","3,914.35","3,949.82","3,954.31","3,907.76","","-0.93%"
"06/17/2015","3,950.91","3,937.96","3,958.94","3,933.62","","0.34%"
"06/16/2015","3,937.52","3,923.86","3,941.65","3,919.04","","0.30%"
"06/15/2015","3,925.85","3,958.28","3,964.47","3,918.55","","-0.80%"
"06/12/2015","3,957.42","3,966.46","3,973.20","3,957.41","","-0.25%"
"06/11/2015","3,967.39","3,957.30","3,974.49","3,949.30","","0.28%"
"06/10/2015","3,956.19","3,908.83","3,971.19","3,908.10","","1.27%"
"06/09/2015","3,906.62","3,948.04","3,949.81","3,902.81","","-1.02%"
"06/08/2015","3,946.98","3,967.67","3,979.19","3,945.07","","-0.51%"
"06/05/2015","3,967.03","3,946.58","3,972.59","3,940.40","","0.36%"
"06/04/2015","3,952.84","3,994.30","3,996.90","3,950.84","","-1.04%"
"06/03/2015","3,994.46","3,987.13","3,999.41","3,987.13","","0.21%"
"06/02/2015","3,986.11","4,005.28","4,017.21","3,980.49","","-0.47%"
"06/01/2015","4,004.96","4,038.52","4,042.93","4,003.11","","-1.01%"
"05/29/2015","4,045.62","4,031.91","4,058.04","4,031.91","","0.33%"
"05/28/2015","4,032.16","4,038.93","4,039.76","4,013.56","","-0.11%"
"05/27/2015","4,036.61","4,021.06","4,043.17","4,015.82","","0.49%"
"05/26/2015","4,016.83","4,044.45","4,051.99","4,012.05","","-0.67%"
"05/25/2015","4,043.97","4,066.50","4,070.37","4,038.77","","-0.44%"
"05/22/2015","4,061.82","4,059.81","4,071.57","4,047.44","","0.10%"
"05/20/2015","4,057.94","4,079.97","4,080.24","4,052.78","","-0.54%"
"05/19/2015","4,080.03","4,119.21","4,119.21","4,077.47","","-0.66%"
"05/18/2015","4,107.00","4,117.36","4,122.64","4,092.90","","-0.11%"
"05/15/2015","4,111.66","4,078.27","4,116.13","4,078.27","","0.86%"
"05/14/2015","4,076.73","4,098.98","4,113.14","4,074.45","","-0.54%"
"05/13/2015","4,098.71","4,119.08","4,127.31","4,093.07","","-0.47%"
"05/12/2015","4,118.15","4,145.42","4,146.11","4,107.03","","-0.65%"
"05/11/2015","4,144.98","4,113.28","4,148.23","4,110.91","","0.95%"
"05/08/2015","4,105.91","4,112.69","4,130.78","4,098.24","","-0.11%"
"05/07/2015","4,110.27","4,116.22","4,116.43","4,098.21","","-0.05%"
"05/06/2015","4,112.17","4,087.62","4,115.62","4,081.55","","0.62%"
"05/05/2015","4,086.75","4,064.67","4,091.01","4,063.70","","0.59%"
"05/04/2015","4,062.80","4,044.97","4,068.10","4,044.85","","0.48%"
