Semana,des_lin,Cantidad_Pasajeros
2023-03-26T00:00:00Z,35/9,69937
2023-03-26T00:00:00Z,146,69193
2023-03-26T00:00:00Z,142,172871
2023-03-26T00:00:00Z,101,58258
2023-03-26T00:00:00Z,130,42983
2023-03-26T00:00:00Z,122,151581
2023-03-26T00:00:00Z,FABRICA,5613
2023-04-02T00:00:00Z,107,114804
2023-04-02T00:00:00Z,315,138457
2023-04-02T00:00:00Z,440,562035
2023-04-02T00:00:00Z,740,193665
2023-04-02T00:00:00Z,PILAR 203,263045
2023-04-02T00:00:00Z,EXPRESO,159594
2023-04-02T00:00:00Z,CP25 A,24025
2023-04-02T00:00:00Z,LINEA A,101655
2023-04-02T00:00:00Z,CP33/9,52043
2023-04-02T00:00:00Z,MORENO 203,379141
2023-04-02T00:00:00Z,CN33/9,10280
2023-04-02T00:00:00Z,103,126299
2023-04-02T00:00:00Z,41,221131
2023-04-02T00:00:00Z,110,125066
2023-04-02T00:00:00Z,102/144,51159
2023-04-02T00:00:00Z,143/136/137,85886
2023-04-02T00:00:00Z,145/133,113158
2023-04-02T00:00:00Z,133/125,59624
2023-04-02T00:00:00Z,126,22517
2023-04-02T00:00:00Z,138/139,51910
2023-04-02T00:00:00Z,140,53389
2023-04-02T00:00:00Z,128,61450
2023-04-02T00:00:00Z,35/9,57171
2023-04-02T00:00:00Z,146,62198
2023-04-02T00:00:00Z,142,143883
2023-04-02T00:00:00Z,101,49867
2023-04-02T00:00:00Z,130,34556
2023-04-02T00:00:00Z,122,130149
2023-04-02T00:00:00Z,FABRICA,4409
2023-04-09T00:00:00Z,107,142777
2023-04-09T00:00:00Z,315,187222
2023-04-09T00:00:00Z,440,756935
2023-04-09T00:00:00Z,740,264318
2023-04-09T00:00:00Z,PILAR 203,345612
2023-04-09T00:00:00Z,EXPRESO,202875
2023-04-09T00:00:00Z,CP25 A,29732
2023-04-09T00:00:00Z,LINEA A,117890
2023-04-09T00:00:00Z,CP33/9,64426
2023-04-09T00:00:00Z,MORENO 203,491366
2023-04-09T00:00:00Z,CN33/9,12581
2023-04-09T00:00:00Z,103,162633
2023-04-09T00:00:00Z,41,270191
2023-04-09T00:00:00Z,110,153921
2023-04-09T00:00:00Z,102/144,69474
2023-04-09T00:00:00Z,143/136/137,103857
2023-04-09T00:00:00Z,145/133,146658
2023-04-09T00:00:00Z,133/125,75358
2023-04-09T00:00:00Z,126,30095
2023-04-09T00:00:00Z,138/139,64860
2023-04-09T00:00:00Z,140,69456
2023-04-09T00:00:00Z,128,78057
2023-04-09T00:00:00Z,35/9,73803
2023-04-09T00:00:00Z,146,74477
2023-04-09T00:00:00Z,142,182771
2023-04-09T00:00:00Z,101,66522
2023-04-09T00:00:00Z,130,43921
2023-04-09T00:00:00Z,122,162716
2023-04-09T00:00:00Z,FABRICA,5561
2023-04-16T00:00:00Z,107,141342
2023-04-16T00:00:00Z,315,169444
2023-04-16T00:00:00Z,440,695162
2023-04-16T00:00:00Z,740,249771
2023-04-16T00:00:00Z,PILAR 203,316512
2023-04-16T00:00:00Z,EXPRESO,203370
2023-04-16T00:00:00Z,CP25 A,28795
2023-04-16T00:00:00Z,LINEA A,115259
2023-04-16T00:00:00Z,CP33/9,60821
2023-04-16T00:00:00Z,MORENO 203,458265
2023-04-16T00:00:00Z,CN33/9,11918
2023-04-16T00:00:00Z,103,164492
2023-04-16T00:00:00Z,41,262593
2023-04-16T00:00:00Z,110,159819
2023-04-16T00:00:00Z,102/144,66019
2023-04-16T00:00:00Z,143/136/137,104914
2023-04-16T00:00:00Z,145/133,144011
2023-04-16T00:00:00Z,133/125,75539
2023-04-16T00:00:00Z,126,30907
2023-04-16T00:00:00Z,138/139,65992
2023-04-16T00:00:00Z,140,69451
2023-04-16T00:00:00Z,128,78646
2023-04-16T00:00:00Z,35/9,69237
2023-04-16T00:00:00Z,146,75709
2023-04-16T00:00:00Z,142,183261
2023-04-16T00:00:00Z,101,58743
2023-04-16T00:00:00Z,130,44753
2023-04-16T00:00:00Z,122,159943
2023-04-16T00:00:00Z,FABRICA,5882
2023-04-23T00:00:00Z,107,146265
2023-04-23T00:00:00Z,315,171119
2023-04-23T00:00:00Z,440,708079
2023-04-23T00:00:00Z,740,245875
2023-04-23T00:00:00Z,PILAR 203,321496
2023-04-23T00:00:00Z,EXPRESO,211114
2023-04-23T00:00:00Z,CP25 A,29367
2023-04-23T00:00:00Z,LINEA A,114271
2023-04-23T00:00:00Z,CP33/9,64509
2023-04-23T00:00:00Z,MORENO 203,468656
2023-04-23T00:00:00Z,CN33/9,12772
2023-04-23T00:00:00Z,103,162017
2023-04-23T00:00:00Z,41,269495
2023-04-23T00:00:00Z,110,157651
2023-04-23T00:00:00Z,102/144,71046
2023-04-23T00:00:00Z,143/136/137,107497
2023-04-23T00:00:00Z,145/133,148249
2023-04-23T00:00:00Z,133/125,76793
2023-04-23T00:00:00Z,126,31833
2023-04-23T00:00:00Z,138/139,67782
2023-04-23T00:00:00Z,140,69422
2023-04-23T00:00:00Z,128,81251
2023-04-23T00:00:00Z,35/9,60797
2023-04-23T00:00:00Z,146,78178
2023-04-23T00:00:00Z,142,184345
2023-04-23T00:00:00Z,101,66547
2023-04-23T00:00:00Z,130,45421
2023-04-23T00:00:00Z,122,163516
2023-04-23T00:00:00Z,FABRICA,5347
2023-04-30T00:00:00Z,107,122915
2023-04-30T00:00:00Z,315,150457
2023-04-30T00:00:00Z,440,624322
2023-04-30T00:00:00Z,740,215174
2023-04-30T00:00:00Z,PILAR 203,285578
2023-04-30T00:00:00Z,EXPRESO,181400
2023-04-30T00:00:00Z,CP25 A,25350
2023-04-30T00:00:00Z,LINEA A,98901
2023-04-30T00:00:00Z,CP33/9,54947
2023-04-30T00:00:00Z,MORENO 203,424019
2023-04-30T00:00:00Z,CN33/9,11112
2023-04-30T00:00:00Z,103,135705
2023-04-30T00:00:00Z,41,234914
2023-04-30T00:00:00Z,110,130340
2023-04-30T00:00:00Z,102/144,57704
2023-04-30T00:00:00Z,143/136/137,90298
2023-04-30T00:00:00Z,145/133,123568
2023-04-30T00:00:00Z,133/125,64376
2023-04-30T00:00:00Z,126,27103
2023-04-30T00:00:00Z,138/139,56641
2023-04-30T00:00:00Z,140,58978
2023-04-30T00:00:00Z,128,67567
2023-04-30T00:00:00Z,35/9,48038
2023-04-30T00:00:00Z,146,67443
2023-04-30T00:00:00Z,142,154214
2023-04-30T00:00:00Z,101,55424
2023-04-30T00:00:00Z,130,38117
2023-04-30T00:00:00Z,122,142783
2023-04-30T00:00:00Z,FABRICA,4452
2023-05-07T00:00:00Z,107,151818
2023-05-07T00:00:00Z,315,163554
2023-05-07T00:00:00Z,440,666484
2023-05-07T00:00:00Z,740,236369
2023-05-07T00:00:00Z,PILAR 203,331370
2023-05-07T00:00:00Z,EXPRESO,225017
2023-05-07T00:00:00Z,CP25 A,30938
2023-05-07T00:00:00Z,LINEA A,118831
2023-05-07T00:00:00Z,CP33/9,64474
2023-05-07T00:00:00Z,MORENO 203,480603
2023-05-07T00:00:00Z,CN33/9,12325
2023-05-07T00:00:00Z,103,169697
2023-05-07T00:00:00Z,41,276114
2023-05-07T00:00:00Z,110,164204
2023-05-07T00:00:00Z,102/144,70680
2023-05-07T00:00:00Z,143/136/137,111952
2023-05-07T00:00:00Z,145/133,154153
2023-05-07T00:00:00Z,133/125,82767
2023-05-07T00:00:00Z,126,32639
2023-05-07T00:00:00Z,138/139,68692
2023-05-07T00:00:00Z,140,73621
2023-05-07T00:00:00Z,128,84474
2023-05-07T00:00:00Z,35/9,58342
2023-05-07T00:00:00Z,146,82995
2023-05-07T00:00:00Z,142,193943
2023-05-07T00:00:00Z,101,68892
2023-05-07T00:00:00Z,130,47314
2023-05-07T00:00:00Z,122,171752
2023-05-07T00:00:00Z,FABRICA,5452
2023-05-14T00:00:00Z,107,140404
2023-05-14T00:00:00Z,315,166115
2023-05-14T00:00:00Z,440,685444
2023-05-14T00:00:00Z,740,245029
2023-05-14T00:00:00Z,PILAR 203,316822
2023-05-14T00:00:00Z,EXPRESO,213440
2023-05-14T00:00:00Z,CP25 A,28942
2023-05-14T00:00:00Z,LINEA A,113479
2023-05-14T00:00:00Z,CP33/9,63323
2023-05-14T00:00:00Z,MORENO 203,465483
2023-05-14T00:00:00Z,CN33/9,12068
2023-05-14T00:00:00Z,103,163760
2023-05-14T00:00:00Z,41,266752
2023-05-14T00:00:00Z,110,158893
2023-05-14T00:00:00Z,102/144,70208
2023-05-14T00:00:00Z,143/136/137,106949
2023-05-14T00:00:00Z,145/133,149424
2023-05-14T00:00:00Z,133/125,79894
2023-05-14T00:00:00Z,126,31741
2023-05-14T00:00:00Z,138/139,68401
2023-05-14T00:00:00Z,140,70929
2023-05-14T00:00:00Z,128,81299
2023-05-14T00:00:00Z,35/9,56679
2023-05-14T00:00:00Z,146,81740
2023-05-14T00:00:00Z,142,186189
2023-05-14T00:00:00Z,101,66969
2023-05-14T00:00:00Z,130,46210
2023-05-14T00:00:00Z,122,167943
2023-05-14T00:00:00Z,FABRICA,5540
2023-05-21T00:00:00Z,107,100284
2023-05-21T00:00:00Z,315,128423
2023-05-21T00:00:00Z,440,517792
2023-05-21T00:00:00Z,740,180710
2023-05-21T00:00:00Z,PILAR 203,262712
2023-05-21T00:00:00Z,EXPRESO,146609
2023-05-21T00:00:00Z,CP25 A,19826
2023-05-21T00:00:00Z,LINEA A,90130
2023-05-21T00:00:00Z,CP33/9,45148
2023-05-21T00:00:00Z,MORENO 203,378175
2023-05-21T00:00:00Z,CN33/9,10112
2023-05-21T00:00:00Z,103,112362
2023-05-21T00:00:00Z,41,203056
2023-05-21T00:00:00Z,110,107401
2023-05-21T00:00:00Z,102/144,45243
2023-05-21T00:00:00Z,143/136/137,74794
2023-05-21T00:00:00Z,145/133,98613
2023-05-21T00:00:00Z,133/125,52685
2023-05-21T00:00:00Z,126,21307
2023-05-21T00:00:00Z,138/139,48266
2023-05-21T00:00:00Z,140,49731
2023-05-21T00:00:00Z,128,54713
2023-05-21T00:00:00Z,35/9,39164
2023-05-21T00:00:00Z,146,57042
2023-05-21T00:00:00Z,142,125516
2023-05-21T00:00:00Z,101,42011
2023-05-21T00:00:00Z,130,30293
2023-05-21T00:00:00Z,122,116381
2023-05-21T00:00:00Z,FABRICA,3233
2023-05-28T00:00:00Z,107,145314
2023-05-28T00:00:00Z,315,169333
2023-05-28T00:00:00Z,440,695996
2023-05-28T00:00:00Z,740,246217
2023-05-28T00:00:00Z,PILAR 203,317669
2023-05-28T00:00:00Z,EXPRESO,214874
2023-05-28T00:00:00Z,CP25 A,29666
2023-05-28T00:00:00Z,LINEA A,116168
2023-05-28T00:00:00Z,CP33/9,62546
2023-05-28T00:00:00Z,MORENO 203,462341
2023-05-28T00:00:00Z,CN33/9,11712
2023-05-28T00:00:00Z,103,165763
2023-05-28T00:00:00Z,41,264781
2023-05-28T00:00:00Z,110,157313
2023-05-28T00:00:00Z,102/144,69897
2023-05-28T00:00:00Z,143/136/137,106216
2023-05-28T00:00:00Z,145/133,145429
2023-05-28T00:00:00Z,133/125,80532
2023-05-28T00:00:00Z,126,31761
2023-05-28T00:00:00Z,138/139,67974
2023-05-28T00:00:00Z,140,69397
2023-05-28T00:00:00Z,128,81806
2023-05-28T00:00:00Z,35/9,57375
2023-05-28T00:00:00Z,146,80178
2023-05-28T00:00:00Z,142,190453
2023-05-28T00:00:00Z,101,64979
2023-05-28T00:00:00Z,130,47053
2023-05-28T00:00:00Z,122,162663
2023-05-28T00:00:00Z,FABRICA,5524
2023-06-04T00:00:00Z,107,143874
2023-06-04T00:00:00Z,315,171978
2023-06-04T00:00:00Z,440,716872
2023-06-04T00:00:00Z,740,253070
2023-06-04T00:00:00Z,PILAR 203,324261
2023-06-04T00:00:00Z,EXPRESO,222206
2023-06-04T00:00:00Z,CP25 A,30661
2023-06-04T00:00:00Z,LINEA A,118935
2023-06-04T00:00:00Z,CP33/9,64281
2023-06-04T00:00:00Z,MORENO 203,468699
2023-06-04T00:00:00Z,CN33/9,12431
2023-06-04T00:00:00Z,103,166449
2023-06-04T00:00:00Z,41,269053
2023-06-04T00:00:00Z,110,164767
2023-06-04T00:00:00Z,102/144,73892
2023-06-04T00:00:00Z,143/136/137,108549
2023-06-04T00:00:00Z,145/133,147977
2023-06-04T00:00:00Z,133/125,79383
2023-06-04T00:00:00Z,126,32718
2023-06-04T00:00:00Z,138/139,69040
2023-06-04T00:00:00Z,140,72639
2023-06-04T00:00:00Z,128,83388
2023-06-04T00:00:00Z,35/9,57681
2023-06-04T00:00:00Z,146,83694
2023-06-04T00:00:00Z,142,194370
2023-06-04T00:00:00Z,101,67583
2023-06-04T00:00:00Z,130,47914
2023-06-04T00:00:00Z,122,168681
2023-06-04T00:00:00Z,FABRICA,5702
2023-06-11T00:00:00Z,107,114991
2023-06-11T00:00:00Z,315,160923
2023-06-11T00:00:00Z,440,682932
2023-06-11T00:00:00Z,740,239573
2023-06-11T00:00:00Z,PILAR 203,314227
2023-06-11T00:00:00Z,EXPRESO,176050
2023-06-11T00:00:00Z,CP25 A,25727
2023-06-11T00:00:00Z,LINEA A,106190
2023-06-11T00:00:00Z,CP33/9,53480
2023-06-11T00:00:00Z,MORENO 203,455557
2023-06-11T00:00:00Z,CN33/9,10626
2023-06-11T00:00:00Z,103,131563
2023-06-11T00:00:00Z,41,254476
2023-06-11T00:00:00Z,110,124753
2023-06-11T00:00:00Z,102/144,55989
2023-06-11T00:00:00Z,143/136/137,88535
2023-06-11T00:00:00Z,145/133,115569
2023-06-11T00:00:00Z,133/125,63751
2023-06-11T00:00:00Z,126,26331
2023-06-11T00:00:00Z,138/139,57071
2023-06-11T00:00:00Z,140,57825
2023-06-11T00:00:00Z,128,64048
2023-06-11T00:00:00Z,35/9,46281
2023-06-11T00:00:00Z,146,69109
2023-06-11T00:00:00Z,142,155855
2023-06-11T00:00:00Z,101,51563
2023-06-11T00:00:00Z,130,37146
2023-06-11T00:00:00Z,122,133973
2023-06-11T00:00:00Z,FABRICA,4541
2023-06-18T00:00:00Z,107,77128
2023-06-18T00:00:00Z,315,140858
2023-06-18T00:00:00Z,440,539818
2023-06-18T00:00:00Z,740,189157
2023-06-18T00:00:00Z,PILAR 203,273127
2023-06-18T00:00:00Z,EXPRESO,121355
2023-06-18T00:00:00Z,CP25 A,15472
2023-06-18T00:00:00Z,LINEA A,86877
2023-06-18T00:00:00Z,CP33/9,37613
2023-06-18T00:00:00Z,MORENO 203,391327
2023-06-18T00:00:00Z,CN33/9,8289
2023-06-18T00:00:00Z,103,87970
2023-06-18T00:00:00Z,41,195811
2023-06-18T00:00:00Z,110,85006
2023-06-18T00:00:00Z,102/144,34211
2023-06-18T00:00:00Z,143/136/137,59732
2023-06-18T00:00:00Z,145/133,78100
2023-06-18T00:00:00Z,133/125,41878
2023-06-18T00:00:00Z,126,16803
2023-06-18T00:00:00Z,138/139,36685
2023-06-18T00:00:00Z,140,37107
2023-06-18T00:00:00Z,128,42760
2023-06-18T00:00:00Z,35/9,30837
2023-06-18T00:00:00Z,146,47297
2023-06-18T00:00:00Z,142,102549
2023-06-18T00:00:00Z,101,32549
2023-06-18T00:00:00Z,130,23887
2023-06-18T00:00:00Z,122,91730
2023-06-18T00:00:00Z,FABRICA,2312
2023-06-25T00:00:00Z,107,140395
2023-06-25T00:00:00Z,315,171007
2023-06-25T00:00:00Z,440,695335
2023-06-25T00:00:00Z,740,244965
2023-06-25T00:00:00Z,PILAR 203,308807
2023-06-25T00:00:00Z,EXPRESO,212845
2023-06-25T00:00:00Z,CP25 A,28669
2023-06-25T00:00:00Z,LINEA A,114055
2023-06-25T00:00:00Z,CP33/9,60865
2023-06-25T00:00:00Z,MORENO 203,433380
2023-06-25T00:00:00Z,CN33/9,11600
2023-06-25T00:00:00Z,103,160185
2023-06-25T00:00:00Z,41,261751
2023-06-25T00:00:00Z,110,151610
2023-06-25T00:00:00Z,102/144,67836
2023-06-25T00:00:00Z,143/136/137,104525
2023-06-25T00:00:00Z,145/133,144686
2023-06-25T00:00:00Z,133/125,77474
2023-06-25T00:00:00Z,126,30804
2023-06-25T00:00:00Z,138/139,65746
2023-06-25T00:00:00Z,140,69068
2023-06-25T00:00:00Z,128,79478
2023-06-25T00:00:00Z,35/9,55412
2023-06-25T00:00:00Z,146,78535
2023-06-25T00:00:00Z,142,185092
2023-06-25T00:00:00Z,101,65782
2023-06-25T00:00:00Z,130,46538
2023-06-25T00:00:00Z,122,159877
2023-06-25T00:00:00Z,FABRICA,5681
2023-07-02T00:00:00Z,107,136108
2023-07-02T00:00:00Z,315,136157
2023-07-02T00:00:00Z,440,551842
2023-07-02T00:00:00Z,740,197886
2023-07-02T00:00:00Z,PILAR 203,255140
2023-07-02T00:00:00Z,EXPRESO,206896
2023-07-02T00:00:00Z,CP25 A,28047
2023-07-02T00:00:00Z,LINEA A,110601
2023-07-02T00:00:00Z,CP33/9,57935
2023-07-02T00:00:00Z,MORENO 203,360067
2023-07-02T00:00:00Z,CN33/9,11525
2023-07-02T00:00:00Z,103,157287
2023-07-02T00:00:00Z,41,217726
2023-07-02T00:00:00Z,110,148359
2023-07-02T00:00:00Z,102/144,66321
2023-07-02T00:00:00Z,143/136/137,101056
2023-07-02T00:00:00Z,145/133,141247
2023-07-02T00:00:00Z,133/125,75954
2023-07-02T00:00:00Z,126,30011
2023-07-02T00:00:00Z,138/139,63367
2023-07-02T00:00:00Z,140,69053
2023-07-02T00:00:00Z,128,77390
2023-07-02T00:00:00Z,35/9,52090
2023-07-02T00:00:00Z,146,77712
2023-07-02T00:00:00Z,142,179321
2023-07-02T00:00:00Z,101,61829
2023-07-02T00:00:00Z,130,44826
2023-07-02T00:00:00Z,122,157590
2023-07-02T00:00:00Z,FABRICA,5650
2023-07-09T00:00:00Z,107,127611
2023-07-09T00:00:00Z,315,148806
2023-07-09T00:00:00Z,440,627808
2023-07-09T00:00:00Z,740,223577
2023-07-09T00:00:00Z,PILAR 203,297214
2023-07-09T00:00:00Z,EXPRESO,187489
2023-07-09T00:00:00Z,CP25 A,25769
2023-07-09T00:00:00Z,LINEA A,101690
2023-07-09T00:00:00Z,CP33/9,53947
2023-07-09T00:00:00Z,MORENO 203,420042
2023-07-09T00:00:00Z,CN33/9,11340
2023-07-09T00:00:00Z,103,147624
2023-07-09T00:00:00Z,41,241358
2023-07-09T00:00:00Z,110,143465
2023-07-09T00:00:00Z,102/144,59219
2023-07-09T00:00:00Z,143/136/137,94115
2023-07-09T00:00:00Z,145/133,131298
2023-07-09T00:00:00Z,133/125,69259
2023-07-09T00:00:00Z,126,26137
2023-07-09T00:00:00Z,138/139,59054
2023-07-09T00:00:00Z,140,64854
2023-07-09T00:00:00Z,128,71462
2023-07-09T00:00:00Z,35/9,48715
2023-07-09T00:00:00Z,146,72993
2023-07-09T00:00:00Z,142,167820
2023-07-09T00:00:00Z,101,55278
2023-07-09T00:00:00Z,130,41058
2023-07-09T00:00:00Z,122,149171
2023-07-09T00:00:00Z,FABRICA,5358
2023-07-16T00:00:00Z,107,110633
2023-07-16T00:00:00Z,315,157832
2023-07-16T00:00:00Z,440,619430
2023-07-16T00:00:00Z,740,216369
2023-07-16T00:00:00Z,PILAR 203,315499
2023-07-16T00:00:00Z,EXPRESO,177865
2023-07-16T00:00:00Z,CP25 A,23359
2023-07-16T00:00:00Z,LINEA A,102206
2023-07-16T00:00:00Z,CP33/9,47600
2023-07-16T00:00:00Z,MORENO 203,434744
2023-07-16T00:00:00Z,CN33/9,10211
2023-07-16T00:00:00Z,103,130383
2023-07-16T00:00:00Z,41,230735
2023-07-16T00:00:00Z,110,123429
2023-07-16T00:00:00Z,102/144,43422
2023-07-16T00:00:00Z,143/136/137,82163
2023-07-16T00:00:00Z,145/133,107520
2023-07-16T00:00:00Z,133/125,61501
2023-07-16T00:00:00Z,126,21615
2023-07-16T00:00:00Z,138/139,48408
2023-07-16T00:00:00Z,140,54146
2023-07-16T00:00:00Z,128,59676
2023-07-16T00:00:00Z,35/9,42836
2023-07-16T00:00:00Z,146,61664
2023-07-16T00:00:00Z,142,146035
2023-07-16T00:00:00Z,101,39756
2023-07-16T00:00:00Z,130,34471
2023-07-16T00:00:00Z,122,121738
2023-07-16T00:00:00Z,FABRICA,851
2023-07-23T00:00:00Z,107,115827
2023-07-23T00:00:00Z,315,153300
2023-07-23T00:00:00Z,440,606609
2023-07-23T00:00:00Z,740,213626
2023-07-23T00:00:00Z,PILAR 203,315698
2023-07-23T00:00:00Z,EXPRESO,172768
2023-07-23T00:00:00Z,CP25 A,23307
2023-07-23T00:00:00Z,LINEA A,103627
2023-07-23T00:00:00Z,CP33/9,46819
2023-07-23T00:00:00Z,MORENO 203,428035
2023-07-23T00:00:00Z,CN33/9,9730
2023-07-23T00:00:00Z,103,132613
2023-07-23T00:00:00Z,41,230514
2023-07-23T00:00:00Z,110,127165
2023-07-23T00:00:00Z,102/144,46623
2023-07-23T00:00:00Z,143/136/137,85844
2023-07-23T00:00:00Z,145/133,114150
2023-07-23T00:00:00Z,133/125,62887
2023-07-23T00:00:00Z,126,23232
2023-07-23T00:00:00Z,138/139,49906
2023-07-23T00:00:00Z,140,56228
2023-07-23T00:00:00Z,128,61340
2023-07-23T00:00:00Z,35/9,45083
2023-07-23T00:00:00Z,146,64222
2023-07-23T00:00:00Z,142,149679
2023-07-23T00:00:00Z,101,41903
2023-07-23T00:00:00Z,130,35226
2023-07-23T00:00:00Z,122,128633
2023-07-23T00:00:00Z,FABRICA,5217
2023-07-30T00:00:00Z,107,139290
2023-07-30T00:00:00Z,315,172395
2023-07-30T00:00:00Z,440,708028
2023-07-30T00:00:00Z,740,249966
2023-07-30T00:00:00Z,PILAR 203,336006
2023-07-30T00:00:00Z,EXPRESO,207645
2023-07-30T00:00:00Z,CP25 A,28109
2023-07-30T00:00:00Z,LINEA A,114130
2023-07-30T00:00:00Z,CP33/9,58432
2023-07-30T00:00:00Z,MORENO 203,458570
2023-07-30T00:00:00Z,CN33/9,11931
2023-07-30T00:00:00Z,103,158390
2023-07-30T00:00:00Z,41,252475
2023-07-30T00:00:00Z,110,156373
2023-07-30T00:00:00Z,102/144,61524
2023-07-30T00:00:00Z,143/136/137,104633
2023-07-30T00:00:00Z,145/133,143016
2023-07-30T00:00:00Z,133/125,77269
2023-07-30T00:00:00Z,126,32132
2023-07-30T00:00:00Z,138/139,61386
2023-07-30T00:00:00Z,140,69274
2023-07-30T00:00:00Z,128,77873
2023-07-30T00:00:00Z,35/9,55672
2023-07-30T00:00:00Z,146,80358
2023-07-30T00:00:00Z,142,183209
2023-07-30T00:00:00Z,101,58534
2023-07-30T00:00:00Z,130,46372
2023-07-30T00:00:00Z,122,158403
2023-07-30T00:00:00Z,FABRICA,5462
2023-08-06T00:00:00Z,107,138883
2023-08-06T00:00:00Z,315,173369
2023-08-06T00:00:00Z,440,740540
2023-08-06T00:00:00Z,740,251278
2023-08-06T00:00:00Z,PILAR 203,335399
2023-08-06T00:00:00Z,EXPRESO,211238
2023-08-06T00:00:00Z,CP25 A,26611
2023-08-06T00:00:00Z,LINEA A,118227
2023-08-06T00:00:00Z,CP33/9,60160
2023-08-06T00:00:00Z,MORENO 203,471813
2023-08-06T00:00:00Z,CN33/9,12955
2023-08-06T00:00:00Z,103,156399
2023-08-06T00:00:00Z,41,247321
2023-08-06T00:00:00Z,110,155968
2023-08-06T00:00:00Z,102/144,63795
2023-08-06T00:00:00Z,143/136/137,104127
2023-08-06T00:00:00Z,145/133,142301
2023-08-06T00:00:00Z,133/125,77178
2023-08-06T00:00:00Z,126,31698
2023-08-06T00:00:00Z,138/139,63828
2023-08-06T00:00:00Z,140,71225
2023-08-06T00:00:00Z,128,74454
2023-08-06T00:00:00Z,35/9,56284
2023-08-06T00:00:00Z,146,79281
2023-08-06T00:00:00Z,142,186193
2023-08-06T00:00:00Z,101,59199
2023-08-06T00:00:00Z,130,45507
2023-08-06T00:00:00Z,122,161528
2023-08-06T00:00:00Z,FABRICA,5654
2023-08-13T00:00:00Z,107,134930
2023-08-13T00:00:00Z,315,143186
2023-08-13T00:00:00Z,440,618460
2023-08-13T00:00:00Z,740,214505
2023-08-13T00:00:00Z,PILAR 203,284750
2023-08-13T00:00:00Z,EXPRESO,199720
2023-08-13T00:00:00Z,CP25 A,25269
2023-08-13T00:00:00Z,LINEA A,106173
2023-08-13T00:00:00Z,MORENO 203,404052
2023-08-13T00:00:00Z,CP33/9,58353
2023-08-13T00:00:00Z,CN33/9,11669
2023-08-13T00:00:00Z,103,151431
2023-08-13T00:00:00Z,41,235879
2023-08-13T00:00:00Z,110,146573
2023-08-13T00:00:00Z,102/144,63163
2023-08-13T00:00:00Z,143/136/137,99145
2023-08-13T00:00:00Z,145/133,136367
2023-08-13T00:00:00Z,133/125,71869
2023-08-13T00:00:00Z,126,30244
2023-08-13T00:00:00Z,138/139,61806
2023-08-13T00:00:00Z,140,68627
2023-08-13T00:00:00Z,128,73111
2023-08-13T00:00:00Z,35/9,53893
2023-08-13T00:00:00Z,146,75794
2023-08-13T00:00:00Z,142,175274
2023-08-13T00:00:00Z,101,55465
2023-08-13T00:00:00Z,130,43590
2023-08-13T00:00:00Z,122,151792
2023-08-13T00:00:00Z,FABRICA,5580
2023-08-20T00:00:00Z,107,125364
2023-08-20T00:00:00Z,315,156419
2023-08-20T00:00:00Z,440,625303
2023-08-20T00:00:00Z,740,216475
2023-08-20T00:00:00Z,PILAR 203,311573
2023-08-20T00:00:00Z,EXPRESO,196050
2023-08-20T00:00:00Z,CP25 A,26808
2023-08-20T00:00:00Z,LINEA A,109206
2023-08-20T00:00:00Z,CP33/9,58366
2023-08-20T00:00:00Z,MORENO 203,428965
2023-08-20T00:00:00Z,CN33/9,12266
2023-08-20T00:00:00Z,103,140983
2023-08-20T00:00:00Z,41,231560
2023-08-20T00:00:00Z,110,138028
2023-08-20T00:00:00Z,102/144,58440
2023-08-20T00:00:00Z,143/136/137,93687
2023-08-20T00:00:00Z,145/133,128230
2023-08-20T00:00:00Z,133/125,66373
2023-08-20T00:00:00Z,126,28326
2023-08-20T00:00:00Z,138/139,55793
2023-08-20T00:00:00Z,140,63289
2023-08-20T00:00:00Z,128,65814
2023-08-20T00:00:00Z,35/9,50029
2023-08-20T00:00:00Z,146,71575
2023-08-20T00:00:00Z,142,161880
2023-08-20T00:00:00Z,101,53536
2023-08-20T00:00:00Z,130,40109
2023-08-20T00:00:00Z,122,143852
2023-08-20T00:00:00Z,FABRICA,4549
2023-08-27T00:00:00Z,107,140401
2023-08-27T00:00:00Z,315,166169
2023-08-27T00:00:00Z,440,701558
2023-08-27T00:00:00Z,740,240315
2023-08-27T00:00:00Z,PILAR 203,324522
2023-08-27T00:00:00Z,EXPRESO,214480
2023-08-27T00:00:00Z,CP25 A,28659
2023-08-27T00:00:00Z,LINEA A,115862
2023-08-27T00:00:00Z,CP33/9,62795
2023-08-27T00:00:00Z,MORENO 203,460657
2023-08-27T00:00:00Z,CN33/9,12709
2023-08-27T00:00:00Z,103,157580
2023-08-27T00:00:00Z,41,258655
2023-08-27T00:00:00Z,110,154591
2023-08-27T00:00:00Z,102/144,66163
2023-08-27T00:00:00Z,143/136/137,105159
2023-08-27T00:00:00Z,145/133,143095
2023-08-27T00:00:00Z,133/125,74565
2023-08-27T00:00:00Z,126,31364
2023-08-27T00:00:00Z,138/139,63395
2023-08-27T00:00:00Z,140,70778
2023-08-27T00:00:00Z,128,76937
2023-08-27T00:00:00Z,35/9,55482
2023-08-27T00:00:00Z,146,77432
2023-08-27T00:00:00Z,142,177287
2023-08-27T00:00:00Z,101,64589
2023-08-27T00:00:00Z,130,44916
2023-08-27T00:00:00Z,122,157438
