Fecha,Linea,LTS,KM,Consumo
2022-12-15,L102/144,2046.49,4268.217,47.9471873149842
2022-11-26,L107,2697.32,5015.165,53.7832753259364
2022-11-25,L107,4321.83,8324.906,51.9144600551646
2022-11-24,L133/125,3098.89,6378.605,48.5825662507711
2022-11-22,L133/125,2906.7,7062.374,41.1575484390943
2022-11-18,L133/125,3189.81,6865.442,46.4618301341705
2022-11-17,L133/125,3256.88,6921.095,47.0572936796851
2022-11-16,L133/125,3077,7011.84,43.8829180357795
2022-11-15,L133/125,2635.92,6603.854,39.9148739508778
2022-11-14,L133/125,2814.82,6764.124,41.6139621331602
2022-11-11,L133/125,2982.73,6256.602,47.6733217168041
2022-11-10,L133/125,3007.13,6783.815,44.3280071759032
2022-11-09,L133/125,3013.29,6613.752,45.5609765833373
2022-11-08,L133/125,3158.9,6675.272,47.3224162251366
2022-11-07,L133/125,3068.54,6887.142,44.554620770125
2022-11-04,L133/125,3044.22,6747.033,45.1193880332288
2022-11-03,L133/125,2749.29,6157.865,44.646805345684
2022-11-02,L133/125,2804.15,7237.392,38.7453104654273
2022-11-01,L133/125,2789.08,6947.99,40.1422569692818
2022-10-31,L133/125,2671.87,6729.29,39.7050803279395
2022-10-28,L133/125,2888.66,6745.088,42.8261276947017
2022-10-27,L133/125,2816.58,6750.724,41.7226359720824
2022-10-26,L133/125,2868.7,6535.778,43.8922497061559
2022-10-25,L133/125,2736.56,6453.411,42.4048615530609
2022-10-24,L133/125,2883.35,6544.162,44.0598811581987
2022-10-23,L133/125,1300.47,3252.567,39.9828812135154
2022-10-21,L133/125,2787.8,6454.686,43.1903271514679
2022-10-20,L133/125,2740.59,6257.558,43.7964777953317
2022-10-19,L133/125,2796.61,6586.709,42.4583809608107
2022-10-18,L133/125,2833.41,6576.604,43.0831778832966
2022-10-17,L133/125,2908.42,6783.508,42.8748665144937
2022-10-14,L133/125,3005.74,7058.775,42.5816094152314
2022-10-06,L133/125,2868.35,6490.603,44.1923500790296
2022-10-04,L133/125,2973.67,6679.837,44.5171042347291
2022-10-03,L133/125,2877.44,6514.732,44.168202160887
2022-09-30,L133/125,3125.66,6772.286,46.1536916781128
2022-09-29,L133/125,3073.5,7229.909,42.5109085052108
2022-09-28,L103,4003.81,9033.73,44.3206737416327
2022-09-26,L133/125,2712.91,6279.312,43.2039369918233
2022-09-23,L133/125,2918.94,6588.054,44.3065585072618
2022-09-22,L133/125,2981.49,6639.765,44.9035470381858
2022-09-21,L133/125,2948.72,7094.637,41.5626620502219
2022-09-20,L133/125,3090.21,6837.043,45.1980483375635
2022-09-19,L133/125,2789.16,6290.296,44.3406796754875
2022-09-16,L133/125,2851.96,6502.673,43.8582718214494
2022-09-15,L133/125,3068.5,6924.449,44.3139952362997
2022-09-14,L133/125,2911.86,6359.406,45.7882387128609
2022-09-13,L133/125,2746.2,6144.06,44.696829132528
2022-09-12,L133/125,3053.5,6798.328,44.9154556826325
2022-09-01,L133/125,2750.82,6511.7,42.2442680098899
2022-08-31,L133/125,2817.1,6375.878,44.1837186972524
2022-08-30,L133/125,2651.71,6383.699,41.538769293477
2022-08-29,L133/125,3044.86,5781.903,52.661900415832
2022-08-26,L110,4706.27,9640.396,48.8182228198925
2022-08-25,L133/125,2850.66,6527.128,43.6740324381566
2022-08-24,L133/125,2880.6,6847.266,42.0693456337172
2022-08-23,L133/125,2668.23,6004.539,44.4368834976341
2022-08-17,L133/125,2704.35,6286.55,43.0180305573009
2022-08-16,L133/125,2908.41,6206.227,46.8627718580065
2022-08-12,L133/125,2955.2,6536.961,45.2075513376935
2022-08-11,L133/125,2641.7,6514.805,40.5491799063825
2022-08-10,L133/125,2664.97,6259.64,42.5738540874555
2022-08-09,L133/125,2985.02,6557.003,45.5241518114297
2022-08-08,L133/125,2785.91,7560.614,36.8476687210854
2022-08-05,L133/125,2803.81,6237.933,44.9477415034756
2022-08-04,L133/125,2824.31,6342.038,44.5331611068871
2022-08-03,L133/125,2714.36,6141.31,44.198387640422
2022-08-02,L133/125,2808.56,6668.885,42.1143864379128
2022-08-01,L133/125,2934.39,6681.367,43.9190063949488
2022-07-29,L133/125,2783.49,6311.027,44.1051828806944
2022-07-28,L133/125,2830.83,6543.557,43.2613332473454
2022-07-27,L133/125,2846.55,6971.085,40.833672233232
2022-07-25,L133/125,2961.43,6367.184,46.510828020676
2022-07-22,L133/125,2398.99,5753.974,41.6927500888951
2022-07-21,L133/125,2471.91,5800.004,42.6191085385458
2022-07-20,L133/125,2520.75,5941.62,42.4252981510093
2022-07-19,L133/125,2534.95,5776.217,43.8859897403439
2022-07-18,L133/125,2547.05,5821.197,43.7547466612107
2022-06-29,L133/125,2820.27,6704.816,42.0633467048164
2022-06-28,L133/125,3003.51,6596.732,45.5302716557229
2022-06-27,L133/125,2879.52,6787.757,42.4222611386943
2022-06-24,L133/125,2918.12,6404.582,45.5630047362966
2022-06-23,L133/125,2879.42,6478.291,44.4472160944916
2022-06-22,L133/125,3029.04,6575.665,46.0643904456812
2022-06-21,L133/125,2903.87,6963.292,41.7025452903598
2022-06-18,L133/125,1579.32,4063.179,38.8690727137544
2022-06-16,L133/125,2681.35,6164.957,43.49340960529
2022-06-15,L133/125,2956.7,6595.082,44.8318914002889
2022-06-14,L133/125,2877.3,6448.434,44.6201356794533
2022-06-13,L133/125,2915.98,6331.414,46.0557467889479
2022-06-10,L133/125,2962.87,6617.903,44.7705262528024
2022-06-09,L133/125,2900.23,6601.341,43.9339522075894
2022-06-08,L133/125,2635.54,6233.657,42.2791950214778
2022-06-07,L130/146,2990.41,6189.411,48.3149365908969
2022-06-06,L130/146,2970.01,6565.919,45.2337288961378
2022-06-03,L103,3975.36,7731.206,51.4196620811811
2022-06-02,L103,3930.83,7595.224,51.7539706531368
2022-06-01,L103,3911.95,8035.077,48.6859055613282
2022-05-31,L103,3819.42,7920.828,48.2199588224868
2022-05-30,L103,3907.26,8148.253,47.9521193070466
2022-05-27,L103,4010.44,8764.315,45.7587387034811
2022-05-26,L103,4380.37,8374.104,52.3085216042218
2022-05-24,L103,3679.95,8584.132,42.8692149654735
2022-05-23,L133/125,3040.58,7384.602,41.1745954622876
2022-05-20,L133/125,2873.21,6361.869,45.1629859087007
2022-05-19,L133/125,2677.6,5993.237,44.6770251201479
2022-05-16,L133/125,2664.41,6127.034,43.4861304833628
2022-05-15,L133/125,1113.04,3124.246,35.6258758113158
2022-05-14,L133/125,1749.47,4040.387,43.2995651159159
2022-05-13,L133/125,2846.69,5908.845,48.1767587404984
2022-05-12,L133/125,2404.61,5239.176,45.8967211637861
2022-05-10,L133/125,2750.57,6226.765,44.173338804339
2022-05-09,L143/136/137,3353.92,6685.968,50.1635664424359
2022-05-06,L143/136/137,3453.17,6757.455,51.1016351570229
2022-05-05,L143/136/137,3550.43,7104.319,49.9756556539761
2022-05-04,L143/136/137,3248.68,7552.814,43.0128426305745
2022-05-03,L143/136/137,3486.37,7408.709,47.0577262516317
2022-05-02,L143/136/137,3197.02,6847.818,46.6866964046066
2022-04-29,L145/133,4856.28,19062.184,25.4759895298461
2022-04-27,L145/133,8524.33,16860.058,50.5593159881182
2022-04-26,L145/133,1256.51,2724.633,46.1166696578952
2022-04-25,L145/133,4054.03,8278.453,48.9708644839803
2022-04-22,L145/133,3946.77,9641.302,40.9360685932253
2022-04-21,L145/133,4087.68,8759.617,46.6650539629758
2022-04-20,L133/125,2890.93,6012.244,48.0840431625862
2022-04-19,L133/125,2948.19,6597.981,44.6832144560586
2022-04-18,L133/125,2773.8,6985.1,39.710240368785
2022-04-17,L133/125,1184.22,2951.37,40.1244167962675
2022-04-16,L133/125,1664.98,3933.368,42.329626925322
2022-04-13,L133/125,2709.74,5906.285,45.8789238920912
2022-04-12,L133/125,2875.41,6108.019,47.07598322795
2022-04-11,L102/144,1912.51,4541.298,42.1137304796999
2022-04-10,L133/125,1267.93,3047.655,41.6034623341553
2022-04-09,L133/125,1875.48,4475.139,41.9088658475189
2022-04-08,L133/125,2610.56,5609.336,46.5395547708321
2022-04-07,L133/125,2738.83,5892.169,46.4825431857097
2022-04-06,L133/125,2591.74,5922.35,43.7620201440307
2022-04-05,L133/125,2760.49,6228.975,44.316922126032
2022-04-04,L133/125,2675.51,6201.639,43.1419823050003
2022-04-03,L133/125,1229.93,3434.822,35.8076779524529
2022-04-01,L133/125,2649.8,6282.026,42.1806595515523
2022-03-31,L133/125,2576.24,5743.57,44.8543327581974
2022-03-30,L133/125,2795.06,6131.063,45.5885056147686
2022-03-29,L133/125,2737.59,6372.593,42.958808133518
2022-03-28,L133/125,3205.15,7262.705,44.1316286424962
2022-03-26,L133/125,1802.01,4259.083,42.3098117599493
2022-03-25,L128,2001.68,4391.965,45.5759551817922
2022-03-24,L145/133,1569.08,3809.618,41.1873316432251
2022-03-21,L145/133,4010.21,8695.411,46.1186941019809
2022-03-17,L145/133,5109.44,9711.393,52.6128434921746
2022-03-15,L145/133,4330.91,8800.52,49.2119783830956
2022-03-14,L145/133,4528.15,11354.955,39.8781853384712
2022-03-11,L145/133,4566.75,9995.257,45.6891703735082
2022-03-10,L145/133,4520.51,9225.75,48.99883478308
2022-03-09,L143/136/137,3368.94,7317.944,46.0367010187561
2022-03-08,L128,2168.97,4207.677,51.5479206222341
2022-03-07,L128,2127.64,4371.43,48.671487362259
2022-03-04,L128,1997.22,4484.817,44.5329207412476
2022-03-03,L128,1970.6,3769.28,52.2805416419051
2022-03-02,L143/136/137,3808.82,7310.168,52.1030433226706
2022-02-28,L143/136/137,1400.63,3502.003,39.9951113691222
2022-02-23,L133/125,2147.71,4105.306,52.3154668616663
2022-02-19,L133/125,1823.03,4744.141,38.4269776130178
2022-02-14,L133/125,2492.06,4933.4,50.5140471074715
2022-01-17,L143/136/137,2263.33,4965.98,45.57670389329
2022-01-15,L143/136/137,1943.91,3936.332,49.3837918143084
2022-01-12,L143/136/137,2394.2,4770.646,50.1860754287784
2021-12-23,L143/136/137,3282.12,6263.876,52.3975889688749
2021-12-22,L133/125,2957.15,5586.401,52.9347964816704
2021-12-21,L133/125,3073.75,6014.752,51.1035201451365
2021-12-20,L143/136/137,3576.01,6786.308,52.6944842468099
2021-12-17,L143/136/137,3023.8,5757.641,52.518036466671
2021-12-16,L143/136/137,3447.75,6807.589,50.6456838096425
2021-12-15,L143/136/137,3227.69,6777.527,47.6234178041637
2021-12-14,L143/136/137,3245.61,6515.17,49.8161981959028
2021-12-13,L143/136/137,3328.24,6735.12,49.4161945147229
2021-12-11,L133/125,1885.51,4209.242,44.794525950278
2021-12-10,L133/125,2672.25,6104.487,43.7751771770503
2021-12-09,L133/125,2786.4,5950.139,46.8291581087433
2021-12-08,L133/125,1376.8,3101.862,44.3862428438145
2021-12-07,L133/125,2745.33,5724.228,47.9598296923183
2021-12-06,L133/125,3028.24,6803.462,44.5102802073415
2021-12-04,L133/125,1750.09,4009.606,43.6474306951855
2021-12-03,L133/125,2721.99,6194.191,43.9442374314903
2021-11-26,L133/125,1338.64,4047.27,33.0751345969011
2021-11-24,L102/144,2054.61,4047.536,50.7619944578628
2021-11-23,L102/144,3236.16,7435.673,43.5220860304104
2021-11-20,L102/144,874.98,1915.021,45.6903605756804
2021-11-19,L102/144,2005.11,4717.482,42.5038187745072
2021-11-18,L102/144,2038.43,4745.709,42.9531182801137
2021-11-17,L102/144,1864.92,4141.622,45.028735118753
2021-11-16,L102/144,2124.13,5123.207,41.4609442874356
2021-11-15,L133/125,2522.51,6189.747,40.7530388560308
2021-11-13,L133/125,1869.47,4370.537,42.7743776108062
2021-11-12,L133/125,2710.29,6020.051,45.0210471638862
2021-11-11,L133/125,2752.11,6353.512,43.3163579450232
2021-11-10,L133/125,2713.04,5844.332,46.4217296347983
2021-11-09,L133/125,2801.46,5936.631,47.1893907504104
2021-11-08,L133/125,2875.15,6633.172,43.3450240699322
2021-11-06,L133/125,1711.45,4162.939,41.1115800639884
2021-11-05,L133/125,2587.04,5693.718,45.4367427399812
2021-11-04,L133/125,2889.57,5799.693,49.8228095866454
2021-11-03,L133/125,2527.65,5888.312,42.9265636739358
2021-11-02,L133/125,2482.73,5637.772,44.0374318081682
2021-11-01,L133/125,2774.16,6639.378,41.7834321227079
2021-10-29,L133/125,2596.02,5503.306,47.1720089706079
2021-10-28,L103,4618.26,9439.752,48.9235310419172
2021-10-27,L103,3843.68,12551.441,30.6234160683224
2021-10-25,L143/136/137,4335.92,7987.143,54.2862447811439
2021-10-22,L143/136/137,2873.96,6249.394,45.9878189789282
2021-10-21,L143/136/137,2997.31,5857.6,51.169591641628
2021-10-20,L143/136/137,3186.81,8008.054,39.7950613220141
2021-10-13,L143/136/137,2983.72,6287.207,47.4570027676837
2021-10-12,L130/146,2556.73,5818.161,43.9439541119608
2021-10-11,L130/146,1172.16,2981.974,39.3081898098374
2021-10-06,L130/146,2606.01,6178.7,42.1773188534805
2021-10-05,L130/146,2428.16,5263.87,46.128798773526
2021-10-04,L130/146,3895.35,8307.324,46.8905510366515
2021-10-02,L130/146,1702.58,4158.977,40.9374709213347
2021-10-01,L130/146,2889.34,6206.701,46.551944422649
2021-09-30,L130/146,2648.81,5626.934,47.0737705471576
2021-09-29,L130/146,2888.08,9586.441,30.1267175169596
2021-09-28,L130/146,1155.27,3316.795,34.8309135777158
2021-09-24,L130/146,2685.22,5638.645,47.6217247228723
2021-09-23,L130/146,2901.7,7136.809,40.6582269470852
2021-09-22,L130/146,2472.21,5286.19,46.7673314807073
2021-09-21,L130/146,2896.26,6329.822,45.755789025347
2021-09-18,L130/146,1687.6,3503.586,48.1677915141801
2021-09-17,L130/146,2733.31,5637.746,48.4823189976987
2021-09-16,L130/146,2730.42,6004.206,45.4751219395204
2021-09-15,L103,3763.95,7573.401,49.6995999551588
2021-09-14,L103,3653.23,7465.303,48.936124896739
2021-09-13,L103,3537.3,7650.262,46.237632122926
2021-09-12,L103,1732.97,3961.379,43.7466346946354
2021-09-10,L103,4197.18,8399.585,49.968897272901
2021-09-09,L103,3617.22,7730.513,46.7914613169915
2021-09-08,L133/125,2542.39,5863.867,43.3568837765249
2021-09-07,L133/125,2346.19,6188.708,37.9108208046009
2021-09-06,L133/125,2379.08,5879.768,40.4621406831018
2021-09-03,L130/146,3023.82,6295.79,48.0292385864205
2021-09-02,L133/125,2339.26,5511.45,42.4436400584238
2021-09-01,L143/136/137,2884.51,6459.902,44.6525349765368
2021-08-31,L143/136/137,2880.63,6024.42,47.8158893304252
2021-08-30,L130/146,2370.33,5023.58,47.1840798792893
2021-08-29,L130/146,982.95,2359.121,41.6659425268988
2021-08-28,L130/146,1753.5,4081.595,42.9611463165748
2021-08-27,L130/146,2298.18,5177.001,44.3921104129592
2021-08-26,L130/146,2489.65,5438.224,45.7805710099474
2021-08-25,L130/146,2397.48,4992.264,48.023902582075
2021-08-24,L130/146,2229.98,4959.247,44.9661007003684
2021-08-23,L130/146,2468.24,5461.962,45.1896223371748
2021-08-21,L130/146,1703.85,3948.355,43.1534145232635
2021-08-18,L130/146,2423.74,5112.665,47.4065873668625
2021-08-17,L130/146,2574.81,5419.822,47.5072797593722
2021-08-16,L130/146,980.03,2472.358,39.639485867338
2021-08-15,L130/146,1019.67,2826.455,36.0759325727811
2021-08-13,L130/146,2536.44,5585.471,45.4113896572017
2021-08-12,L130/146,2608.5,5082.043,51.327782940837
2021-08-11,L130/146,2482.64,5137.499,48.3239023501513
2021-08-10,L130/146,2489.71,5254.425,47.3831104259743
2021-08-09,L130/146,2661.59,5503.28,48.3637031006963
2021-08-04,L130/146,2753.63,6161.658,44.6897572049601
2021-08-03,L130/146,2550.46,5610.409,45.4594308543281
2021-08-02,L130/146,2468.92,5471.142,45.1262277601276
2021-08-01,L102/144,791.16,2005.599,39.4475665374783
2021-07-30,L102/144,1476.82,3123.004,47.2884440749996
2021-07-29,L102/144,1532.47,3159.865,48.4979579823822
2021-07-28,L102/144,1672.08,3115.378,53.6718176734894
2021-07-27,L102/144,1865.49,3310.618,56.3486938088296
2021-07-26,L102/144,1641.21,2975.627,55.1550984044707
2021-07-23,L102/144,1211.97,2580.98,46.957744732621
2021-07-15,L133/125,2163.77,4863.687,44.4882657950645
2021-07-13,L133/125,2156.26,4796.616,44.9537757452337
2021-07-12,L133/125,2373.28,5189.932,45.7285374837281
2021-07-11,L133/125,1246.29,2972.887,41.9218759407943
2021-07-09,L133/125,1211.63,2842.23,42.6295549621248
2021-07-08,L133/125,2187.54,4556.301,48.011314441254
2021-07-07,L133/125,2042.9,4924.061,41.4881131651293
2021-07-06,L143/136/137,2499.14,5015.246,49.830855754633
2021-07-05,L143/136/137,2842.27,5363.312,52.994679407053
2021-07-04,L102/144,825.86,2222.132,37.1652089074816
2021-07-01,L143/136/137,2561.16,5307.838,48.2524146366185
2021-06-30,L143/136/137,2738.89,5437.331,50.3719563881618
2021-06-29,L143/136/137,2467.83,4986.549,49.489737291261
2021-06-28,L145/133,3492.85,6679.537,52.2917980692374
2021-06-25,L143/136/137,2334.84,4603.441,50.7194509498438
2021-06-24,L143/136/137,2547.62,4970.968,51.2499778715132
2021-06-23,L143/136/137,2257.94,4994.476,45.2087466232694
2021-06-21,L102/144,756.48,1875.955,40.3250611022119
2021-06-10,L102/144,1119.96,2286.588,48.9795275755843
2021-06-09,L102/144,1207.58,2561.555,47.1424583895329
2021-06-08,L143/136/137,2734.02,5293.116,51.6523726289014
2021-06-07,L143/136/137,2826.48,5966.109,47.3756010827157
2021-06-06,L143/136/137,1558.1,3450.397,45.1571224992371
2021-06-04,L143/136/137,2736.88,6234.414,43.8995549541625
2021-06-03,L143/136/137,2630.47,6166.357,42.6584124143315
2021-06-02,L143/136/137,2543.81,5994.635,42.4347770965205
2021-06-01,L143/136/137,2641.49,6270.47,42.1258693526961
2021-05-31,L143/136/137,2573.21,5905.841,43.570593925573
2021-05-30,L143/136/137,1688.11,4606.869,36.6433254342592
2021-05-29,L143/136/137,1790.54,4769.04,37.5450824484592
2021-05-25,L143/136/137,1660.35,4564.175,36.3778777106487
2021-05-24,L143/136/137,1752.17,4776.992,36.6793580562831
2021-05-23,L143/136/137,1611.55,4458.713,36.1438379191484
2021-05-21,L143/136/137,2671.31,5952.873,44.8742985109879
2021-05-20,L143/136/137,2473.78,5542.957,44.6292475297932
2021-05-19,L143/136/137,3037.92,6652.725,45.6642954578763
2021-05-14,L143/136/137,2606.35,5857.517,44.4958162306657
2021-05-13,L143/136/137,2840.9,6285.934,45.1945566084531
2021-05-12,L143/136/137,2817.92,5842.383,48.2323736735507
2021-05-11,L143/136/137,2772.94,5981.427,46.3591714819892
2021-05-10,L143/136/137,2848.37,6266.876,45.4511945026517
2021-05-09,L143/136/137,1819.33,4657.435,39.062917678937
2021-05-08,L143/136/137,1961.77,4733.684,41.4427748028808
2021-05-07,L143/136/137,2849.64,6340.162,44.9458546958264
2021-05-06,L143/136/137,2542.77,6117.139,41.56796175467
2021-05-05,L143/136/137,2727.45,6264.095,43.5410063225414
2021-05-04,L143/136/137,2809.06,6536.612,42.9742502690997
2021-05-03,L143/136/137,2695.94,6258.87,43.0739095076268
2021-04-30,L143/136/137,3128.04,7083.636,44.1586778315543
2021-04-29,L143/136/137,2918.33,6611.48,44.1403437656924
2021-04-28,L143/136/137,2791.12,6327.296,44.1123664832497
2021-04-27,L143/136/137,2924.5,7072.731,41.3489499317873
2021-04-26,L143/136/137,3197.86,6581.718,48.5870102608468
2021-04-23,L143/136/137,2653.74,6854.974,38.712619478936
2021-04-22,L143/136/137,3099.59,6875.013,45.0848602031735
2021-04-21,L143/136/137,2730.82,6149.041,44.4105023856566
2021-04-20,L143/136/137,2820.74,6199.504,45.4994464073255
2021-04-19,L143/136/137,3011.59,6087.391,49.472590145762
2021-04-16,L143/136/137,2884.96,6365.302,45.3232226844853
2021-04-15,L143/136/137,2905.13,6674.474,43.5259767286531
2021-04-14,L143/136/137,2876.3,6511.006,44.1759691205936
2021-04-13,L102/144,2069.15,4445.535,46.5444541545618
2021-04-12,L102/144,1808.17,4244.733,42.5979678816076
2021-04-11,L102/144,778.47,2049.877,37.976424926959
2021-04-09,L102/144,1812.44,4169.748,43.4664157162495
2021-04-08,L102/144,1851.42,4100.326,45.1529951520928
2021-04-07,L102/144,2056.29,4299.13,47.8303749828454
2021-04-06,L102/144,1907.21,4326.417,44.0828981579908
2021-04-05,L102/144,2311.69,5116.529,45.1808247348935
2021-03-31,L102/144,2054.67,5042.89,40.7438988357866
2021-03-30,L133/125,2880.95,6579.08,43.7895572025268
2021-03-29,L133/125,2891.2,6524.003,44.3163499464976
2021-03-27,L133/125,2035.21,5794.291,35.124400897366
2021-03-26,L133/125,2803.85,6463.819,43.3776069534125
2021-03-25,L130/146,2398.67,5241.453,45.7634552861583
2021-03-24,L130/146,1473.71,3437.843,42.8672862606001
2021-03-23,L130/146,2775.51,5966.396,46.5190376233827
2021-03-22,L130/146,2736.53,6322.65,43.2813772706065
2021-03-21,L130/146,1527.93,3653.827,41.8172507893778
2021-03-20,L130/146,1571.59,3618.863,43.4277285434679
2021-03-19,L130/146,2869.72,5892.796,48.6987840746566
2021-03-18,L130/146,2747.92,6280.3,43.7545977103005
2021-03-17,L130/146,2621.11,6256.761,41.8924424314753
2021-03-16,L130/146,2822.67,6301.504,44.7935921329257
2021-03-15,L130/146,2523.26,5812.235,43.4129039861602
2021-03-12,L133/125,2815.51,6282.054,44.8183030582036
2021-03-11,L133/125,3044.81,6848.515,44.459419304769
2021-03-10,L133/125,2918.96,6690.442,43.6288065870685
2021-03-09,L133/125,3009.15,7082.234,42.488711895145
2021-03-08,L133/125,2792.03,6730.816,41.4813003356502
2021-03-06,L133/125,2307.06,5521.599,41.782461928148
2021-03-05,L133/125,3088.3,6991.568,44.1717794920968
2021-03-04,L133/125,3047.87,6841.255,44.5513286670355
2021-03-03,L133/125,3044.46,6781.536,44.8933692897892
2021-03-02,L133/125,3163.6,7127.025,44.3887877480436
2021-03-01,L133/125,3143.62,7205.184,43.6299753066681
2021-02-28,L133/125,2226.26,6951.144,32.027246162646
2021-02-27,L133/125,2406.23,5484.14,43.876159251952
2021-02-26,L133/125,3310.09,6902.612,47.9541657563833
2021-02-25,L133/125,3244.78,7037.954,46.1040239819698
2021-02-24,L133/125,2992.9,7057.889,42.4050307393613
2021-02-23,L133/125,3565.37,8641.284,41.2597248279307
