Fecha,Linea,LTS
2021-02-22,L133/125,3038.66
2021-02-20,L133/125,2294.08
2021-02-19,L133/125,2879.02
2021-02-18,L133/125,2923.85
2021-02-17,L133/125,3268.98
2021-02-16,L133/125,1967.63
2021-02-15,L133/125,1792.77
2021-02-14,L133/125,1926.86
2021-02-13,L133/125,1974.04
2021-02-12,L133/125,3004.13
2021-02-11,L133/125,2778.04
2021-02-10,L133/125,3121.5
2021-02-09,L133/125,3132.66
2021-02-08,L133/125,2900.77
2021-01-29,L133/125,2572.32
2021-01-28,L133/125,3530.58
2021-01-14,L143,3011.87
2021-01-13,L103,2802.92
2021-01-12,L103,3377.81
2021-01-11,L103,2764.74
2021-01-08,L103,3200.82
2021-01-06,L103,2924.81
2021-01-05,L103,2817.89
2021-01-03,L101,632.63
2021-01-02,L101,513.73
2021-01-01,L101,628.55
2020-12-30,L101,943.08
2020-12-29,L101,856.87
2020-12-28,L101,947.25
2020-12-23,L101,985.11
2020-12-22,L101,362.62
2020-12-20,L101,723.48
2020-12-15,L144,541.34
2020-12-14,L129,1410.84
2020-12-11,L145,2426.14
2020-12-10,L145,2321.72
2020-12-09,L125,774.52
2020-12-08,L125,506.81
2020-12-07,L125,379.55
2020-12-05,L125,542.36
2020-12-04,L125,561.27
2020-12-03,L125,561.74
2020-12-01,L125,963.08
2020-11-30,L125,563.73
2020-11-24,L143,2973.37
2020-11-23,L144,366.74
2020-11-22,L144,331.08
2020-11-10,L144,482.02
2020-11-09,L144,324.18
2020-11-08,L144,348.91
2020-11-07,L144,361.11
2020-11-06,L144,457.26
2020-11-05,L144,355.36
2020-11-04,L144,427.21
2020-11-03,L144,512.47
2020-11-02,L128,1308.5
2020-10-30,L128,1298.39
2020-10-28,L128,1071.35
2020-10-27,L128,1001.13
2020-10-26,L128,1506.05
2020-10-25,L128,1040.84
2020-10-22,L128,895.37
2020-10-20,L128,1043.83
2020-10-19,L128,1365.74
2020-10-15,L130,550.77
2020-10-14,L130,592.24
2020-10-13,L130,491.54
2020-10-12,L130,300.64
2020-10-11,L130,388.63
2020-10-09,L130,561.62
2020-10-07,L130,431.5
2020-10-06,L130,532.83
2020-10-05,L130,419.03
2020-10-03,L130,388.99
2020-10-02,L130,491.97
2020-10-01,L130,531.15
2020-09-30,L130,455.18
2020-09-29,L130,565.08
2020-09-28,L130,460.45
2020-09-27,L125,596.54
2020-08-26,L125,454.06
2020-08-20,L125,793.7
2020-08-17,L144,257.19
2020-08-16,L144,332.87
2020-08-14,L144,484.98
2020-08-13,L144,505.23
2020-08-12,L144,476.04
2020-08-11,L144,532.09
2020-08-10,L144,502.1
2020-08-08,L144,368.59
2020-08-07,L144,496.69
2020-08-06,L144,594.08
2020-08-05,L144,443.14
2020-08-04,L144,496.72
2020-08-03,L144,483.62
2020-08-02,L144,355
2020-08-01,L144,446.61
2020-07-31,L144,602.12
2020-06-26,L144,523.75
2020-06-25,L144,555.22
2020-06-24,L144,609.07
2020-06-19,L143,1557.8
2020-04-28,L143,1653.9
2020-03-17,L144,1112.43
2019-09-05,L144,1341.98
2019-09-04,L144,1518.68
2019-09-03,L144,1519.61
2019-09-02,L144,1292.36
2019-08-30,L144,1134.25
2019-08-29,L144,1461.89
2019-08-28,L144,1590.68
2019-08-27,L144,1199.31
2019-08-26,L144,1116.85
2019-08-23,L144,1507.8
2019-08-21,L144,1269.75
2019-08-20,L144,1710.86
2019-08-19,L144,496.87
2019-08-18,L144,405.88
2019-08-16,L144,1448.19
2019-08-15,L144,1314.35
2019-08-14,L144,1166.84
2019-08-13,L144,1282.78
2019-08-12,L144,1127.48
2019-08-11,L144,553.21
2019-08-09,L144,1195.29
2019-08-08,L144,1124.83
2019-08-07,L144,1493.82
2019-08-06,L144,1269.87
2019-08-05,L144,1241.92
2019-08-03,L144,701.18
2019-08-02,L144,1024.61
2019-08-01,L144,1407.78
2019-07-31,L144,1288.18
2019-07-30,L144,1391.33
2019-07-29,L144,1407.94
2019-07-26,L144,1506.79
2019-07-25,L144,1364.67
2019-07-24,L130,1664.32
2019-07-23,L144,1342.33
2019-07-22,L144,1289.96
2019-07-19,L144,878.38
2019-07-18,L144,962.77
2019-07-08,L144,455.12
2019-07-07,L144,640.15
2019-07-05,L144,1432.02
2019-07-04,L144,1489.34
2019-07-03,L144,1412.2
2019-07-02,L144,1219.05
2019-07-01,L144,1689.18
2019-06-29,L144,652.93
2019-06-28,L144,1459.24
2019-06-27,L144,1099.09
2019-06-26,L144,1156.79
2019-06-25,L144,1382.79
2019-06-24,L144,1180.51
2019-06-23,L144,470.3
2019-06-20,L144,333.03
2019-06-19,L144,1489.09
2019-06-18,L144,1545.49
2019-06-17,L144,340.72
2019-06-16,L144,653.16
2019-06-14,L144,1280.58
2019-06-13,L144,1215.48
2019-06-12,L144,112.76
2019-06-11,L144,2752.7
2019-06-10,L144,1054.46
2019-06-09,L144,487.86
2019-06-08,L144,627.73
2019-06-07,L144,1541.14
2019-06-06,L144,1489.57
2019-06-05,L144,1411.52
2019-06-04,L144,1736.82
2019-06-03,L144,1321.23
2019-06-01,L144,517.81
2019-05-31,L144,1648.32
2019-05-30,L144,1390.34
2019-05-27,L144,1289.34
2019-05-26,L144,474.67
2019-05-22,L144,1630.21
2019-05-21,L144,1300.99
2019-05-20,L144,1428.33
2019-05-17,L144,1620.38
2019-05-14,L144,1137.27
2019-05-13,L144,1229.04
2019-05-11,L144,519.73
2019-05-10,L144,1321.61
2019-05-09,L144,896.09
2019-05-08,L144,1377.74
2019-05-07,L144,1675.4
2019-05-06,L144,1509.25
2019-05-05,L144,450.04
2019-05-04,L144,589.5
2019-05-03,L144,1314.43
2019-05-02,L144,1488.73
2019-04-30,L144,1178.93
2019-04-29,L144,1434.86
2019-04-27,L144,476.45
2019-04-26,L144,1408.7
2019-04-25,L144,1606.12
2019-04-24,L144,1069.05
2019-04-23,L144,1275.34
2019-04-22,L144,1497.06
2019-04-21,L144,523.04
2019-04-20,L144,749.87
2019-04-18,L144,710.87
2019-04-17,L144,1265.04
2019-04-16,L144,1374.95
2019-04-15,L130,1686.11
2019-04-12,L130,1611.61
2019-04-11,L144,1597.7
2019-04-09,L144,1135.44
2019-04-08,L144,1546.66
2019-04-05,L144,1331.17
2019-04-04,L144,851.99
2019-04-03,L144,1264.09
2019-04-02,L144,270.78
2019-04-01,L144,1789.27
2019-03-31,L144,483.3
2019-03-29,L144,1193.06
2019-03-28,L144,1913.83
2019-03-27,L144,1435.06
2019-03-26,L144,1166.04
2019-03-25,L144,1561.46
2019-03-22,L144,1410.24
2019-03-21,L144,1253.66
2019-03-20,L144,1496.55
2019-03-19,L144,1292.74
2019-03-18,L144,1365.9
2019-03-15,L144,1328.16
2019-03-14,L144,1157.14
2019-03-13,L144,1354.46
2019-03-12,L144,1183.54
2019-03-11,L144,1201.91
2019-03-08,L144,1177.45
2019-03-07,L144,1472.85
2019-03-06,L144,1034.6
2019-03-01,L144,1234.23
2019-02-27,L144,986.55
2019-02-26,L144,1040.57
2019-02-25,L144,778.39
2019-02-24,L144,507.06
2019-02-22,L144,1118.89
2019-02-20,L144,1736.44
2019-02-19,L144,1310.28
2019-02-18,L144,1351.03
2019-02-15,L144,1243.59
2019-02-14,L144,177.02
2019-02-13,L144,891.22
2019-02-12,L144,913.89
2019-02-11,L144,945.11
2019-02-10,L125,1328.75
2019-02-07,L125,1109.74
2019-01-31,L144,1039.22
2019-01-30,L144,327.71
2019-01-29,L144,687.77
2019-01-27,L144,992.04
2019-01-26,L144,570.86
2019-01-25,L125,1312.26
2019-01-23,L144,1065.3
2019-01-22,L144,993.5
2019-01-21,L144,920.05
2019-01-20,L144,808.47
2019-01-18,L144,795.92
2019-01-17,L144,635.34
2023-06-29,L142,5616.9
2023-06-28,L130,1334.88
2023-06-07,L130,1176.78
2023-06-06,L130,1111.59
2023-06-05,L130,1144.65
2023-06-03,L130,770.26
2023-06-02,L130,1121.93
2023-06-01,L130,1171.8
2023-05-31,L130,1077.91
2023-05-30,L130,1264.7
2023-05-29,L130,1247.57
2023-05-24,L130,1077.33
2023-05-23,L130,1274.93
2023-05-22,L130,1156.45
2023-05-20,L130,688.63
2023-05-19,L130,1007.73
2023-05-18,L130,1322.95
2023-05-17,L130,1289.62
2023-05-16,L130,1093.52
2023-05-15,L130,1122.46
2023-05-12,L130,1236.36
2023-05-11,L130,1061.56
2023-05-10,L130,1224.65
2023-05-09,L130,1258.86
2023-05-08,L130,1068.5
2023-05-05,L130,1184.59
2023-05-04,L130,1187.62
2023-05-03,L130,1070.1
2023-05-02,L130,1023.8
2023-04-28,L130,1260.34
2023-04-27,L130,1194.35
2023-04-26,L130,1195.42
2023-04-25,L130,1018.69
2023-04-24,L130,1228.76
2023-04-21,L130,1191.96
2023-04-20,L130,1208.09
2023-04-14,L130,1200.35
2023-04-13,L130,1165.09
2023-04-12,L130,1160.78
2023-04-11,L130,1288.63
2023-04-03,L130,1171.28
2023-03-31,L130,1230.29
2023-03-30,L130,1149.43
2023-03-29,L130,1229.61
2023-03-28,L140,2309.72
2023-03-27,L130,1539.83
2023-03-21,L130,1613.11
2023-03-18,L126,780.84
2023-03-17,L126,1154.66
2023-03-16,L126,805.64
2023-03-15,L145/133,4581.77
2023-03-14,L145/133,4477.04
2023-03-11,L130,745.16
2023-03-10,L130,819.51
2023-03-09,L130,1424.17
2023-03-08,L130,993.18
2023-03-07,L130,789.43
2023-03-03,L130,1359.26
2023-03-02,L130,1318.39
2023-02-22,L143/136/137,2772.77
2023-02-14,L107,3155.67
2023-02-10,L146,2474.44
2023-02-09,L101,1606.06
2023-01-04,L102/144,1650.08
2023-01-03,L130/146,2252.33
2023-01-02,L130/146,2272.8
2022-12-30,L130/146,2540.77
2022-12-23,L142,5707.25
2022-12-22,L130/146,2952.82
2022-12-21,L130/146,3377.98
2022-12-16,L142,6038.56
2022-12-15,L142,6433.01
2022-12-14,L103,4389.61
2022-12-13,L103,4342.19
2022-12-12,L142,6130.47
2022-12-07,L142,6775.21
2022-12-06,L142,7012.29
2022-12-05,L142,6718.85
2022-12-02,L142,5949.94
2022-12-01,L142,6144.67
2022-11-30,L145/133,4234.29
2022-11-29,L145/133,4895.07
2022-11-28,L145/133,4584.58
2022-11-25,L143/136/137,3431.99
2022-11-24,L143/136/137,3719.05
2022-11-24,L107,4257.94
2022-11-18,L107,3877.08
2022-11-17,L110,5107.71
2022-11-16,L102/144,2205.63
2022-11-14,L102/144,1963.49
2022-11-11,L102/144,2076.03
2022-11-10,L102/144,2042.1
2022-11-09,L102/144,1991.89
2022-11-08,L128,2159.52
2022-11-07,L128,2149.27
2022-11-04,L102/144,2260.19
2022-11-03,L102/144,2125.19
2022-11-02,L102/144,1975.17
2022-11-01,L143/136/137,3364.66
2022-10-31,L143/136/137,2823.88
2022-10-28,L143/136/137,3313.95
2022-10-27,L143/136/137,2883.19
2022-10-26,L143/136/137,3064.93
2022-10-25,L143/136/137,3105.94
2022-10-24,L143/136/137,3294.25
2022-10-21,L143/136/137,3241.8
2022-10-20,L145/133,4589.79
2022-10-19,L145/133,4081.98
2022-10-18,L145/133,4405.51
2022-10-17,L145/133,4359.64
2022-10-14,L145/133,4526.99
2022-10-11,L122,4636.44
2022-10-07,L143/136/137,1258.83
2022-10-06,L143/136/137,3229.98
2022-10-05,L107,3863.81
2022-10-04,L107,3804.24
2022-10-03,L107,4320.09
2022-09-30,L107,4438.21
2022-09-29,L107,3990.67
2022-09-28,L143/136/137,3158.09
2022-09-27,L143/136/137,3142.35
2022-09-26,L143/136/137,2939.85
2022-09-23,L143/136/137,3204.47
2022-09-22,L142,5897.5
2022-09-20,L142,7273.6
2022-09-15,L143/136/137,4013.04
2022-09-14,L143/136/137,3373.74
2022-09-13,L143/136/137,3250.56
2022-09-12,L103,4214.81
2022-09-09,L145/133,4471.13
2022-09-08,L145/133,4661.82
2022-09-07,L145/133,4619.67
2022-09-06,L145/133,4529.99
2022-09-05,L145/133,4733.16
2022-08-30,L122,4441.49
2022-08-29,L122,4378.82
2022-08-26,L102/144,1874.82
2022-08-25,L122,1561.79
2022-08-24,L126,951.69
2022-08-23,L102/144,1812.45
2022-08-22,L128,2079.02
2022-08-05,L128,2133.41
2022-08-04,L128,2007.28
2022-08-03,L128,2004.53
2022-08-02,L145/133,4188.73
2022-08-01,L145/133,4393.72
2022-07-29,L145/133,4345.39
2022-07-28,L128,2199.08
2022-07-27,L145/133,4445.66
2022-07-26,L145/133,4106.87
2022-07-25,L145/133,4150.98
2022-07-23,L145/133,2582.76
2022-07-22,L145/133,3415.24
2022-07-21,L145/133,3600.93
2022-07-20,L145/133,3763.8
2022-07-19,L145/133,3745.7
2022-07-18,L145/133,3754.57
2022-07-16,L145/133,2382.24
2022-07-15,L145/133,3846.98
2022-07-14,L145/133,3642.54
2022-07-13,L145/133,3803.1
2022-07-12,L145/133,3622.12
2022-07-11,L145/133,3616.7
2022-07-09,L145/133,1694.51
2022-07-08,L145/133,4378.9
2022-07-07,L145/133,4499.01
2022-07-06,L145/133,4375.52
2022-07-05,L145/133,4263.93
2022-07-04,L145/133,4821.55
2022-07-01,L145/133,4338.77
2022-06-30,L145/133,4453.72
2022-06-29,L145/133,4480.83
2022-06-28,L145/133,4041.21
2022-06-27,L145/133,4346.28
2022-06-25,L145/133,2622.59
2022-06-24,L145/133,4281.38
2022-06-23,L145/133,4110.16
2022-06-22,L145/133,4566.59
2022-06-13,L145/133,4444.73
2022-06-11,L145/133,2438.89
2022-06-10,L145/133,4185.42
2022-06-09,L145/133,4343.78
2022-06-08,L145/133,4151.24
2022-06-07,L145/133,4365.8
2022-06-06,L145/133,4069.86
2022-06-01,L145/133,4148.83
2022-05-31,L145/133,4250.73
2022-05-27,L145/133,4085.39
2022-05-26,L145/133,4271.79
2022-05-24,L145/133,4058.97
2022-05-23,L145/133,4322.1
2022-05-22,L145/133,1584.15
2022-05-21,L145/133,2657.02
2022-05-20,L145/133,4246.36
2022-05-19,L145/133,4339.77
2022-05-16,L145/133,4053.91
2022-05-13,L145/133,4348.02
2022-05-12,L145/133,4611.34
2022-05-11,L145/133,4449.58
2022-05-10,L145/133,4264.79
2022-05-09,L145/133,4217.49
2022-05-06,L145/133,4325.78
2022-05-04,L145/133,4574.34
2022-05-03,L145/133,4359.34
2022-05-02,L145/133,4570.05
2022-04-29,L101,1833.1
2022-04-27,L101,2029.58
2022-04-12,L130/146,2929.65
2022-04-11,L130/146,2617.23
2022-04-10,L130/146,1204.22
2022-04-08,L130/146,2916.62
2022-04-07,L130/146,3036.85
2022-04-06,L130/146,3008.78
2022-04-05,L130/146,3027.99
2022-04-04,L130/146,3193.78
2022-04-03,L130/146,1118.08
2022-04-01,L130/146,2948.84
2022-03-29,L130/146,2895.5
2022-03-28,L130/146,3196.49
2022-03-25,L130/146,2762.78
2022-03-22,L133/125,2840.58
2022-03-10,L133/125,2482.69
2022-03-09,L133/125,2397.88
2022-03-08,L133/125,2446.94
2022-03-07,L133/125,2807.18
2022-03-05,L133/125,1663.81
2022-03-04,L133/125,2659.17
2022-03-03,L133/125,3127.4
2022-02-27,L133/125,1278
2022-02-22,L133/125,1654.48
2022-02-22,L102/144,1300.09
2021-12-22,L102/144,2363.03
2021-12-21,L102/144,2388.06
2021-12-20,L102/144,2186.64
2021-12-17,L102/144,2037.62
2021-12-16,L102/144,2066.51
2021-12-15,L102/144,2054
2021-12-14,L102/144,2139.43
2021-12-13,L102/144,2035.31
2021-12-11,L102/144,1078.24
2021-12-10,L102/144,2190.84
2021-12-09,L102/144,2008.85
2021-12-07,L102/144,2041.19
2021-12-06,L102/144,2079.86
2021-12-03,L102/144,2062.91
2021-12-02,L133/125,2917.86
2021-12-01,L133/125,2602.56
2021-11-30,L133/125,2520.89
2021-11-29,L133/125,3202.37
2021-11-25,L145/133,4616.37
2021-11-24,L145/133,3770
2021-11-23,L145/133,8398.35
2021-11-19,L145/133,4725.45
2021-11-18,L133/125,2611.67
2021-11-17,L133/125,2848.26
2021-11-16,L133/125,2529.45
2021-11-05,L143/136/137,2999.14
2021-11-04,L143/136/137,3494.16
2021-11-03,L143/136/137,3223.17
2021-11-02,L143/136/137,3187.06
2021-11-01,L143/136/137,2990.79
2021-10-30,L143/136/137,2250.07
2021-10-29,L143/136/137,2969.86
2021-10-28,L143/136/137,3966.56
2021-10-27,L130/146,2902.59
2021-10-25,L130/146,3931.94
2021-10-22,L133/125,2556.54
2021-10-21,L130/146,2825.67
2021-10-20,L130/146,2561.65
2021-10-19,L130/146,2820.99
2021-10-18,L130/146,2556.52
2021-10-15,L130/146,2749.08
2021-10-14,L130/146,2661.86
2021-10-13,L130/146,2407.69
2021-10-09,L130/146,1587.83
2021-10-01,L103,3578.35
2021-09-30,L103,3852.64
2021-09-29,L103,3619.43
2021-09-28,L103,1847.47
2021-09-27,L103,3678.51
2021-09-26,L143/136/137,2360.51
2021-09-24,L143/136/137,2287.79
2021-09-23,L143/136/137,2671.69
2021-09-22,L143/136/137,2521.21
2021-09-21,L143/136/137,3148.1
2021-09-20,L143/136/137,2926.89
2021-09-17,L143/136/137,2880.07
2021-09-15,L143/136/137,2697.86
2021-09-09,L102/144,1878.14
2021-09-07,L102/144,1962.71
2021-09-06,L102/144,2694.73
2021-09-03,L102/144,2129.89
2021-09-02,L102/144,2016.46
2021-09-01,L102/144,2211.78
2021-08-31,L102/144,1579.55
2021-08-30,L102/144,2005.79
2021-08-29,L102/144,1075.76
2021-08-28,L102/144,817.84
2021-08-27,L102/144,1230.7
2021-08-26,L102/144,1237.48
2021-08-25,L102/144,1530.06
2021-08-24,L103,3797.02
2021-08-14,L130/146,1653.45
2021-08-06,L130/146,2573.94
2021-08-05,L130/146,2359.77
2021-07-31,L130/146,1812.76
2021-07-30,L130/146,2597.06
2021-07-29,L130/146,2651.07
2021-07-28,L130/146,2253.8
2021-07-27,L130/146,2212.17
2021-07-26,L130/146,2644.55
2021-07-23,L130/146,2057.47
2021-07-08,L130/146,2069.04
2021-07-07,L130/146,2040.68
2021-07-05,L130/146,2194.65
2021-05-05,L145/133,3322.82
2021-05-04,L145/133,3600.1
2021-05-03,L145/133,3100.64
2021-04-30,L128,2043.06
2021-04-29,L128,2034.53
2021-04-28,L130/146,2502.81
2021-04-27,L130/146,2602.27
2021-04-26,L128,2325.58
2021-04-25,L130/146,1506.43
2021-04-24,L130/146,1756.55
2021-04-23,L130/146,2704.78
2021-04-22,L130/146,2857.67
2021-04-21,L130/146,2262.07
2021-04-20,L130/146,2459.32
2021-04-19,L130/146,2676.03
2021-04-17,L130/146,1617.65
2021-04-16,L130/146,2449.11
2021-04-15,L130/146,2727.59
2021-04-14,L130/146,2704.05
2021-04-13,L130/146,2741.02
2021-04-12,L130/146,2728.03
2021-04-11,L130/146,1436.93
2021-04-10,L130/146,1595.27
2021-04-09,L130/146,2549.49
2021-04-08,L130/146,2838.53
2021-04-07,L130/146,2747.9
2021-04-06,L130/146,2765.06
2021-04-05,L130/146,2456.5
2021-03-31,L130/146,2619.24
2021-03-30,L130/146,2785.05
2021-03-29,L130/146,2754.26
2021-03-26,L143/136/137,2909.91
2021-03-25,L103,3328.23
2021-03-23,L103,3844.86
2021-03-17,L102/144,1829.85
2021-03-16,L102/144,1839.92
2021-03-15,L102/144,1934.24
2021-03-12,L102/144,1913.55
2021-03-11,L102/144,2134.03
2021-03-10,L130/146,3000.54
2021-03-09,L102/144,2023.04
2021-03-08,L102/144,1913.84
2021-03-07,L102/144,865.98
2021-03-05,L102/144,1927.38
2021-03-04,L102/144,1944.17
2021-03-03,L102/144,2324.39
2021-03-02,L102/144,2096.31
2021-03-01,L130/146,2878.82
2021-02-26,L130/146,2697.22
2021-02-14,L102/144,883.12
2021-02-12,L102/144,1113.58
2021-02-11,L102/144,1165.33
2021-02-10,L102/144,1352.62
2021-02-09,L125,14.57
2020-12-23,L125,827.63
2020-12-22,L125,1077.69
2020-12-21,L125,943.97
2020-10-21,L125,1327.68
2020-10-20,L125,436.69
2020-10-19,L125,616.74
2020-10-17,L125,424.66
2020-10-15,L125,480.84
2020-10-14,L125,499.62
2020-10-13,L125,531.46
2020-10-12,L125,386.5
2020-10-10,L125,355.08
2020-10-09,L125,461.96
2020-10-08,L125,405.06
2020-10-07,L125,434
2020-10-06,L125,455.35
2020-10-04,L125,369.03
2020-10-03,L125,403.64
2020-10-02,L125,403.03
2020-10-01,L125,240.04
2020-09-30,L125,443.96
2020-09-29,L125,570.24
2020-09-28,L125,247.32
2020-09-26,L125,437.49
2020-09-21,L125,384.56
2020-09-17,L125,520.92
2020-09-16,L125,453.09
2020-09-14,L125,548.3
2020-08-25,L125,810.56
2020-08-24,L125,856.87
2020-08-23,L125,364.44
2020-08-22,L125,447.06
2020-08-17,L125,360.34
2020-08-16,L125,391.72
2020-08-15,L125,503.44
2020-08-14,L125,539.91
2020-08-13,L125,549.37
2020-08-12,L125,672.81
2020-08-11,L125,666.58
2020-08-10,L125,885.54
2020-08-09,L125,512.59
2020-08-08,L125,407.66
2020-08-07,L125,700.78
2020-08-05,L125,844.33
2020-08-04,L125,780.26
2020-08-03,L125,713.12
2020-08-02,L125,435.91
2020-08-01,L125,297.36
2020-07-01,L125,751.76
2020-06-30,L125,481.29
2020-06-29,L125,713.05
2020-06-26,L125,834.32
2020-06-25,L125,747.17
2020-06-24,L125,598.88
2020-06-23,L125,969.85
2020-06-20,L125,740.61
2020-06-18,L125,564.01
2020-06-17,L125,561.37
2020-06-16,L125,822.48
2020-06-15,L125,387.54
2020-06-14,L125,354.94
2020-06-13,L125,384.48
2020-06-12,L125,664.38
2020-06-09,L125,400.51
2020-06-06,L125,404.65
2020-06-05,L125,445.31
2020-06-04,L125,418.07
2020-05-09,L125,404.01
2020-05-05,L125,431.04
2020-03-21,L125,753.72
2020-03-20,L125,906.63
2020-03-19,L125,875.67
2020-03-18,L125,1205.76
2020-03-17,L125,1145.46
2020-03-16,L125,1157.23
2020-03-15,L125,384.26
2020-03-14,L125,754.75
2020-03-13,L125,1785.77
2020-03-12,L125,1421.07
2020-03-11,L125,1346.26
2020-03-10,L125,1621.83
2020-03-09,L125,1596.94
2020-03-08,L125,470.49
2020-03-06,L125,1734.77
2020-03-05,L125,1433.52
2020-03-04,L125,1494.79
2020-03-03,L125,1517.21
2020-03-02,L125,1500.08
2020-03-01,L125,559.84
2020-02-29,L125,847.84
2020-02-28,L125,1419.46
2020-02-27,L125,1246.53
2020-02-11,L125,1055.83
2020-02-10,L125,1111.31
2020-02-06,L125,1162.59
2020-02-03,L125,1309.81
2020-02-02,L125,508.35
2020-02-01,L125,856.84
2020-01-31,L125,1116.11
2020-01-30,L125,1038.68
2020-01-24,L125,1143.39
2020-01-23,L125,1425.92
2020-01-22,L125,1080.54
2020-01-21,L125,1185.35
2020-01-20,L125,1261.15
2020-01-19,L125,549.89
2020-01-18,L125,893.8
2020-01-17,L125,1192.19
2020-01-16,L125,1006.6
2020-01-15,L125,1247.37
2020-01-13,L125,1438.08
2020-01-10,L125,2157.58
2020-01-09,L125,1099.37
2020-01-08,L125,1240.71
2020-01-07,L125,1187.08
2020-01-06,L125,987.81
2020-01-05,L125,531.1
2020-01-04,L125,759.21
2020-01-03,L125,1300.06
2020-01-02,L125,1311.49
2019-12-30,L125,987.53
2019-12-29,L125,580.3
2019-12-27,L125,1058.46
2019-12-26,L125,1123.06
2019-12-25,L125,404.4
2019-12-24,L125,763.07
2019-12-23,L125,1558.92
2019-12-17,L125,1145.4
2019-12-16,L125,1380.91
2019-12-15,L125,432.54
2019-12-14,L125,813.42
2019-12-13,L125,1445.86
2019-12-12,L125,1806.69
2019-12-11,L125,1689.73
2019-12-10,L125,1711.92
2019-12-09,L125,1622.15
2019-12-06,L125,1720.61
2019-12-05,L125,1509.28
2019-12-04,L125,1387.08
2019-12-03,L125,1463.98
2019-12-02,L125,1407.8
2019-12-01,L125,536.12
2019-11-30,L125,928.03
2019-11-29,L125,1800.94
2019-11-28,L125,1290.68
2019-11-27,L125,1453.56
2019-11-26,L125,1285.55
2019-11-25,L125,1584.47
2019-11-24,L125,565.43
2019-11-22,L125,1724.19
2019-11-21,L125,1446.63
2019-11-20,L125,1569.15
2019-11-19,L125,2284.92
2019-11-18,L125,507.77
2019-11-17,L125,957.06
2019-11-12,L125,1302.33
2019-11-11,L125,1334.17
2019-11-10,L125,465.71
2019-11-09,L125,814.06
2019-11-08,L125,1212.3
2019-11-07,L125,1275.26
2019-11-06,L125,1329.36
2019-11-05,L125,1250.01
2019-11-04,L125,1853.08
2019-11-03,L125,181.76
2019-11-02,L125,937.78
2019-11-01,L125,1623.35
2019-10-31,L125,1679.21
2019-10-30,L125,1251.89
2019-10-29,L125,1592.88
2019-10-28,L125,1019.35
2019-10-27,L125,597.03
2019-10-26,L125,857.29
2019-10-25,L125,971.21
2019-10-24,L125,1514.36
2019-10-23,L125,1633.83
2019-10-22,L125,1312.8
2019-10-21,L125,1463.66
2019-10-19,L125,661.05
2019-10-17,L125,2948.16
2019-10-16,L125,1313.78
2019-10-15,L125,1643.59
2019-10-09,L125,1452.52
2019-10-07,L125,812.72
2019-10-05,L125,596.59
2019-10-04,L125,1374.33
2019-10-03,L125,1238.64
2019-10-02,L125,1654.52
2019-10-01,L125,1319.15
2019-09-30,L125,1429.59
2019-09-29,L125,474.87
2019-09-28,L125,912.24
2019-09-27,L125,1490.78
2019-09-26,L125,1305.38
2019-09-25,L125,1347.79
2019-09-24,L125,1385.31
2019-09-23,L125,1258.49
2019-09-21,L125,861.58
2019-09-20,L125,1419.7
2019-09-19,L125,1273.73
2019-09-18,L125,1370.47
2019-09-17,L125,1412.02
2019-09-16,L125,1725.58
2019-09-15,L125,427.32
2019-09-14,L125,825
2019-09-13,L125,1530.55
2019-09-11,L125,252.94
2019-09-10,L125,1251.25
2019-09-09,L125,1176.91
2019-09-08,L125,530.41
2019-09-07,L125,898.08
2019-09-06,L125,1409.22
2019-09-05,L125,1225.16
2019-09-04,L125,1618.44
2019-09-03,L125,1614.17
2019-09-02,L125,1422.88
2019-08-30,L125,1269.04
2019-08-29,L125,1270.61
2019-08-28,L125,1356.8
2019-08-27,L125,1296.42
2019-08-26,L125,1588.93
2019-08-25,L125,526.09
2019-08-24,L125,909.59
2019-08-23,L125,1208.43
2019-08-22,L144,1298.2
2019-08-21,L125,1469.77
2019-08-20,L125,1739.23
2019-08-19,L125,566.43
2019-08-18,L125,575.17
2019-08-17,L125,588.18
2019-08-16,L130,1934.52
2019-08-15,L125,1386.76
2019-08-14,L125,1463.19
2019-08-13,L125,1269.1
2019-08-09,L125,1154.31
2019-08-08,L125,1274.28
2019-08-07,L125,1281.62
2019-08-06,L125,1381.82
2019-08-05,L125,1279.8
2019-08-04,L125,553.33
2019-08-03,L125,898.19
2019-08-02,L125,1644.45
2019-08-01,L125,1401.4
2019-07-31,L125,1403.49
2019-07-30,L125,1207.81
2019-07-29,L125,1561.4
2019-07-28,L125,491.03
2019-07-27,L125,753.15
2019-07-26,L125,1236.02
2019-07-25,L125,1171.94
2019-07-24,L125,1373.6
2019-07-23,L125,1121.52
2019-07-22,L125,2044.88
2019-07-21,L125,556.61
2019-07-20,L125,776.83
2019-07-19,L125,1160.16
2019-07-18,L125,1324.62
2019-07-17,L125,1327.19
2019-07-16,L125,1159.35
2019-07-11,L125,1039.99
2019-07-10,L125,1202.57
2019-07-05,L125,1780.63
