FechaRecaudacion,des_lin,Cantidad_Pasajeros
2021-01-14T00:00:00Z,RINCÓN,9319
2021-01-15T00:00:00Z,107,8108
2021-01-15T00:00:00Z,133,4517
2021-01-15T00:00:00Z,315,11070
2021-01-15T00:00:00Z,440,50672
2021-01-15T00:00:00Z,740,15695
2021-01-15T00:00:00Z,PILAR 203,31710
2021-01-15T00:00:00Z,CP25 A,995
2021-01-15T00:00:00Z,C AZUL,1101
2021-01-15T00:00:00Z,LINEA A,6705
2021-01-15T00:00:00Z,CP33/9,2266
2021-01-15T00:00:00Z,MORENO 203,36674
2021-01-15T00:00:00Z,CN33/9,542
2021-01-15T00:00:00Z,FABRICA,656
2021-01-15T00:00:00Z,103,8127
2021-01-15T00:00:00Z,143,6357
2021-01-15T00:00:00Z,125,1508
2021-01-15T00:00:00Z,41,20074
2021-01-15T00:00:00Z,110,8967
2021-01-15T00:00:00Z,C NEGRA,1310
2021-01-15T00:00:00Z,128,4171
2021-01-15T00:00:00Z,35/9,4412
2021-01-15T00:00:00Z,145,5666
2021-01-15T00:00:00Z,146,5124
2021-01-15T00:00:00Z,142,8932
2021-01-15T00:00:00Z,144,1067
2021-01-15T00:00:00Z,102,1131
2021-01-15T00:00:00Z,101,1847
2021-01-15T00:00:00Z,130,1795
2021-01-15T00:00:00Z,129,1597
2021-01-15T00:00:00Z,EXPRESO,8820
2021-01-15T00:00:00Z,RINCÓN,6736
2021-01-16T00:00:00Z,107,6174
2021-01-16T00:00:00Z,133,3414
2021-01-16T00:00:00Z,315,9451
2021-01-16T00:00:00Z,440,46727
2021-01-16T00:00:00Z,740,12061
2021-01-16T00:00:00Z,PILAR 203,22217
2021-01-16T00:00:00Z,CP25 A,949
2021-01-16T00:00:00Z,C AZUL,988
2021-01-16T00:00:00Z,LINEA A,6040
2021-01-16T00:00:00Z,CP33/9,2302
2021-01-16T00:00:00Z,MORENO 203,30197
2021-01-16T00:00:00Z,CN33/9,404
2021-01-16T00:00:00Z,103,6268
2021-01-16T00:00:00Z,143,4548
2021-01-16T00:00:00Z,125,1055
2021-01-16T00:00:00Z,41,12088
2021-01-16T00:00:00Z,110,6629
2021-01-16T00:00:00Z,C NEGRA,1102
2021-01-16T00:00:00Z,128,2925
2021-01-16T00:00:00Z,35/9,3151
2021-01-16T00:00:00Z,145,3707
2021-01-16T00:00:00Z,146,4079
2021-01-16T00:00:00Z,142,7086
2021-01-16T00:00:00Z,144,744
2021-01-16T00:00:00Z,102,984
2021-01-16T00:00:00Z,101,1228
2021-01-16T00:00:00Z,130,1443
2021-01-16T00:00:00Z,129,1295
2021-01-16T00:00:00Z,EXPRESO,7140
2021-01-16T00:00:00Z,RINCÓN,6296
2021-01-17T00:00:00Z,107,3442
2021-01-17T00:00:00Z,133,2257
2021-01-17T00:00:00Z,315,7041
2021-01-17T00:00:00Z,440,26602
2021-01-17T00:00:00Z,740,4492
2021-01-17T00:00:00Z,PILAR 203,17392
2021-01-17T00:00:00Z,CP25 A,709
2021-01-17T00:00:00Z,C AZUL,762
2021-01-17T00:00:00Z,LINEA A,4786
2021-01-17T00:00:00Z,CP33/9,1901
2021-01-17T00:00:00Z,MORENO 203,25399
2021-01-17T00:00:00Z,CN33/9,476
2021-01-17T00:00:00Z,103,3646
2021-01-17T00:00:00Z,143,2846
2021-01-17T00:00:00Z,125,705
2021-01-17T00:00:00Z,41,8337
2021-01-17T00:00:00Z,110,4238
2021-01-17T00:00:00Z,C NEGRA,594
2021-01-17T00:00:00Z,128,1592
2021-01-17T00:00:00Z,35/9,1826
2021-01-17T00:00:00Z,145,1950
2021-01-17T00:00:00Z,146,2098
2021-01-17T00:00:00Z,142,4004
2021-01-17T00:00:00Z,144,443
2021-01-17T00:00:00Z,102,651
2021-01-17T00:00:00Z,101,901
2021-01-17T00:00:00Z,130,709
2021-01-17T00:00:00Z,129,824
2021-01-17T00:00:00Z,EXPRESO,5188
2021-01-17T00:00:00Z,RINCÓN,4923
2021-01-18T00:00:00Z,107,9940
2021-01-18T00:00:00Z,133,5734
2021-01-18T00:00:00Z,315,11534
2021-01-18T00:00:00Z,440,54848
2021-01-18T00:00:00Z,740,17900
2021-01-18T00:00:00Z,PILAR 203,33280
2021-01-18T00:00:00Z,CP25 A,1181
2021-01-18T00:00:00Z,C AZUL,1488
2021-01-18T00:00:00Z,LINEA A,8009
2021-01-18T00:00:00Z,CP33/9,3117
2021-01-18T00:00:00Z,MORENO 203,38883
2021-01-18T00:00:00Z,CN33/9,642
2021-01-18T00:00:00Z,FABRICA,688
2021-01-18T00:00:00Z,103,10782
2021-01-18T00:00:00Z,143,7628
2021-01-18T00:00:00Z,125,2306
2021-01-18T00:00:00Z,41,21439
2021-01-18T00:00:00Z,110,10179
2021-01-18T00:00:00Z,C NEGRA,1732
2021-01-18T00:00:00Z,128,5743
2021-01-18T00:00:00Z,35/9,5814
2021-01-18T00:00:00Z,145,7008
2021-01-18T00:00:00Z,146,6356
2021-01-18T00:00:00Z,142,11183
2021-01-18T00:00:00Z,144,1200
2021-01-18T00:00:00Z,102,1604
2021-01-18T00:00:00Z,101,2477
2021-01-18T00:00:00Z,130,2780
2021-01-18T00:00:00Z,129,2032
2021-01-18T00:00:00Z,EXPRESO,11025
2021-01-18T00:00:00Z,RINCÓN,9157
2021-01-19T00:00:00Z,107,10105
2021-01-19T00:00:00Z,133,5488
2021-01-19T00:00:00Z,315,11088
2021-01-19T00:00:00Z,440,54089
2021-01-19T00:00:00Z,740,10406
2021-01-19T00:00:00Z,PILAR 203,32827
2021-01-19T00:00:00Z,CP25 A,1270
2021-01-19T00:00:00Z,C AZUL,1503
2021-01-19T00:00:00Z,LINEA A,7802
2021-01-19T00:00:00Z,CP33/9,2968
2021-01-19T00:00:00Z,MORENO 203,38551
2021-01-19T00:00:00Z,CN33/9,490
2021-01-19T00:00:00Z,FABRICA,683
2021-01-19T00:00:00Z,103,10470
2021-01-19T00:00:00Z,143,7801
2021-01-19T00:00:00Z,125,2235
2021-01-19T00:00:00Z,41,21649
2021-01-19T00:00:00Z,110,11209
2021-01-19T00:00:00Z,C NEGRA,1773
2021-01-19T00:00:00Z,128,5422
2021-01-19T00:00:00Z,35/9,5499
2021-01-19T00:00:00Z,145,6926
2021-01-19T00:00:00Z,146,6343
2021-01-19T00:00:00Z,142,11390
2021-01-19T00:00:00Z,144,1371
2021-01-19T00:00:00Z,102,1439
2021-01-19T00:00:00Z,101,2451
2021-01-19T00:00:00Z,130,2480
2021-01-19T00:00:00Z,129,2085
2021-01-19T00:00:00Z,EXPRESO,11462
2021-01-19T00:00:00Z,RINCÓN,9544
2021-01-20T00:00:00Z,107,10465
2021-01-20T00:00:00Z,133,5706
2021-01-20T00:00:00Z,315,11686
2021-01-20T00:00:00Z,440,54182
2021-01-20T00:00:00Z,740,14128
2021-01-20T00:00:00Z,PILAR 203,33116
2021-01-20T00:00:00Z,CP25 A,1272
2021-01-20T00:00:00Z,C AZUL,1534
2021-01-20T00:00:00Z,LINEA A,8063
2021-01-20T00:00:00Z,CP33/9,3141
2021-01-20T00:00:00Z,MORENO 203,38278
2021-01-20T00:00:00Z,CN33/9,496
2021-01-20T00:00:00Z,FABRICA,692
2021-01-20T00:00:00Z,103,10582
2021-01-20T00:00:00Z,143,7667
2021-01-20T00:00:00Z,125,1786
2021-01-20T00:00:00Z,41,21752
2021-01-20T00:00:00Z,110,11379
2021-01-20T00:00:00Z,C NEGRA,1668
2021-01-20T00:00:00Z,128,5405
2021-01-20T00:00:00Z,35/9,5695
2021-01-20T00:00:00Z,145,6962
2021-01-20T00:00:00Z,146,6477
2021-01-20T00:00:00Z,142,11580
2021-01-20T00:00:00Z,144,1366
2021-01-20T00:00:00Z,102,1519
2021-01-20T00:00:00Z,101,2357
2021-01-20T00:00:00Z,130,2601
2021-01-20T00:00:00Z,129,2114
2021-01-20T00:00:00Z,EXPRESO,11201
2021-01-20T00:00:00Z,RINCÓN,9277
2021-01-21T00:00:00Z,107,9858
2021-01-21T00:00:00Z,133,5716
2021-01-21T00:00:00Z,315,11602
2021-01-21T00:00:00Z,440,54989
2021-01-21T00:00:00Z,740,13054
2021-01-21T00:00:00Z,PILAR 203,33482
2021-01-21T00:00:00Z,CP25 A,1326
2021-01-21T00:00:00Z,C AZUL,1400
2021-01-21T00:00:00Z,LINEA A,7837
2021-01-21T00:00:00Z,CP33/9,3128
2021-01-21T00:00:00Z,MORENO 203,37665
2021-01-21T00:00:00Z,CN33/9,501
2021-01-21T00:00:00Z,FABRICA,703
2021-01-21T00:00:00Z,103,10640
2021-01-21T00:00:00Z,143,8075
2021-01-21T00:00:00Z,125,1798
2021-01-21T00:00:00Z,41,21230
2021-01-21T00:00:00Z,110,11458
2021-01-21T00:00:00Z,C NEGRA,1755
2021-01-21T00:00:00Z,128,5239
2021-01-21T00:00:00Z,35/9,5435
2021-01-21T00:00:00Z,145,6711
2021-01-21T00:00:00Z,146,6221
2021-01-21T00:00:00Z,142,11250
2021-01-21T00:00:00Z,144,1211
2021-01-21T00:00:00Z,102,1497
2021-01-21T00:00:00Z,101,2396
2021-01-21T00:00:00Z,130,2597
2021-01-21T00:00:00Z,129,2101
2021-01-21T00:00:00Z,EXPRESO,11262
2021-01-21T00:00:00Z,RINCÓN,9242
2021-01-22T00:00:00Z,107,10417
2021-01-22T00:00:00Z,133,6104
2021-01-22T00:00:00Z,315,12399
2021-01-22T00:00:00Z,440,58191
2021-01-22T00:00:00Z,740,10727
2021-01-22T00:00:00Z,PILAR 203,34917
2021-01-22T00:00:00Z,CP25 A,1320
2021-01-22T00:00:00Z,C AZUL,1518
2021-01-22T00:00:00Z,LINEA A,8948
2021-01-22T00:00:00Z,CP33/9,3335
2021-01-22T00:00:00Z,MORENO 203,40400
2021-01-22T00:00:00Z,CN33/9,707
2021-01-22T00:00:00Z,FABRICA,651
2021-01-22T00:00:00Z,103,11136
2021-01-22T00:00:00Z,143,8066
2021-01-22T00:00:00Z,125,2391
2021-01-22T00:00:00Z,41,21226
2021-01-22T00:00:00Z,110,11874
2021-01-22T00:00:00Z,C NEGRA,1792
2021-01-22T00:00:00Z,128,5582
2021-01-22T00:00:00Z,35/9,5524
2021-01-22T00:00:00Z,145,6998
2021-01-22T00:00:00Z,146,6473
2021-01-22T00:00:00Z,142,11761
2021-01-22T00:00:00Z,144,1354
2021-01-22T00:00:00Z,102,1555
2021-01-22T00:00:00Z,101,2218
2021-01-22T00:00:00Z,130,2630
2021-01-22T00:00:00Z,129,1987
2021-01-22T00:00:00Z,EXPRESO,11903
2021-01-22T00:00:00Z,RINCÓN,9856
2021-01-23T00:00:00Z,107,6580
2021-01-23T00:00:00Z,133,3712
2021-01-23T00:00:00Z,315,10099
2021-01-23T00:00:00Z,440,46875
2021-01-23T00:00:00Z,740,6920
2021-01-23T00:00:00Z,PILAR 203,24052
2021-01-23T00:00:00Z,CP25 A,1220
2021-01-23T00:00:00Z,C AZUL,984
2021-01-23T00:00:00Z,LINEA A,6692
2021-01-23T00:00:00Z,CP33/9,2935
2021-01-23T00:00:00Z,MORENO 203,30932
2021-01-23T00:00:00Z,CN33/9,543
2021-01-23T00:00:00Z,FABRICA,17
2021-01-23T00:00:00Z,103,6414
2021-01-23T00:00:00Z,143,4786
2021-01-23T00:00:00Z,125,1287
2021-01-23T00:00:00Z,41,12734
2021-01-23T00:00:00Z,110,6678
2021-01-23T00:00:00Z,C NEGRA,1160
2021-01-23T00:00:00Z,128,3041
2021-01-23T00:00:00Z,35/9,3001
2021-01-23T00:00:00Z,145,3443
2021-01-23T00:00:00Z,146,4167
2021-01-23T00:00:00Z,142,7377
2021-01-23T00:00:00Z,144,665
2021-01-23T00:00:00Z,102,996
2021-01-23T00:00:00Z,101,1191
2021-01-23T00:00:00Z,130,1418
2021-01-23T00:00:00Z,129,1282
2021-01-23T00:00:00Z,EXPRESO,8020
2021-01-23T00:00:00Z,RINCÓN,7428
2021-01-24T00:00:00Z,107,3343
2021-01-24T00:00:00Z,133,2136
2021-01-24T00:00:00Z,315,6249
2021-01-24T00:00:00Z,440,24252
2021-01-24T00:00:00Z,740,4475
2021-01-24T00:00:00Z,PILAR 203,17234
2021-01-24T00:00:00Z,CP25 A,835
2021-01-24T00:00:00Z,C AZUL,556
2021-01-24T00:00:00Z,LINEA A,5022
2021-01-24T00:00:00Z,CP33/9,2005
2021-01-24T00:00:00Z,MORENO 203,23019
2021-01-24T00:00:00Z,CN33/9,531
2021-01-24T00:00:00Z,103,3426
2021-01-24T00:00:00Z,143,2643
2021-01-24T00:00:00Z,125,524
2021-01-24T00:00:00Z,41,7818
2021-01-24T00:00:00Z,110,4007
2021-01-24T00:00:00Z,C NEGRA,565
2021-01-24T00:00:00Z,128,1479
2021-01-24T00:00:00Z,35/9,1772
2021-01-24T00:00:00Z,145,1631
2021-01-24T00:00:00Z,146,1907
2021-01-24T00:00:00Z,142,3920
2021-01-24T00:00:00Z,144,498
2021-01-24T00:00:00Z,102,818
2021-01-24T00:00:00Z,101,797
2021-01-24T00:00:00Z,130,598
2021-01-24T00:00:00Z,129,809
2021-01-24T00:00:00Z,EXPRESO,5123
2021-01-24T00:00:00Z,RINCÓN,4785
2021-01-25T00:00:00Z,107,9977
2021-01-25T00:00:00Z,315,10204
2021-01-25T00:00:00Z,440,49702
2021-01-25T00:00:00Z,740,9844
2021-01-25T00:00:00Z,PILAR 203,31371
2021-01-25T00:00:00Z,CP25 A,1165
2021-01-25T00:00:00Z,C AZUL,1299
2021-01-25T00:00:00Z,LINEA A,7736
2021-01-25T00:00:00Z,CP33/9,2862
2021-01-25T00:00:00Z,MORENO 203,36877
2021-01-25T00:00:00Z,CN33/9,593
2021-01-25T00:00:00Z,FABRICA,623
2021-01-25T00:00:00Z,103,10286
2021-01-25T00:00:00Z,41,20694
2021-01-25T00:00:00Z,110,10313
2021-01-25T00:00:00Z,C NEGRA,1573
2021-01-25T00:00:00Z,102/144,3064
2021-01-25T00:00:00Z,143/136/137,7766
2021-01-25T00:00:00Z,145/133,8401
2021-01-25T00:00:00Z,133/125,5190
2021-01-25T00:00:00Z,130/146,5523
2021-01-25T00:00:00Z,128,4883
2021-01-25T00:00:00Z,35/9,5494
2021-01-25T00:00:00Z,142,10668
2021-01-25T00:00:00Z,101,1943
2021-01-25T00:00:00Z,EXPRESO,10568
2021-01-25T00:00:00Z,RINCÓN,8223
2021-01-26T00:00:00Z,107,10356
2021-01-26T00:00:00Z,315,10693
2021-01-26T00:00:00Z,440,50303
2021-01-26T00:00:00Z,740,9742
2021-01-26T00:00:00Z,PILAR 203,32435
2021-01-26T00:00:00Z,CP25 A,1166
2021-01-26T00:00:00Z,C AZUL,1291
2021-01-26T00:00:00Z,LINEA A,7101
2021-01-26T00:00:00Z,CP33/9,2684
2021-01-26T00:00:00Z,MORENO 203,35941
2021-01-26T00:00:00Z,CN33/9,398
2021-01-26T00:00:00Z,FABRICA,658
2021-01-26T00:00:00Z,103,10282
2021-01-26T00:00:00Z,41,21081
2021-01-26T00:00:00Z,110,10572
2021-01-26T00:00:00Z,C NEGRA,1549
2021-01-26T00:00:00Z,102/144,3261
2021-01-26T00:00:00Z,143/136/137,8205
2021-01-26T00:00:00Z,145/133,8897
2021-01-26T00:00:00Z,133/125,5091
2021-01-26T00:00:00Z,130/146,5701
2021-01-26T00:00:00Z,128,5325
2021-01-26T00:00:00Z,35/9,5644
2021-01-26T00:00:00Z,142,10624
2021-01-26T00:00:00Z,101,2072
2021-01-26T00:00:00Z,EXPRESO,10449
2021-01-26T00:00:00Z,RINCÓN,7115
2021-01-27T00:00:00Z,107,10706
2021-01-27T00:00:00Z,315,10602
2021-01-27T00:00:00Z,440,52518
2021-01-27T00:00:00Z,740,13360
2021-01-27T00:00:00Z,PILAR 203,33408
2021-01-27T00:00:00Z,CP25 A,1299
2021-01-27T00:00:00Z,C AZUL,1447
2021-01-27T00:00:00Z,LINEA A,8064
2021-01-27T00:00:00Z,CP33/9,3127
2021-01-27T00:00:00Z,MORENO 203,37829
2021-01-27T00:00:00Z,CN33/9,438
2021-01-27T00:00:00Z,FABRICA,596
2021-01-27T00:00:00Z,103,11021
2021-01-27T00:00:00Z,41,22328
2021-01-27T00:00:00Z,110,11208
2021-01-27T00:00:00Z,C NEGRA,1829
2021-01-27T00:00:00Z,102/144,3478
2021-01-27T00:00:00Z,143/136/137,8810
2021-01-27T00:00:00Z,145/133,9305
2021-01-27T00:00:00Z,133/125,5723
2021-01-27T00:00:00Z,130/146,6200
2021-01-27T00:00:00Z,128,5360
2021-01-27T00:00:00Z,35/9,5936
2021-01-27T00:00:00Z,142,11358
2021-01-27T00:00:00Z,101,2084
2021-01-27T00:00:00Z,EXPRESO,11750
2021-01-27T00:00:00Z,RINCÓN,9304
2021-01-28T00:00:00Z,107,9537
2021-01-28T00:00:00Z,315,11084
2021-01-28T00:00:00Z,440,51766
2021-01-28T00:00:00Z,740,16161
2021-01-28T00:00:00Z,PILAR 203,31704
2021-01-28T00:00:00Z,CP25 A,1096
2021-01-28T00:00:00Z,C AZUL,1398
2021-01-28T00:00:00Z,LINEA A,6817
2021-01-28T00:00:00Z,CP33/9,2561
2021-01-28T00:00:00Z,MORENO 203,36886
2021-01-28T00:00:00Z,CN33/9,397
2021-01-28T00:00:00Z,FABRICA,614
2021-01-28T00:00:00Z,103,10044
2021-01-28T00:00:00Z,41,21614
2021-01-28T00:00:00Z,110,10045
2021-01-28T00:00:00Z,C NEGRA,1781
2021-01-28T00:00:00Z,102/144,3009
2021-01-28T00:00:00Z,143/136/137,7934
2021-01-28T00:00:00Z,145/133,8393
2021-01-28T00:00:00Z,133/125,4923
2021-01-28T00:00:00Z,130/146,5372
2021-01-28T00:00:00Z,128,4691
2021-01-28T00:00:00Z,35/9,5205
2021-01-28T00:00:00Z,142,10073
2021-01-28T00:00:00Z,101,1878
2021-01-28T00:00:00Z,EXPRESO,10584
2021-01-28T00:00:00Z,RINCÓN,9119
2021-01-29T00:00:00Z,107,10842
2021-01-29T00:00:00Z,315,10283
2021-01-29T00:00:00Z,440,54388
2021-01-29T00:00:00Z,740,13023
2021-01-29T00:00:00Z,PILAR 203,32422
2021-01-29T00:00:00Z,CP25 A,1251
2021-01-29T00:00:00Z,C AZUL,1073
2021-01-29T00:00:00Z,LINEA A,7720
2021-01-29T00:00:00Z,CP33/9,3053
2021-01-29T00:00:00Z,MORENO 203,36934
2021-01-29T00:00:00Z,CN33/9,609
2021-01-29T00:00:00Z,FABRICA,568
2021-01-29T00:00:00Z,103,10865
2021-01-29T00:00:00Z,41,22996
2021-01-29T00:00:00Z,110,11024
2021-01-29T00:00:00Z,C NEGRA,1604
2021-01-29T00:00:00Z,102/144,3540
2021-01-29T00:00:00Z,143/136/137,9030
2021-01-29T00:00:00Z,145/133,9476
2021-01-29T00:00:00Z,133/125,5568
2021-01-29T00:00:00Z,130/146,6327
2021-01-29T00:00:00Z,128,5495
2021-01-29T00:00:00Z,35/9,5932
2021-01-29T00:00:00Z,142,11186
2021-01-29T00:00:00Z,101,1949
2021-01-29T00:00:00Z,EXPRESO,11248
2021-01-29T00:00:00Z,RINCÓN,8663
2021-01-30T00:00:00Z,107,5155
2021-01-30T00:00:00Z,315,8174
2021-01-30T00:00:00Z,440,35270
2021-01-30T00:00:00Z,740,8373
2021-01-30T00:00:00Z,PILAR 203,19173
2021-01-30T00:00:00Z,CP25 A,635
2021-01-30T00:00:00Z,C AZUL,686
2021-01-30T00:00:00Z,LINEA A,4443
2021-01-30T00:00:00Z,CP33/9,1661
2021-01-30T00:00:00Z,MORENO 203,26589
2021-01-30T00:00:00Z,CN33/9,417
2021-01-30T00:00:00Z,103,4977
2021-01-30T00:00:00Z,41,11194
2021-01-30T00:00:00Z,110,4966
2021-01-30T00:00:00Z,C NEGRA,841
2021-01-30T00:00:00Z,102/144,1385
2021-01-30T00:00:00Z,143/136/137,4217
2021-01-30T00:00:00Z,145/133,4116
2021-01-30T00:00:00Z,133/125,2507
2021-01-30T00:00:00Z,130/146,2742
2021-01-30T00:00:00Z,128,2140
2021-01-30T00:00:00Z,35/9,2144
2021-01-30T00:00:00Z,142,5392
2021-01-30T00:00:00Z,101,955
2021-01-30T00:00:00Z,EXPRESO,5940
2021-01-30T00:00:00Z,RINCÓN,4414
2021-01-31T00:00:00Z,107,3244
2021-01-31T00:00:00Z,315,5558
2021-01-31T00:00:00Z,440,23164
2021-01-31T00:00:00Z,740,4272
2021-01-31T00:00:00Z,PILAR 203,15708
2021-01-31T00:00:00Z,CP25 A,731
2021-01-31T00:00:00Z,C AZUL,611
2021-01-31T00:00:00Z,LINEA A,4076
2021-01-31T00:00:00Z,CP33/9,1623
2021-01-31T00:00:00Z,MORENO 203,22223
2021-01-31T00:00:00Z,CN33/9,527
2021-01-31T00:00:00Z,103,3039
2021-01-31T00:00:00Z,41,7816
2021-01-31T00:00:00Z,110,3583
2021-01-31T00:00:00Z,C NEGRA,645
2021-01-31T00:00:00Z,102/144,1060
2021-01-31T00:00:00Z,143/136/137,3395
2021-01-31T00:00:00Z,145/133,2779
2021-01-31T00:00:00Z,133/125,1993
2021-01-31T00:00:00Z,130/146,1919
2021-01-31T00:00:00Z,128,1418
2021-01-31T00:00:00Z,35/9,1575
2021-01-31T00:00:00Z,142,3503
2021-01-31T00:00:00Z,101,854
2021-01-31T00:00:00Z,EXPRESO,4970
2021-01-31T00:00:00Z,RINCÓN,3337
2021-02-01T00:00:00Z,107,10483
2021-02-01T00:00:00Z,315,10440
2021-02-01T00:00:00Z,440,48113
2021-02-01T00:00:00Z,740,12306
2021-02-01T00:00:00Z,PILAR 203,28288
2021-02-01T00:00:00Z,CP25 A,1444
2021-02-01T00:00:00Z,C AZUL,1450
2021-02-01T00:00:00Z,LINEA A,7949
2021-02-01T00:00:00Z,CP33/9,3087
2021-02-01T00:00:00Z,MORENO 203,34164
2021-02-01T00:00:00Z,CN33/9,581
2021-02-01T00:00:00Z,FABRICA,62
2021-02-01T00:00:00Z,103,10742
2021-02-01T00:00:00Z,41,20910
2021-02-01T00:00:00Z,110,10696
2021-02-01T00:00:00Z,C NEGRA,1810
2021-02-01T00:00:00Z,102/144,3562
2021-02-01T00:00:00Z,143/136/137,8619
2021-02-01T00:00:00Z,145/133,9501
2021-02-01T00:00:00Z,133/125,5717
2021-02-01T00:00:00Z,130/146,6016
2021-02-01T00:00:00Z,128,5430
2021-02-01T00:00:00Z,35/9,5940
2021-02-01T00:00:00Z,142,11192
2021-02-01T00:00:00Z,101,2336
2021-02-01T00:00:00Z,EXPRESO,11744
2021-02-01T00:00:00Z,RINCÓN,8675
2021-02-02T00:00:00Z,107,10500
2021-02-02T00:00:00Z,315,11305
2021-02-02T00:00:00Z,440,55256
2021-02-02T00:00:00Z,740,10280
2021-02-02T00:00:00Z,PILAR 203,33586
2021-02-02T00:00:00Z,CP25 A,1364
2021-02-02T00:00:00Z,C AZUL,1292
2021-02-02T00:00:00Z,LINEA A,7802
2021-02-02T00:00:00Z,CP33/9,3075
2021-02-02T00:00:00Z,MORENO 203,39021
2021-02-02T00:00:00Z,CN33/9,421
2021-02-02T00:00:00Z,FABRICA,74
2021-02-02T00:00:00Z,103,10748
2021-02-02T00:00:00Z,41,22803
2021-02-02T00:00:00Z,110,11046
2021-02-02T00:00:00Z,C NEGRA,1515
2021-02-02T00:00:00Z,102/144,3882
2021-02-02T00:00:00Z,143/136/137,8699
2021-02-02T00:00:00Z,145/133,9462
2021-02-02T00:00:00Z,133/125,5551
2021-02-02T00:00:00Z,130/146,6431
2021-02-02T00:00:00Z,128,5329
2021-02-02T00:00:00Z,35/9,6533
2021-02-02T00:00:00Z,142,10959
2021-02-02T00:00:00Z,101,2347
2021-02-02T00:00:00Z,EXPRESO,11540
2021-02-02T00:00:00Z,RINCÓN,7397
2021-02-03T00:00:00Z,107,11143
2021-02-03T00:00:00Z,315,11707
2021-02-03T00:00:00Z,440,56117
2021-02-03T00:00:00Z,740,10587
2021-02-03T00:00:00Z,PILAR 203,34823
2021-02-03T00:00:00Z,CP25 A,1458
2021-02-03T00:00:00Z,C AZUL,1460
2021-02-03T00:00:00Z,LINEA A,8635
2021-02-03T00:00:00Z,CP33/9,3299
2021-02-03T00:00:00Z,MORENO 203,38491
2021-02-03T00:00:00Z,CN33/9,481
2021-02-03T00:00:00Z,FABRICA,69
2021-02-03T00:00:00Z,103,11206
2021-02-03T00:00:00Z,41,23006
2021-02-03T00:00:00Z,110,11611
2021-02-03T00:00:00Z,C NEGRA,1715
2021-02-03T00:00:00Z,102/144,3774
2021-02-03T00:00:00Z,143/136/137,8996
2021-02-03T00:00:00Z,145/133,10073
2021-02-03T00:00:00Z,133/125,6099
2021-02-03T00:00:00Z,130/146,6490
2021-02-03T00:00:00Z,128,5685
2021-02-03T00:00:00Z,35/9,6587
2021-02-03T00:00:00Z,142,11831
2021-02-03T00:00:00Z,101,2321
2021-02-03T00:00:00Z,EXPRESO,12452
2021-02-03T00:00:00Z,RINCÓN,8619
2021-02-04T00:00:00Z,107,11060
2021-02-04T00:00:00Z,315,11488
2021-02-04T00:00:00Z,440,58367
2021-02-04T00:00:00Z,740,15393
2021-02-04T00:00:00Z,PILAR 203,35181
2021-02-04T00:00:00Z,CP25 A,1380
2021-02-04T00:00:00Z,C AZUL,1596
2021-02-04T00:00:00Z,LINEA A,8651
2021-02-04T00:00:00Z,CP33/9,3379
2021-02-04T00:00:00Z,MORENO 203,40527
2021-02-04T00:00:00Z,CN33/9,546
2021-02-04T00:00:00Z,FABRICA,50
2021-02-04T00:00:00Z,103,11577
2021-02-04T00:00:00Z,41,23609
2021-02-04T00:00:00Z,110,11564
2021-02-04T00:00:00Z,C NEGRA,2100
2021-02-04T00:00:00Z,102/144,3751
2021-02-04T00:00:00Z,143/136/137,9319
2021-02-04T00:00:00Z,145/133,10015
2021-02-04T00:00:00Z,133/125,6327
2021-02-04T00:00:00Z,130/146,6505
2021-02-04T00:00:00Z,128,5526
2021-02-04T00:00:00Z,35/9,6815
2021-02-04T00:00:00Z,142,11440
2021-02-04T00:00:00Z,101,2232
2021-02-04T00:00:00Z,EXPRESO,12339
2021-02-04T00:00:00Z,RINCÓN,9906
2021-02-05T00:00:00Z,107,11663
2021-02-05T00:00:00Z,315,12871
2021-02-05T00:00:00Z,440,65286
2021-02-05T00:00:00Z,740,24894
2021-02-05T00:00:00Z,PILAR 203,38403
2021-02-05T00:00:00Z,CP25 A,1469
2021-02-05T00:00:00Z,C AZUL,1705
2021-02-05T00:00:00Z,LINEA A,9331
2021-02-05T00:00:00Z,CP33/9,3711
2021-02-05T00:00:00Z,MORENO 203,42599
2021-02-05T00:00:00Z,CN33/9,773
2021-02-05T00:00:00Z,FABRICA,70
2021-02-05T00:00:00Z,103,12019
2021-02-05T00:00:00Z,41,24845
2021-02-05T00:00:00Z,110,12806
2021-02-05T00:00:00Z,C NEGRA,1993
2021-02-05T00:00:00Z,102/144,3839
2021-02-05T00:00:00Z,143/136/137,9639
2021-02-05T00:00:00Z,145/133,11241
2021-02-05T00:00:00Z,133/125,6552
2021-02-05T00:00:00Z,130/146,7056
2021-02-05T00:00:00Z,128,6088
2021-02-05T00:00:00Z,35/9,7162
2021-02-05T00:00:00Z,142,12149
2021-02-05T00:00:00Z,101,2076
2021-02-05T00:00:00Z,EXPRESO,12951
2021-02-05T00:00:00Z,RINCÓN,10770
2021-02-06T00:00:00Z,107,7304
2021-02-06T00:00:00Z,315,11685
2021-02-06T00:00:00Z,440,55520
2021-02-06T00:00:00Z,740,17479
2021-02-06T00:00:00Z,PILAR 203,26003
2021-02-06T00:00:00Z,CP25 A,1245
2021-02-06T00:00:00Z,C AZUL,1169
2021-02-06T00:00:00Z,LINEA A,7428
