Semana,Linea,LTS,KM,Consumo
2019-03-03,LIGM,3901.91,11666.536,33.4453174446982
2019-02-24,LIGM,6618.74,21559.456,30.6999397387392
2019-02-17,LIGM,4891.78,12880.67,37.9776828379269
2019-02-10,LIGM,5829.82,21670.724,26.9018238615378
2019-02-03,LIGM,5864.83,17580.662,33.3595515345213
2019-01-27,LIGM,6491.08000000001,20324.355,31.9374464773913
2019-01-20,LIGM,6596.9,15389.819,42.8653514378564
2019-01-13,LIGM,6282.22,18104.677,34.6994315336308
2019-01-06,LIGM,5340.34,13640.91,39.149440909734
2023-04-09,LEXP,37085.88,90766.572,40.8585222321715
2023-04-02,LEXP,36359.65,83260.223,43.6698926448948
2023-03-26,LEXP,34967.86,80656.7409999999,43.3539212798097
2023-03-26,L359,16477.35,39175.056,42.0608205384569
2023-03-19,L359,15946.21,36036.511,44.2501495219668
2023-03-12,L359,22098.58,45999.254,48.0411704068071
2023-03-12,LEXP,47515.91,96929.2430000001,49.0212329420544
2023-03-05,LEXP,48420.15,100182.891,48.3317555689224
2023-02-26,LEXP,46623.09,94998.1000000001,49.0779184004733
2023-02-19,LEXP,27740.38,60123.701,46.1388429830692
2023-02-12,L359,14541.54,30586.357,47.5425693880445
2023-02-05,L359,16179.16,32536.434,49.7262853083408
2023-02-05,LEXP,39847.83,79089.867,50.3829776322674
2023-01-29,LEXP,36165.22,75542.797,47.873816480478
2023-01-22,LEXP,35781.68,74747.471,47.8700878053787
2023-01-22,L359,17295.86,37579.79,46.0243657561684
2023-01-15,L359,19000.1,38776.085,48.9995315411548
2023-01-08,L359,17736.54,37943.507,46.7445984895387
2023-01-01,L359,16736.85,36470.43,45.89156201339
2022-12-25,L359,17340.87,37124.274,46.7103275878203
2022-12-18,L359,18809.73,39475.834,47.6487209871234
2022-12-18,LEXP,43769.38,88002.0979999999,49.7367460489409
2022-12-04,L359,20690.15,41345.532,50.0420456556225
2022-12-04,LEXP,38895.35,76495.35,50.8466854521223
2022-10-23,359V,9204.36,20043.528,45.9218556733126
2022-10-16,359V,6518.49,14578.911,44.7117757972458
2022-10-09,L359,11997.71,29128.795,41.1884871996936
2022-09-18,359V,7550.67,17198.744,43.90245008589
2022-06-12,L359,18076.49,42295.697,42.7383665056991
2022-05-29,L359,19523.77,44693.388,43.6837994917727
2022-05-29,LEXP,41215.03,94837.061,43.4587803179603
2022-05-29,359V,6857.02,15221.353,45.0486891671194
2022-05-22,LEXP,35946.53,81877.563,43.9027844539047
2022-05-01,LEXP,40588.72,90426.464,44.8858865033139
2022-04-24,LEXP,30792.03,71211.394,43.2403134812948
2022-04-17,LEXP,41480.69,92502.0250000001,44.8430074909171
2022-04-10,LEXP,34325.45,81893.23,41.9148811202099
2022-03-06,LEXP,46919.43,106293.84,44.1412503302167
2022-02-27,LEXP,36882.09,81331.938,45.3476099389148
2022-02-20,LEXP,34334.13,71774.825,47.8358951066756
2022-02-13,LEXP,36169.16,77143.655,46.8854632309034
2022-02-06,LEXP,37717.07,86416.565,43.645648261997
2021-12-19,LEXP,37554.65,77930.178,48.1901247550082
2021-12-12,LEXP,38659.84,83614.118,46.2360196157304
2021-12-12,359V,11588.16,25025.325,46.305732293187
2021-12-05,LEXP,39053.45,87739.61,44.5106263864178
2021-11-28,LEXP,38034.99,94693.3480000001,40.1664856120622
2021-10-17,L359,17314.33,44538.389,38.8750702231282
2021-08-29,359V,6036.06,14081.487,42.8652172884866
2021-08-15,LEXP,25624.88,61271.071,41.8221512726618
2021-07-11,LEXP,24719.6,59428.745,41.5953592827848
2021-07-11,359V,6964.15,16734.235,41.6161838291383
2021-06-27,LEXP,20709.16,47419.626,43.6721284980189
2021-06-20,LEXP,17345.19,42259.082,41.0448811926392
2021-06-06,LEXP,14823.67,34886.648,42.4909552789365
2021-05-16,LEXP,15955.09,40735.069,39.1679464198281
2021-05-09,LEXP,27950.65,68070.346,41.0614190208465
2021-05-02,L359,21094.7,55574.828,37.9572924634153
2021-04-18,L359,22481.49,58581.265,38.3765867807736
2020-11-15,LIGM,8051.88,27804.766,28.9586324876821
2020-11-08,LIGM,4911.37,14821.586,33.1366022502585
2020-08-16,LIGM,5840.86,16888.839,34.5841416334184
2020-07-19,LIGM,5830.96,19427.935,30.0132772731636
2020-07-12,LIGM,3538.41,10808.596,32.7369993290526
2020-07-05,LIGM,2465.63,6640.374,37.1308905191184
2020-02-02,L359,22761.95,50589.748,44.993206924059
2020-01-26,L359,22677.41,50988.592,44.4754583535078
2020-01-12,L359,21120.86,52573.151,40.1742326610783
2020-01-05,L359,24254.55,52812.162,45.9260690747711
2019-09-29,LMAV,19055.99,75324.271,25.2986052795652
2019-02-10,359V,29559.38,88897.141,33.2512155818374
2023-11-12,L122,6559.44,12957.735,50.6218100617122
2023-07-02,L128,12779.75,26620.833,48.0065743998319
2023-06-25,L128,12342.17,26696.053,46.2321902042973
2023-06-18,L128,7622.06,16722.831,45.5787659398101
2023-06-11,L128,10010.99,20000.065,50.0547873219412
2023-05-07,L128,13438.49,28308.164,47.4721356001753
2023-03-19,L128,10328.67,21938.251,47.0806446694406
2023-03-12,L128,13220.16,24077.366,54.9070027012091
2023-02-26,L103,24686.44,48641.271,50.7520455211789
2022-10-09,L101,5734.19,13146.415,43.6178988720499
2022-07-10,L101,7917.01,18094.493,43.7536989845474
2022-04-24,L103,20978.8,43049.045,48.7323237948716
2021-06-13,L110,17397.17,35272.988,49.3215091389479
2021-06-06,L110,19183.25,39603.498,48.4382717910424
2021-06-06,L103,18838.91,40045.319,47.0439753520256
2020-08-16,L101,4012.79,12019,33.3870538314336
2020-07-26,L103,5641.49,16946.031,33.2909222224366
2020-06-28,L103,9169.44,24581.25,37.3025781845919
2020-06-07,L103,13207.91,36908.988,35.7850776076548
2020-05-10,L103,1585.25,5446.18,29.107557958055
2020-05-03,L103,13085.98,38591.555,33.9089212652872
2020-03-15,L133,16604.04,45114.89,36.8039022149894
2019-01-20,L110,24492.1,51010.872,48.0134901438266
2022-11-20,LIGM,6593.51,19132.455,34.4624356884676
2022-11-13,LIGM,8289.73,24410.409,33.959816076822
2022-11-06,LIGM,8682.16,25574.741,33.9481834830703
2022-10-23,LIGM,8199.55,25010.844,32.7839796209996
2022-10-16,LEXP,41473.83,92078.1280000001,45.0419995506424
2022-10-09,LIGM,5690.18,17585.871,32.3565435001769
2022-07-10,LIGM,4190.13,14081.082,29.757159286481
2022-04-24,LMAV,13308.8,37056.18,35.9151968713451
2021-12-19,LIGM,3454.91,9394.348,36.7764745355399
2021-11-07,LIGM,10666.35,30226.833,35.2876862753038
2021-07-25,L359,13660.11,32876.244,41.5500931310767
2021-07-18,359V,10975.25,25969.812,42.2615689324204
2021-07-18,L359,13623.38,33317.114,40.8900362738501
2021-06-27,359V,11737.2,30377.179,38.6382158790979
2021-06-27,L359,10864.08,26755.635,40.604829599447
2021-06-20,359V,10812.9,26408.446,40.9448552936436
2021-06-20,L359,12495.49,32421.135,38.5411861737722
2021-06-13,L359,12183.54,30588.095,39.8309865325056
2021-06-13,359V,6983.47,18980.388,36.7930834712125
2021-06-06,L359,11237.79,28370.272,39.6111464846019
2021-06-06,359V,15652.44,41698.11,37.5375286793574
2021-05-30,L359,14264.44,36380.902,39.208593563733
2021-05-23,L359,8474.65,24450.245,34.6607978774855
2021-05-16,L359,10834.58,30503.412,35.5192396181778
2021-05-09,359V,2602.2,6771.14,38.4307516902619
2021-05-09,L359,19367.23,50107.059,38.6516997535218
2021-04-04,L359,23925.8,59947.864,39.9110133431944
2021-03-28,L359,20277.91,53560.469,37.8598439830689
2021-02-21,L359,19997.31,46868.489,42.6668544829769
2021-02-14,L359,16488.58,41581.299,39.6538357303364
2021-01-31,L359,20098.31,56107.661,35.8209728257965
2021-01-31,359V,6367.57,19784.67,32.1843629436326
2021-01-03,L359,20348.21,52853.164,38.4995115902617
2020-12-27,359V,12226.36,31793.294,38.4557825307438
2020-12-20,359V,11711.13,29642.302,39.5081664035405
2020-12-20,L359,16965.26,47886.44,35.4281086670883
2020-12-13,359V,4836.27,12769.595,37.8733233121332
2020-12-06,L359,18141.83,49694.681,36.5065830687192
2020-11-29,359V,4940.52,14847.508,33.2750788886593
2020-11-22,L359,1394,1965.014,70.9409703951219
2020-10-25,LMAV,7748.3,28577.273,27.1135037972308
2020-10-25,L359,12459.45,36926.546,33.7411736261496
2020-10-18,L359,13991.97,38977.64,35.8974273455243
2020-09-27,L359,13519.61,39526.122,34.2042409321107
2019-12-29,L359,19704.92,45179.671,43.6145716953097
2019-08-25,LMAV,16889.99,56382.895,29.9558758024043
2019-06-16,LMAV,13596.86,46486.103,29.2493005920501
2019-06-09,LMAV,18611.19,59355.327,31.3555512885979
2019-03-17,LMAV,20708.55,56764.248,36.4816776926209
2023-11-12,L110,6783.21,14650.858,46.299063167495
2023-08-13,L126,5953.13,13823.855,43.0641814457689
2023-05-21,L128,10197.01,21790.184,46.7963464649954
2023-05-07,L140,11718.51,27163.482,43.1406768837663
2023-04-02,L140,11336.72,24632.488,46.0234467586059
2023-01-08,L145/133,22144.41,45489.899,48.6798398914889
2022-12-18,L122,25082.15,49974.442,50.1899550974476
2022-09-04,L103,24671.21,49479.768,49.8612079183556
2022-07-17,L122,21411.91,49370.625,43.3697365589357
2022-07-10,L122,22112.74,49207.385,44.9378482518427
2021-02-14,L145/133,19517.66,45103.266,43.2732742679876
2021-02-07,L145/133,20892.51,52161.558,40.0534623601542
2020-03-29,L130,3163.79,8002.176,39.5366210390774
2020-03-08,L145,19296.93,40094.884,48.1281601912104
2019-09-01,L128,14564.54,34070.031,42.7488310767901
2019-08-25,L128,15505.5,35070.453,44.2124314732975
2023-11-12,LIGM,2523.43,7234.883,34.8786566417176
2023-11-05,LIGM,7775.18,21769.28,35.7162937864734
2023-11-05,LMAV,11304.04,29436.967,38.4008311725865
2023-10-22,LMAV,10607.08,30029.683,35.3219845843861
2023-10-15,LMAV,11011.35,29572.761,37.234771552105
2023-09-24,LMAV,12536.66,35471.443,35.3429658894903
2023-09-17,LMAV,15672.56,43614.212,35.9345251955945
2023-09-10,LMAV,13720.75,38919.387,35.2542808549374
2023-08-27,LIGM,8349.43,25740.88,32.4364590487971
2023-08-27,LMAV,13556.05,38664.764,35.0604752171771
2023-08-20,LMAV,13268.12,36599.026,36.252658745618
2023-08-13,LMAV,13846.94,39072.516,35.4390794798062
2023-08-06,LMAV,13964.26,40401.965,34.5633188880788
2023-07-30,LMAV,14690.98,42120.485,34.8784682797456
2023-07-16,LMAV,13139.81,36739.082,35.7652104644313
2023-07-09,LMAV,14280.17,40613.068,35.161515007928
2023-07-02,LMAV,14922.67,42032.395,35.5027830319923
2023-06-25,LMAV,14013.31,44453.108,31.523802565166
2023-06-25,LIGM,6564.76,22951.979,28.6021523459916
2023-06-18,LIGM,3966.17,9735.173,40.7406216612689
2023-06-04,LMAV,15392.58,41300.029,37.2701433212069
2023-05-28,LMAV,14522.74,42276.73,34.3516161254667
2023-05-28,LIGM,7442.75,23814.692,31.2527661495685
2023-05-21,LIGM,4066.7,12914.601,31.489164860765
2023-05-14,LIGM,6735.67,22055.403,30.5397729526865
2023-05-14,LMAV,14988.72,41233.25,36.3510516391504
2023-05-07,LMAV,15008.73,41975.591,35.7558515376234
2023-04-30,LMAV,13407.88,36913.896,36.3220398085317
2023-04-09,LMAV,15174.67,40384.73,37.5752666911479
2023-04-02,LMAV,12993.22,34211.322,37.9792981984151
2023-03-26,LMAV,15304.63,40017.89,38.2444701607206
2023-03-19,LMAV,13967.17,35497.047,39.3474138848789
2023-03-12,LMAV,17361.78,42893.746,40.4762503139735
2023-02-26,LMAV,15609.67,37617.623,41.4956309174559
2023-02-19,LMAV,11847.42,30501.949,38.8415179633275
2023-02-12,LMAV,13665.93,34207.805,39.9497424637448
2023-02-05,LMAV,15220.63,38725.597,39.3037969175789
2023-01-29,LMAV,13292.28,33632.299,39.5223650931505
2023-01-22,LMAV,13953.87,36607.624,38.1173877878553
2023-01-15,LMAV,13927.22,36777.014,37.869360465208
2023-01-08,LMAV,13519.64,36451.655,37.0892350429631
2023-01-01,359V,5649.22,11571.063,48.8219621654467
2023-01-01,LMAV,14472.24,39752.573,36.4057944123516
2022-12-25,LMAV,13136.93,35966.942,36.5250123293774
2022-12-18,LMAV,13787.08,36747.995,37.5179108411221
2022-12-11,LMAV,16674.53,42324.457,39.3969141765954
2022-12-04,LMAV,14076.57,35717.893,39.4104153904039
2022-11-27,LMAV,16443.16,42383.635,38.7960117153708
2022-11-20,LMAV,15039.49,39566.024,38.0111228765367
2022-11-13,LMAV,15555.92,40855.173,38.0757658277447
2022-11-06,LMAV,15955,45144.273,35.3422459588617
2022-10-30,LMAV,15533.95,43401.414,35.7913454156125
2022-10-23,LMAV,15458.3,42156.095,36.669193387101
2022-10-16,LMAV,14834.02,47208.403,31.4224143528007
2022-10-02,LMAV,14370.61,43365.033,33.1387041720918
2022-09-25,LMAV,14937.68,42419.616,35.2140858606547
2022-09-18,LMAV,14928.48,42661.45,34.9929034292084
2022-09-11,LMAV,15886.94,44098.214,36.026266279174
2022-09-04,LMAV,15224.77,40940.936,37.1871566395062
2022-08-21,LMAV,14744.88,40629.504,36.291065724061
2022-08-14,LMAV,13848.11,39357.485,35.1854545583896
2022-08-07,LMAV,14783.37,44076.742,33.5400697265692
2022-08-07,LEXP,43077.58,99269.5950000001,43.3945358596456
2022-07-31,LMAV,14148.66,39598.613,35.7301908528968
2022-07-24,LMAV,14509.17,41263.194,35.1624985695485
2022-07-17,LMAV,12845.51,37283.968,34.4531730099114
2022-07-10,LMAV,12785.28,35232.777,36.2880280484278
2022-07-03,359V,9315.74,21447.612,43.434858855149
2020-12-13,LMAV,8317.41,25638.813,32.4406984051875
2020-12-06,LMAV,7506.57,25236.999,29.7443051766971
2020-11-29,LMAV,8322.84,31006.028,26.8426513708883
2020-11-08,LMAV,2942.52,8819.605,33.3633989277298
2020-11-01,LMAV,8171.9,26231.733,31.15272635628
2020-10-18,LMAV,8710.95,28508.278,30.5558617044495
2020-10-11,LMAV,7773.77,25212.543,30.8329469185238
2020-10-04,LMAV,7417.28,25637.784,28.931049579012
2020-09-27,LMAV,7343.97,27804.828,26.4125712268387
2020-08-16,LMAV,6695.12,22894.504,29.2433502817969
2020-08-09,LMAV,8443.36,26852.894,31.443016905366
2020-08-02,LMAV,8569.13,27035.364,31.6960037971007
2020-07-26,LMAV,3888.9,13174.883,29.5175296812882
2020-06-28,LMAV,5057.63,15675.554,32.2644418181329
2020-06-14,LMAV,8000.41,23353.223,34.2582691905096
2020-06-07,LMAV,8736.64999999999,27187.601,32.1346852191924
2020-05-31,LMAV,5485.82,17564.187,31.2329856201144
2020-05-10,LMAV,983.16,3560.601,27.6121924360522
2020-05-03,LMAV,8152.51,27122.556,30.0580446769102
2020-04-26,LMAV,8479.55,25805.091,32.859988751832
2020-04-19,LMAV,8823.84,27541.818,32.0379722210059
2020-04-12,LMAV,8544.49,28378.951,30.1085477049522
2020-04-05,LMAV,9205.48,30781.081,29.906292114952
2020-02-02,LIGM,2140.64,4853.435,44.1056694897531
2020-01-05,LMAV,18007.93,62977.162,28.5943815632721
2019-12-22,LMAV,15737.83,53903.357,29.1963819618878
2019-12-15,LMAV,19230.29,68962.371,27.8851926364307
2019-12-15,LIGM,1796.31,5145.661,34.9092176884564
2019-12-08,LMAV,19529.12,69547.561,28.080237062519
2019-12-01,LMAV,18608.86,67780.228,27.4547025719654
2019-11-24,LMAV,18629.09,67849.219,27.4566019691399
2019-11-03,LMAV,19578.62,72716.792,26.9244825871856
2019-10-27,LMAV,17814.68,66376.278,26.8389257981594
2019-10-20,LMAV,18350.55,76552.15,23.9713058353031
2019-10-13,LMAV,17844.03,63020.565,28.3146144437137
2019-09-22,LMAV,18457.25,69798.009,26.4438058684453
2019-09-15,LMAV,18722,71357.108,26.2370498535339
2019-09-08,LMAV,16271.62,55061.035,29.55196901039
2019-09-01,LMAV,17783.83,53207.899,33.4232892751506
2019-08-18,LMAV,17673.44,54467.445,32.4477125739972
2019-08-11,LMAV,19597.51,56478.916,34.6988068963647
2019-08-04,LMAV,14654.01,55977.982,26.1781676945768
2019-07-28,LMAV,15461.18,49715.899,31.0990655122218
2019-07-21,LMAV,16684.96,50190.832,33.2430432713289
2019-07-14,LMAV,14163.47,46231.601,30.6359063792751
2019-07-07,LMAV,12802.68,39288.965,32.58594366128
2019-06-30,LMAV,17424.53,56309.358,30.9442881589948
2019-06-23,LMAV,17758.55,55787.091,31.8327227350858
2019-05-26,LMAV,14784.11,49554.33,29.8341436560639
2019-05-19,LMAV,18191.08,52898.264,34.3888033830373
2019-05-12,LMAV,19873.95,58847.098,33.772183634272
2019-05-05,LMAV,20434.25,60426.369,33.816776248793
2019-04-28,LMAV,14938.79,46215.926,32.3239006397924
2019-04-21,LMAV,19728.07,58559.935,33.6886815191991
2019-04-14,LMAV,16752.62,48323.859,34.6673886288758
2019-04-07,LMAV,18584.74,58345.585,31.8528642741349
2019-03-31,LMAV,18018.73,54082.436,33.317156793751
2019-03-24,LMAV,19732.8,57815.17,34.130834519729
2019-03-10,LMAV,18606.62,59831.84,31.0981911971954
2019-03-10,359V,32512.86,94639.1820000001,34.3545446113429
2019-03-03,LMAV,16961.29,48506.502,34.9670442119286
2019-02-24,LMAV,18039.57,53363.513,33.8050645203962
2019-02-17,LMAV,19118.12,55903.706,34.1983052071718
2019-02-10,LMAV,16262.75,56095.994,28.990929370108
2019-02-03,LMAV,16824.41,50627.52,33.2317482665554
2019-01-27,LMAV,16840.08,50919.642,33.0718743073646
2019-01-20,LMAV,17086.64,50996.721,33.5053698844677
2019-01-13,LMAV,16412.54,46584.414,35.2318266791979
2019-01-06,LMAV,15756.05,51243.137,30.7476296777069
2018-12-30,LMAV,8856.4,25005.546,35.4177429279089
2023-11-12,L359,4559.67,9912.941,45.9971465582212
2023-11-05,359V,19134.67,40995.278,46.6753024580051
2023-11-05,L359,20556.41,47206.941,43.5453125420688
2023-10-29,L359,19689.44,47633.16,41.3355737893518
2023-10-22,L359,14639.46,36318.019,40.3090818362092
2023-10-15,L359,16778.67,39569.199,42.4033602499763
2023-10-08,L359,17848.28,42206.912,42.2875760254624
2023-10-01,L359,11528.18,27008.412,42.683664630116
2023-09-24,L359,14644.46,34676.944,42.2311147141455
2023-09-17,L359,14983.17,34668.647,43.2182138518414
2023-09-03,L359,15967.27,37237.044,42.8800685682784
2023-08-27,L359,16662.01,39654.491,42.0179646234773
2023-08-20,L359,13890.76,33544.301,41.4101936421331
2023-08-13,L359,17600.61,41944.496,41.9616676285728
2023-08-13,359V,9419.98,21501.83,43.8101315097366
2023-08-06,L359,16017.4,38529.623,41.5716499484047
2023-07-30,L359,15236.76,35332.507,43.1239141904083
2023-07-16,L359,11519.74,27089.789,42.5242883951588
2023-07-09,L359,14814.42,34821.67,42.5436804150979
2023-07-09,LEXP,30066.15,72249.5400000001,41.6143133921683
2023-07-02,L359,13578.92,31724.822,42.8021944457245
2023-07-02,359V,23210.05,52549.909,44.1676311941853
2023-06-25,L359,15254.87,35764.246,42.6539678761856
2023-06-25,359V,24984.08,56881.206,43.9232599955774
2023-06-18,L359,9449.39,23699.461,39.8717506697726
2023-06-18,359V,19795.81,45608.338,43.4039275888545
2023-06-11,L359,12212.25,28141.182,43.3963648008815
2023-06-04,L359,15273.33,35928.922,42.5098476375105
2023-05-28,359V,18961.68,42185.426,44.9484141750755
2023-05-28,L359,16267.91,38067.842,42.7339957962419
2023-05-21,359V,17232.01,40452.93,42.5976808107596
2023-05-21,L359,12323.15,30025.893,41.0417435378192
2023-05-14,L359,15472.58,37461.408,41.3027187872917
2023-05-14,359V,19963.7,45784.239,43.6038698819478
2023-05-07,359V,18103.22,40349.119,44.8664566876913
2023-05-07,L359,16949.12,38353.225,44.1921637619783
2023-04-30,L359,17177.02,41066.806,41.8270171778151
2023-04-23,L359,17512.95,41646.623,42.0513086979465
2023-04-16,L359,20798.3,50638.733,41.071920184101
2023-04-09,L359,19203.51,45856.703,41.8772147661815
2023-04-02,L359,16608.04,39546.807,41.9959062687412
2023-03-12,359V,8643.31,17252.756,50.0981408419617
2023-03-05,L359,21937.15,44399.347,49.4087221598101
2023-02-26,L359,19970.21,38804.582,51.4635359298548
2023-02-12,LEXP,32034.12,67605.114,47.3841668250127
2023-01-22,359V,9795.23,19799.947,49.4709910082083
2023-01-15,LEXP,38463.56,76887.702,50.0256334881747
2023-01-08,LEXP,37686.61,79879.14,47.1795389885269
2022-12-25,LEXP,34590.89,71822.023,48.1619544467579
2022-12-25,359V,6057.57,11933.344,50.7617144029368
2022-12-11,LEXP,48971.61,102644.875,47.709746833439
2022-11-27,LEXP,45094.65,94617.3020000001,47.660046362345
2022-11-20,LEXP,42457.22,87028.271,48.7855492383619
2022-11-13,LEXP,44494.61,93425.5160000001,47.6257578283003
2022-11-13,359V,6250.2,12304.555,50.7958231728006
2022-10-02,359V,2798.91,7207.87,38.8313052260932
2022-09-18,LEXP,40702.96,95314.397,42.7038949845111
2022-05-08,LEXP,41405.77,92219.8560000001,44.898974901891
2022-04-24,L359,17268.69,40976.788,42.1426149848543
2022-04-24,359V,10791.38,24794.624,43.5230637092944
2022-04-17,L359,20037.88,47435.864,42.2420470722321
2022-04-03,LEXP,45606.18,100934.76,45.1838197267225
2022-03-27,LEXP,39971.72,89857.348,44.4835296051693
2022-03-27,359V,6634.52,16330.826,40.625746670744
2022-03-13,LEXP,39301.67,89668.999,43.8297186745667
2022-03-06,359V,1929.72,4862.491,39.6858318092517
2022-02-06,359V,2797.56,7130.851,39.2317831350003
2021-12-26,359V,5421,12074.966,44.894536349005
2021-09-12,L359,17459.2,46856.103,37.2613147107005
2021-09-05,L359,17396.83,46659.713,37.2844770819743
2021-08-15,359V,8045.18,19126.821,42.0622956632469
2021-04-18,359V,5407.11,13563.318,39.8656877321611
2021-01-31,LEXP,22195.15,55743.268,39.8167362559368
2021-01-24,LEXP,21094.76,51566.777,40.9076564936374
2020-12-27,LEXP,16760.14,41912.786,39.9881315453476
2020-12-20,LEXP,18106.81,43737.325,41.3989881639995
2020-12-06,LEXP,21350.14,57448.778,37.1637844063454
2020-11-29,LEXP,24122.01,66949.1680000001,36.03033573173
2020-09-13,LEXP,16736.08,47765.221,35.0382132639981
